Timestamp,Apartment,Lakeside K 502 - B Phase,Lakeside K 502 - Bed Toilet Geyser,Lakeside K 502 - Bed1 AC,Lakeside K 502 - Bed1 Lights,Lakeside K 502 - Fridge,Lakeside K 502 - Kitchen and Dining Lights,Lakeside K 502 - Living AC,Lakeside K 502 - Living and Terrace Lights,Lakeside K 502 - Master Bed Lights,Lakeside K 502 - Master Bedroom AC,Lakeside K 502 - Master Bedroom Geyser,Lakeside K 502 - Oven,Lakeside K 502 - R Phase,Lakeside K 502 - Store and Pooja Lights,Lakeside K 502 - Study room AC,Lakeside K 502 - Toilet and Study Lights,Lakeside K 502 - Washing Machine,Lakeside K 502 - Y Phase
2025-05-03 17:55:00,Lakeside K 502,,,,,,,,0.08582,0.0,0.0,0.0,,0.10506,0.017920000000000002,,,,
2025-05-03 18:00:00,Lakeside K 502,,0.0,0.0,0.00475,,,,0.088,0.0,0.0,0.0,,0.10682,0.01786,0.0032400000000000003,0.0,,0.00949
2025-05-03 18:10:00,Lakeside K 502,0.13724,0.0,0.0,0.08098999999999999,0.13704,0.0,0.0,0.09362999999999999,0.0,0.0,0.0,0.0,0.11173000000000001,0.01788,0.00322,0.0156,0.0,0.10222
2025-05-03 18:15:00,Lakeside K 502,0.14327,0.0,0.0,0.00462,0.14306,0.0,0.0,0.0896,0.0,0.0,0.0,0.0,0.10765000000000001,0.017839999999999998,0.00321,0.02891,0.0,0.039189999999999996
2025-05-03 18:20:00,Lakeside K 502,0.14449,0.0,0.0,0.00455,0.14445,0.0,0.0,0.08948,0.0,0.0,0.0,0.0,0.10758,0.01782,0.00316,0.02831,0.0,0.03854
2025-05-03 18:25:00,Lakeside K 502,0.14615999999999998,0.0,0.0,0.0048,0.14593,0.0,0.0,0.08764,0.0,0.0,0.0,0.0,0.10606,0.0178,0.00323,0.02826,0.0,0.038770000000000006
2025-05-03 18:30:00,Lakeside K 502,0.14473,0.0,0.0,0.0047,0.14451,0.0,0.0,0.0925,0.0,0.0,0.0,0.0,0.11056999999999999,0.01774,0.00321,0.027989999999999998,0.0,0.038310000000000004
2025-05-03 18:35:00,Lakeside K 502,0.14353,0.0,0.0,0.00452,0.14355,0.0,0.0,0.09229000000000001,0.0,0.0,0.0,0.0,0.11023999999999999,0.01775,0.00318,0.02775,0.0,0.037840000000000006
2025-05-03 18:40:00,Lakeside K 502,0.14286000000000001,0.0,0.0,0.00453,0.14277,0.0,0.0,0.09209999999999999,0.0,0.0,0.0,0.0,0.11011,0.01786,0.00317,0.02763,0.0,0.03764
2025-05-03 18:45:00,Lakeside K 502,0.14192,0.0,0.0,0.00462,0.14188,0.0,0.0,0.08954999999999999,0.0,0.0,0.0,0.0,0.10756,0.0178,0.00312,0.0,0.0,0.00941
2025-05-03 18:50:00,Lakeside K 502,0.16449,0.0,0.0,0.00449,0.13472,0.03023,0.0,0.1758,0.0077599999999999995,0.0,0.0,0.0,0.21461000000000002,0.03024,0.00316,0.0,0.0,0.00942
2025-05-03 18:55:00,Lakeside K 502,0.16324,0.0,0.0,0.0046,0.13376,0.02987,0.0,0.17412,0.00766,0.0,0.0,0.0,0.21295,0.03007,0.0,0.0,0.0,0.005889999999999999
2025-05-03 19:00:00,Lakeside K 502,0.16561,0.0,0.0,0.0044800000000000005,0.1363,0.029670000000000002,0.0,0.1754,0.00757,0.0,0.0,0.0,0.21399,0.03015,0.0,0.05264,0.0,0.05896
2025-05-03 19:05:00,Lakeside K 502,0.16518,0.0,0.0,0.03716,0.13607,0.02949,0.0,0.1745,0.00753,0.0,0.0,0.0,0.21297,0.030109999999999998,0.0,0.0143,0.0,0.05336
2025-05-03 19:10:00,Lakeside K 502,0.16455,0.0,0.0,0.03625,0.13549,0.02946,0.0,0.09448999999999999,0.022510000000000002,0.0,0.0,0.0,0.14784,0.030010000000000002,0.0,0.014240000000000001,0.0,0.05237
2025-05-03 19:15:00,Lakeside K 502,0.16653,0.0,0.0,0.03591,0.13752,0.02945,0.0,0.09431,0.02244,0.0,0.0,0.0,0.14769,0.03007,0.0,0.01425,0.0,0.05198
2025-05-03 19:20:00,Lakeside K 502,0.16585,0.0,0.0,0.03563,0.13665,0.0294,0.0,0.09486,0.02237,0.0,0.0,0.0,0.14806,0.030100000000000002,0.0,0.01426,0.0,0.051789999999999996
2025-05-03 19:25:00,Lakeside K 502,0.16519999999999999,0.0,0.0,0.03561,0.13622,0.02939,0.0,0.09509999999999999,0.02239,0.0,0.0,0.0,0.14836000000000002,0.03006,0.0,0.014240000000000001,0.0,0.051840000000000004
2025-05-03 19:30:00,Lakeside K 502,0.16321000000000002,0.0,0.0,0.03548,0.13413,0.02944,0.0,0.16873,0.02241,0.0,0.0,0.0,0.22199000000000002,0.03,0.0,0.014289999999999999,0.0,0.05165
2025-05-03 19:35:00,Lakeside K 502,0.16144999999999998,0.0,0.0,0.03556,0.13229,0.02944,0.0,0.16972,0.02234,0.0,0.0,0.0,0.22288,0.02997,0.0,0.01426,0.0,0.05166
2025-05-03 19:40:00,Lakeside K 502,0.16138999999999998,0.0,0.0,0.03552,0.13244,0.0294,0.0,0.16972,0.022359999999999998,0.0,0.0,0.0,0.22305,0.030010000000000002,0.0,0.014289999999999999,0.0,0.05166
2025-05-03 19:45:00,Lakeside K 502,0.16125,0.0,0.0,0.00449,0.13226,0.02939,0.0,0.16922,0.00746,0.0,0.0,0.0,0.19541,0.01778,0.0,0.0,0.0,0.00575
2025-05-03 19:50:00,Lakeside K 502,0.16174000000000002,0.0,0.0,0.0045,0.13279,0.02947,0.0,0.16909,0.0074,0.0,0.0,0.0,0.19528,0.01785,0.0,0.0,0.0,0.00574
2025-05-03 19:55:00,Lakeside K 502,0.16133,0.0,0.0,0.00454,0.13238,0.02943,0.0,0.16958,0.00736,0.0,0.0,0.0,0.19596,0.018,0.0,0.0,0.0,0.0057599999999999995
2025-05-03 20:00:00,Lakeside K 502,0.16281,0.0,0.0,0.0046,0.13379,0.02937,0.0,0.17022,0.00739,0.0,0.0,0.0,0.1965,0.01787,0.0,0.0,0.0,0.00584
2025-05-03 20:05:00,Lakeside K 502,0.16211,0.0,0.0,0.00457,0.13312000000000002,0.02936,0.0,0.17027,0.00743,0.0,0.0,0.0,0.1965,0.017920000000000002,0.0,0.0,0.0,0.00579
2025-05-03 20:10:00,Lakeside K 502,0.16354,0.0,0.0,0.0045899999999999995,0.13463999999999998,0.0294,0.0,0.16951,0.0074,0.0,0.0,0.0,0.19571,0.01788,0.0,0.0,0.0,0.00578
2025-05-03 20:15:00,Lakeside K 502,0.16363999999999998,0.0,0.0,0.00449,0.13474,0.0294,0.0,0.16991,0.00735,0.0,0.0,0.0,0.19613999999999998,0.017839999999999998,0.0,0.0,0.0,0.005730000000000001
2025-05-03 20:20:00,Lakeside K 502,0.16288,0.0,0.0,0.00455,0.13396,0.02932,0.0,0.17016,0.00741,0.0,0.0,0.0,0.19632,0.01788,0.0,0.0,0.0,0.0058200000000000005
2025-05-03 20:25:00,Lakeside K 502,0.16312000000000001,0.0,0.0,0.00447,0.13409000000000001,0.02932,0.0,0.14547,0.0074199999999999995,0.0,0.0,0.0,0.1715,0.017839999999999998,0.0,0.0,0.0,0.005690000000000001
2025-05-03 20:30:00,Lakeside K 502,0.1631,0.0,0.0,0.00457,0.13419,0.02941,0.0,0.14199,0.0074,0.0,0.0,0.0,0.16813,0.01778,0.0,0.0,0.0,0.00578
2025-05-03 20:35:00,Lakeside K 502,0.16338,0.0,0.0,0.0044800000000000005,0.13438,0.02938,0.0,0.15522999999999998,0.00736,0.0,0.0,0.0,0.18142,0.017839999999999998,0.0,0.0,0.0,0.005679999999999999
2025-05-03 20:40:00,Lakeside K 502,0.16465000000000002,0.0,0.0,0.0046,0.13576,0.02938,0.0,0.18209,0.0074199999999999995,0.0,0.0,0.0,0.20815999999999998,0.01789,0.0,0.0,0.0,0.005849999999999999
2025-05-03 20:45:00,Lakeside K 502,0.16374,0.0,0.0,0.00444,0.13475,0.02937,0.0,0.18206999999999998,0.00735,0.0,0.0,0.0,0.20833000000000002,0.01789,0.0,0.0,0.0,0.005809999999999999
2025-05-03 20:50:00,Lakeside K 502,0.1684,0.0,0.0,0.00453,0.13946,0.02943,0.0,0.18126,0.00736,0.0,0.0,0.0,0.20748,0.01787,0.0,0.0,0.0,0.00575
2025-05-03 20:55:00,Lakeside K 502,0.16729,0.0,0.0,0.00452,0.13816,0.02944,0.0,0.15555000000000002,0.00743,0.0,0.0,0.0,0.18183000000000002,0.01789,0.0,0.0,0.0,0.005679999999999999
2025-05-03 21:00:00,Lakeside K 502,0.17353,0.0,0.0,0.00447,0.14452,0.02939,0.0,0.15538999999999997,0.00738,0.0,0.0,0.0,0.18168,0.01788,0.0,0.0,0.0,0.00574
2025-05-03 21:05:00,Lakeside K 502,0.20924,0.0,0.0,0.00454,0.14235,0.06733,0.0,0.16566,0.00736,0.0,0.0,0.0,0.19202000000000002,0.01785,0.0,0.0,0.0,0.00575
2025-05-03 21:10:00,Lakeside K 502,0.20973,0.0,0.0,0.00453,0.1433,0.06693,0.0,0.16493,0.0074,0.0,0.0,0.0,0.19121000000000002,0.01795,0.0,0.0,0.0,0.00571
2025-05-03 21:15:00,Lakeside K 502,0.20515,0.0,0.0,0.00457,0.13897,0.0668,0.0,0.16463999999999998,0.00741,0.0,0.0,0.0,0.19088999999999998,0.01794,0.0,0.0,0.0,0.0058
2025-05-03 21:20:00,Lakeside K 502,0.2086,0.0,0.0,0.00457,0.14245,0.06655,0.0,0.16190000000000002,0.00746,0.0,0.0,0.0,0.18832,0.01796,0.0,0.01566,0.0,0.02209
2025-05-03 21:25:00,Lakeside K 502,0.20372,0.0,0.0,0.00477,0.13812,0.06618,0.0,0.16094,0.00738,0.0,0.0,0.0,0.18735,0.01801,0.0,0.0,0.0,0.00598
2025-05-03 21:30:00,Lakeside K 502,0.2048,0.0,0.0,0.00464,0.13895,0.06658,0.0,0.18691,0.00735,0.0,0.0,0.0,0.21328,0.01794,0.0,0.0,0.0,0.00594
2025-05-03 21:35:00,Lakeside K 502,0.19382,0.0,0.0,0.00461,0.14152,0.052590000000000005,0.0,0.18666999999999997,0.00741,0.0,0.0,0.0,0.21306,0.01799,0.0,0.0,0.0,0.00584
2025-05-03 21:40:00,Lakeside K 502,0.19365000000000002,0.0,0.0,0.0044800000000000005,0.14123,0.05281,0.0,0.18571000000000001,0.0074,0.0,0.0,0.0,0.21208000000000002,0.01794,0.0,0.0,0.0,0.00578
2025-05-03 21:45:00,Lakeside K 502,0.18637,0.0,0.0,0.00455,0.13554,0.0514,0.0,0.18399000000000001,0.00739,0.0,0.0,0.0,0.21062999999999998,0.01794,0.0,0.0,0.0,0.00575
2025-05-03 21:50:00,Lakeside K 502,0.15055000000000002,0.0,0.0,0.00456,0.13566,0.015210000000000001,0.0,0.18248,0.0074199999999999995,0.0,0.0,0.0,0.20876,0.01794,0.0,0.0,0.0,0.00567
2025-05-03 21:55:00,Lakeside K 502,0.15133000000000002,0.0,0.0,0.00468,0.13609000000000002,0.01523,0.0,0.18081999999999998,0.00745,0.0,0.0,0.0,0.20726,0.017929999999999998,0.0,0.0,0.0,0.0058200000000000005
2025-05-03 22:00:00,Lakeside K 502,0.14797,0.0,0.0,0.00447,0.13291,0.01514,0.0,0.17966,0.00747,0.0,0.0,0.0,0.20604,0.01806,0.0,0.0,0.0,0.00564
2025-05-03 22:05:00,Lakeside K 502,0.15093,0.0,0.0,0.00453,0.13577,0.01517,0.0,0.17696,0.00752,0.0,0.0,0.0,0.20326,0.01794,0.0,0.0,0.0,0.005719999999999999
2025-05-03 22:10:00,Lakeside K 502,0.14964,0.0,0.0,0.00453,0.13465,0.015189999999999999,0.0,0.17635,0.00745,0.0,0.0,0.0,0.20262,0.018,0.0,0.0,0.0,0.00558
2025-05-03 22:15:00,Lakeside K 502,0.2181,0.0,0.0,0.07959000000000001,0.12597,0.09273999999999999,0.0,0.06681999999999999,0.00741,0.0,0.0,0.0,0.07839,0.00313,0.0,0.0,0.0,0.08059999999999999
2025-05-03 22:20:00,Lakeside K 502,0.21363,0.0,0.0,0.0792,0.12340000000000001,0.09024,0.0,0.06606999999999999,0.00736,0.0,0.0,0.0,0.07767,0.00326,0.0,0.0,0.0,0.08025
2025-05-03 22:25:00,Lakeside K 502,0.21306999999999998,0.0,0.0,0.07992,0.12304000000000001,0.08997,0.0,0.00943,0.00743,0.0,0.0,0.0,0.02094,0.0032,0.0,0.0,0.0,0.08088
2025-05-03 22:30:00,Lakeside K 502,0.22472,0.0,0.0,0.07936,0.12157,0.1034,0.0,0.00907,0.00745,0.0,0.0,0.0,0.02063,0.00323,0.0,0.0,0.0,0.08025
2025-05-03 22:35:00,Lakeside K 502,0.17388,0.0,0.0,0.07897,0.13172,0.04235,0.0,0.00885,0.01474,0.0,0.0,0.0,0.027690000000000003,0.0034100000000000003,0.0,0.0,0.0,0.07991
2025-05-03 22:40:00,Lakeside K 502,0.17373,0.0,0.0,0.11268,0.13252,0.041659999999999996,0.0,0.0085,0.00747,0.0,0.0,0.0,0.02011,0.00331,0.0,0.0,0.0,0.11376
2025-05-03 22:45:00,Lakeside K 502,0.15938999999999998,0.0,0.0,0.11043,0.13297,0.026670000000000003,0.0,0.03302,0.00747,0.0,0.0,0.0,0.04466,0.00333,0.0,0.0,0.0,0.11148999999999999
2025-05-03 22:50:00,Lakeside K 502,0.17375,0.0,0.0,0.07895,0.13328,0.04065,0.0,0.08481999999999999,0.00745,0.0,0.0,0.0,0.09713,0.00327,0.0,0.0,0.0,0.07987999999999999
2025-05-03 22:55:00,Lakeside K 502,0.17499,0.0,0.0,0.07940000000000001,0.13391,0.04149,0.0,0.08575,0.0075,0.0,0.0,0.0,0.09820000000000001,0.00326,0.0,0.0,0.0,0.08033
2025-05-03 23:00:00,Lakeside K 502,0.14812999999999998,0.0,0.0,0.07945999999999999,0.13316999999999998,0.01523,0.0,0.00942,0.0074800000000000005,0.0,0.0,0.0,0.02094,0.00323,0.0,0.0,0.0,0.08042
2025-05-03 23:05:00,Lakeside K 502,0.14773,0.0,0.0,0.07909999999999999,0.13285,0.01523,0.0,0.006849999999999999,0.00739,0.0,0.0,0.0,0.018269999999999998,0.00333,0.0,0.02195,0.0,0.10273
2025-05-03 23:10:00,Lakeside K 502,0.13254,0.0,0.0,0.07881,0.13257,0.0,0.0,0.08499,0.00745,0.0,0.0,0.0,0.09756999999999999,0.00331,0.0,0.014369999999999999,0.0,0.09491
2025-05-03 23:15:00,Lakeside K 502,0.13282,0.0,0.0,0.07934000000000001,0.13282,0.0,0.0,0.00658,0.0809,0.9568300000000001,0.0,0.0,1.04935,0.00331,0.0,0.0,0.0,0.08025
2025-05-03 23:20:00,Lakeside K 502,0.13266,0.0,0.0,0.07909999999999999,0.13271,0.0,0.0,0.00646,0.09189,1.0185499999999998,0.0,0.0,1.1218,0.00333,0.0,0.09051999999999999,0.0,0.17197
2025-05-03 23:25:00,Lakeside K 502,0.13247,0.0,0.0,0.07979,0.13227,0.0,0.0,0.00885,0.09140999999999999,1.02711,0.0,0.0,1.13222,0.0033399999999999997,0.0,0.09018999999999999,0.0,0.17213
2025-05-03 23:30:00,Lakeside K 502,0.132,0.0,0.0,0.07883,0.13186,0.0,0.0,0.00639,0.07307,1.02502,0.0,0.0,1.10952,0.00333,0.8443999999999999,0.09058,0.0,1.016
2025-05-03 23:35:00,Lakeside K 502,0.13147,0.0,0.0,0.07844,0.13152,0.0,0.0,0.00642,0.07376,0.03349,0.0,0.0,0.11835999999999999,0.0033399999999999997,0.89216,0.07584,0.0,1.04821
2025-05-03 23:40:00,Lakeside K 502,0.13190000000000002,0.0,0.0,0.07914,0.13188999999999998,0.0,0.0,0.00625,0.07284,1.0170599999999999,0.0,0.0,1.10142,0.00327,0.022719999999999997,0.07698,0.0,0.18074
2025-05-03 23:45:00,Lakeside K 502,0.13004,0.0,0.0,0.07876999999999999,0.12991,0.0,0.0,0.00687,0.07321,1.0164900000000001,0.0,0.0,1.1016700000000001,0.00332,0.89983,0.07590999999999999,0.0,1.05617
2025-05-03 23:50:00,Lakeside K 502,0.13154,0.0,0.0,0.07794,0.13147999999999999,0.0,0.0,0.00638,0.07365000000000001,0.03329,0.0,0.0,0.11806,0.00327,0.90744,0.07504000000000001,0.0,1.06225
2025-05-03 23:55:00,Lakeside K 502,0.13009,0.0,0.0,0.07876000000000001,0.12997,0.0,0.0,0.00632,0.07334,0.03347,0.0,0.0,0.11771,0.00331,0.00297,0.07583,0.0,0.15938
2025-05-04 00:00:00,Lakeside K 502,0.12981,0.0,0.0,0.07836,0.12969,0.0,0.0,0.00626,0.07246999999999999,1.01873,0.0,0.0,1.1025399999999999,0.00332,0.0030499999999999998,0.07604999999999999,0.0,0.15915
2025-05-04 00:05:00,Lakeside K 502,0.13027,0.0,0.0,0.07831,0.13022,0.0,0.0,0.00637,0.07284,0.0,0.0,0.0,0.08422,0.0033,0.0029500000000000004,0.07635,0.0,0.15963999999999998
2025-05-04 00:10:00,Lakeside K 502,0.12972,0.0,0.0,0.07828,0.12965000000000002,0.0,0.0,0.00631,0.07284,0.0,0.0,0.0,0.08427,0.0033,0.00297,0.07596,0.0,0.1591
2025-05-04 00:15:00,Lakeside K 502,0.12890000000000001,0.0,0.0,0.07804000000000001,0.12869999999999998,0.0,0.0,0.0063,0.07275,0.0,0.0,0.0,0.08388,0.00327,0.00292,0.07467,0.0,0.15768000000000001
2025-05-04 00:20:00,Lakeside K 502,0.12919,0.0,0.0,0.07787999999999999,0.12909,0.0,0.0,0.00638,0.07241,0.0,0.0,0.0,0.08377,0.00332,0.00294,0.07536,0.0,0.15797999999999998
2025-05-04 00:25:00,Lakeside K 502,0.12965000000000002,0.0,0.0,0.07906999999999999,0.12965000000000002,0.0,0.0,0.00636,0.07354000000000001,0.0,0.0,0.0,0.08495,0.00333,0.0029500000000000004,0.07640000000000001,0.0,0.16027000000000002
2025-05-04 00:30:00,Lakeside K 502,0.12966,0.0,0.0,0.07906,0.12969,0.0,0.0,0.00622,0.07307999999999999,0.0,0.0,0.0,0.08428000000000001,0.00335,0.00298,0.07672,0.0,0.16072999999999998
2025-05-04 00:35:00,Lakeside K 502,0.12909,0.0,0.0,0.07872,0.12903,0.0,0.0,0.0063,0.07306,0.0,0.0,0.0,0.08428000000000001,0.00332,0.00297,0.07676000000000001,0.0,0.16046000000000002
2025-05-04 00:40:00,Lakeside K 502,0.12938,0.0,0.0,0.07898999999999999,0.12924000000000002,0.0,0.0,0.0062900000000000005,0.07368999999999999,0.0,0.0,0.0,0.08503,0.00333,0.00294,0.07676000000000001,0.0,0.16063
2025-05-04 00:45:00,Lakeside K 502,0.12858,0.0,0.0,0.07915000000000001,0.12840000000000001,0.0,0.0,0.00643,0.07318000000000001,0.0,0.0,0.0,0.08462,0.00333,0.00296,0.07651999999999999,0.0,0.1606
2025-05-04 00:50:00,Lakeside K 502,0.12947999999999998,0.0,0.0,0.07927,0.12943000000000002,0.0,0.0,0.00632,0.07398,0.0,0.0,0.0,0.08526,0.00331,0.00298,0.07709999999999999,0.0,0.16125
2025-05-04 00:55:00,Lakeside K 502,0.12894,0.0,0.0,0.07991,0.12891,0.0,0.0,0.00633,0.07367,0.0,0.0,0.0,0.08511,0.00331,0.00304,0.0773,0.0,0.16218000000000002
2025-05-04 01:00:00,Lakeside K 502,0.12897999999999998,0.0,0.0,0.07961,0.12902000000000002,0.0,0.0,0.00638,0.07403,0.0,0.0,0.0,0.08535,0.00327,0.00302,0.07751000000000001,0.0,0.16205
2025-05-04 01:05:00,Lakeside K 502,0.12856,0.0,0.0,0.07981999999999999,0.12853,0.0,0.0,0.00626,0.07354000000000001,0.0,0.0,0.0,0.08509,0.0033799999999999998,0.00302,0.07732,0.0,0.16212000000000001
2025-05-04 01:10:00,Lakeside K 502,0.12843000000000002,0.0,0.00281,0.08055,0.12843000000000002,0.0,0.0,0.00631,0.07446,0.0,0.0,0.0,0.08575,0.0033399999999999997,0.0030099999999999997,0.07804000000000001,0.0,0.16696
2025-05-04 01:15:00,Lakeside K 502,0.12805000000000002,0.0,0.7527699999999999,0.07892,0.12804,0.0,0.0,0.00628,0.07388,0.0,0.0,0.0,0.08497,0.00331,0.00294,0.07654999999999999,0.0,0.9139400000000001
2025-05-04 01:20:00,Lakeside K 502,0.1271,0.0,0.76039,0.079,0.12692,0.0,0.0,0.0063,0.07411,0.0,0.0,0.0,0.08545,0.00332,0.0029100000000000003,0.07701999999999999,0.0,0.92208
2025-05-04 01:25:00,Lakeside K 502,0.12807,0.0,0.7551599999999999,0.07934999999999999,0.12781,0.0,0.0,0.00645,0.07428,0.0,0.0,0.0,0.0857,0.00337,0.00304,0.07692,0.0,0.91727
2025-05-04 01:30:00,Lakeside K 502,0.1278,0.0,0.7543500000000001,0.07986,0.12768000000000002,0.0,0.0,0.0062900000000000005,0.07485,0.0,0.0,0.0,0.08602,0.00331,0.00298,0.07717,0.0,0.91708
2025-05-04 01:35:00,Lakeside K 502,0.12739,0.0,0.7499,0.07956,0.12727,0.0,0.0,0.00633,0.07415999999999999,0.0,0.0,0.0,0.08547,0.0033900000000000002,0.0030299999999999997,0.07781,0.0,0.91311
2025-05-04 01:40:00,Lakeside K 502,0.1281,0.0,0.7547200000000001,0.08034000000000001,0.12792,0.0,0.0,0.0062900000000000005,0.07493999999999999,1.00177,0.0,0.0,1.08816,0.00333,0.00316,0.0782,0.0,0.91911
2025-05-04 01:45:00,Lakeside K 502,0.18788,0.0,0.75289,0.08058,0.18819,0.0,0.0,0.0063,0.07540000000000001,0.03449,0.0,0.0,0.12079000000000001,0.0032400000000000003,0.0030499999999999998,0.07844,0.0,0.91775
2025-05-04 01:50:00,Lakeside K 502,0.18856,0.0,0.75605,0.0805,0.18881,0.0,0.0,0.00632,0.07579999999999999,1.02268,0.0,0.0,1.11,0.00328,0.00318,0.07868,0.0,0.92088
2025-05-04 01:55:00,Lakeside K 502,0.18856,0.0,0.75293,0.08073000000000001,0.18858000000000003,0.0,0.0,0.00632,0.07514,1.05246,0.0,0.0,1.1391300000000002,0.00332,0.00312,0.07912000000000001,0.0,0.9185399999999999
2025-05-04 02:00:00,Lakeside K 502,0.18905000000000002,0.0,0.74954,0.0803,0.18915,0.0,0.0,0.00639,0.07601999999999999,0.0345,0.0,0.0,0.12162,0.00326,0.00307,0.07854000000000001,0.0,0.91406
2025-05-04 02:05:00,Lakeside K 502,0.0,0.0,0.7501599999999999,0.08054,0.0,0.0,0.0,0.00632,0.07604000000000001,0.0,0.0,0.0,0.08676,0.00327,0.00309,0.07834999999999999,0.0,0.91472
2025-05-04 02:10:00,Lakeside K 502,0.13001,0.0,0.7504400000000001,0.08025,0.12977,0.0,0.0,0.0066,0.07590999999999999,0.0,0.0,0.0,0.08701,0.0033900000000000002,0.00309,0.07866,0.0,0.91512
2025-05-04 02:15:00,Lakeside K 502,0.14398,0.0,0.75333,0.08059999999999999,0.14408,0.0,0.0,0.00643,0.07594,0.0,0.0,0.0,0.08674,0.0033,0.0030499999999999998,0.07906999999999999,0.0,0.91886
2025-05-04 02:20:00,Lakeside K 502,0.14958000000000002,0.0,0.75002,0.08053,0.14921,0.0,0.0,0.00632,0.07609,0.0,0.0,0.0,0.08667,0.00325,0.00302,0.07906,0.0,0.91544
2025-05-04 02:25:00,Lakeside K 502,0.14877,0.0,0.75317,0.08108,0.14852,0.0,0.0,0.00636,0.07644,0.0,0.0,0.0,0.08716,0.00331,0.00304,0.07912999999999999,0.0,0.91932
2025-05-04 02:30:00,Lakeside K 502,0.14822,0.0,0.75239,0.08059999999999999,0.14809,0.0,0.0,0.0063,0.07658,0.0,0.0,0.0,0.08726,0.00333,0.0030299999999999997,0.07873999999999999,0.0,0.91755
2025-05-04 02:35:00,Lakeside K 502,0.14737999999999998,0.0,0.75506,0.0818,0.14740999999999999,0.0,0.0,0.00651,0.07712000000000001,0.0,0.0,0.0,0.08795,0.00326,0.00309,0.07955,0.0,0.9221900000000001
2025-05-04 02:40:00,Lakeside K 502,0.14642,0.0,0.75587,0.08101,0.14625,0.0,0.0,0.00635,0.07711,0.0,0.0,0.0,0.08799,0.0033900000000000002,0.00309,0.07953,0.0,0.92226
2025-05-04 02:45:00,Lakeside K 502,0.14605,0.0,0.7536499999999999,0.08091,0.14581,0.0,0.0,0.00621,0.07709,0.0,0.0,0.0,0.08787,0.00321,0.0030800000000000003,0.07895999999999999,0.0,0.91934
2025-05-04 02:50:00,Lakeside K 502,0.14540999999999998,0.0,0.75449,0.08131000000000001,0.1453,0.0,0.0,0.00663,0.07672,0.0,0.0,0.0,0.08764,0.00335,0.00309,0.07928,0.0,0.9209400000000001
2025-05-04 02:55:00,Lakeside K 502,0.1449,0.0,0.75648,0.08154,0.14475,0.0,0.0,0.00666,0.07767,0.0,0.0,0.0,0.0889,0.0033900000000000002,0.00312,0.07994,0.0,0.92386
2025-05-04 03:00:00,Lakeside K 502,0.14443999999999999,0.0,0.7557200000000001,0.08083,0.14449,0.0,0.0,0.00718,0.07739,0.0,0.0,0.0,0.08911,0.00331,0.00315,0.07979,0.0,0.9224199999999999
2025-05-04 03:05:00,Lakeside K 502,0.14467,0.0,0.76214,0.08163,0.14463,0.0,0.0,0.00662,0.07679000000000001,0.0,0.0,0.0,0.08782999999999999,0.0033399999999999997,0.00314,0.08041,0.0,0.9303400000000001
2025-05-04 03:10:00,Lakeside K 502,0.14376,0.0,0.7577,0.08109999999999999,0.1435,0.0,0.0,0.0066500000000000005,0.07783,0.0,0.0,0.0,0.08918999999999999,0.00326,0.00312,0.0804,0.0,0.92522
2025-05-04 03:15:00,Lakeside K 502,0.14253,0.0,0.75729,0.08137,0.14246,0.0,0.0,0.00666,0.07767,0.0,0.0,0.0,0.0888,0.00332,0.00311,0.07987000000000001,0.0,0.9244600000000001
2025-05-04 03:20:00,Lakeside K 502,0.13952,0.0,0.75954,0.08131000000000001,0.13944,0.0,0.0,0.0066500000000000005,0.07757,0.0,0.0,0.0,0.0888,0.00331,0.00315,0.07997,0.0,0.92677
2025-05-04 03:25:00,Lakeside K 502,0.1382,0.0,0.7555,0.08093,0.13821,0.0,0.0,0.00663,0.0765,0.0,0.0,0.0,0.08751,0.00332,0.00312,0.07927,0.0,0.92199
2025-05-04 03:30:00,Lakeside K 502,0.13851,0.0,0.0028599999999999997,0.0823,0.13823,0.0,0.0,0.00663,0.07722,0.0,0.0,0.0,0.08835,0.0033,0.00325,0.08143,0.0,0.17274
2025-05-04 03:35:00,Lakeside K 502,0.13734,0.0,0.00271,0.00449,0.13742,0.0,0.0,0.03257,0.07646,0.0,0.0,0.0,0.11324,0.00342,0.00322,0.08094,0.0,0.09439
2025-05-04 03:40:00,Lakeside K 502,0.15335,0.0,0.00272,0.00453,0.13837,0.01529,0.0,0.032350000000000004,0.07784,0.0,0.0,0.0,0.11424,0.0033,0.00323,0.08098999999999999,0.0,0.09425
2025-05-04 03:45:00,Lakeside K 502,0.18144,0.0,0.00296,0.00455,0.13929,0.04248,0.0,0.032100000000000004,0.07791,0.0,0.0,0.0,0.11414,0.00332,0.00321,0.08172,0.0,0.09509000000000001
2025-05-04 03:50:00,Lakeside K 502,0.18388,0.0,0.0029100000000000003,0.00455,0.14199,0.04226,0.0,0.032060000000000005,0.0775,0.0,0.0,0.0,0.12861,0.01806,0.0032400000000000003,0.08151,0.0,0.09477
2025-05-04 03:55:00,Lakeside K 502,0.18249,3.23958,0.00264,0.00453,0.14018,0.04219,0.0,0.03225,0.07743000000000001,0.0,0.0,0.0,0.12838999999999998,0.017929999999999998,0.0030099999999999997,0.09439,0.0,3.3475
