Timestamp,Apartment,Lakeside I 1001 - B Phase,Lakeside I 1001 - Bedroom AC,Lakeside I 1001 - Common Toilet Geyser,Lakeside I 1001 - Dining Lights,Lakeside I 1001 - Fridge,Lakeside I 1001 - Kitchen Lighting,Lakeside I 1001 - Living AC,Lakeside I 1001 - Living Lights,Lakeside I 1001 - Master Bed and Toilet Lights,Lakeside I 1001 - Master Bedroom AC,Lakeside I 1001 - Master Bedroom Geyser,Lakeside I 1001 - Master Fans & Lights,Lakeside I 1001 - Oven,Lakeside I 1001 - R Phase,Lakeside I 1001 - Spare,Lakeside I 1001 - Store and Pooja Lights,Lakeside I 1001 - Washing Machine,Lakeside I 1001 - Y Phase
2025-05-03 18:50:00,Lakeside I 1001,,0.0,0.0,,0.0,0.00836,,,,,,,0.00511,0.062340000000000007,,,,
2025-05-03 18:55:00,Lakeside I 1001,,0.0,0.0,0.05951,0.0,0.00842,0.0,0.04586,,,,,0.00505,0.06225,,0.022789999999999998,0.0,0.12968000000000002
2025-05-03 19:05:00,Lakeside I 1001,0.04355,0.0,0.0,0.05836,0.0,0.00888,1.39796,0.044649999999999995,0.0,0.0,0.04272,0.0,0.00507,0.06143,0.0,0.02271,0.0,1.52618
2025-05-03 19:10:00,Lakeside I 1001,0.04318,0.0,0.0,0.05931,0.0,0.00883,0.0,0.062,0.0,0.0,0.04234,0.0,0.0050999999999999995,0.06154,0.0,0.02299,0.0,0.14535
2025-05-03 19:15:00,Lakeside I 1001,0.04278,0.0,0.0,0.05742,0.09553,0.00884,0.0,0.06178,0.0,0.0,0.04195,0.0,0.00512,0.15693000000000001,0.0,0.022850000000000002,0.0,0.14331
2025-05-03 19:20:00,Lakeside I 1001,0.042570000000000004,0.0,0.0,0.05801,0.08684,0.00879,0.0,0.061579999999999996,0.0,0.0,0.04179,0.0,0.00514,0.14801,0.0,0.02281,0.0,0.1437
2025-05-03 19:25:00,Lakeside I 1001,0.04249,0.0,0.0,0.05924,0.08056999999999999,0.00865,0.0,0.061590000000000006,0.0,0.0,0.041659999999999996,0.0,0.00512,0.14146,0.0,0.02284,0.0,0.14458000000000001
2025-05-03 19:30:00,Lakeside I 1001,0.04297,0.0,0.0,0.05688,0.07629000000000001,0.00883,0.0,0.061590000000000006,0.0,0.0,0.04205,0.0,0.005059999999999999,0.10626999999999999,0.0,0.01428,0.0,0.13401
2025-05-03 19:35:00,Lakeside I 1001,0.0,0.0,0.0,0.05758,0.07463,0.00874,0.0,0.06168,0.0,0.0,0.0,0.0,0.00511,0.10496,0.0,0.01428,0.0,0.13455
2025-05-03 19:40:00,Lakeside I 1001,0.0,0.0,0.0,0.05767,0.0,0.00869,0.0,0.061590000000000006,0.0,0.0,0.0,0.0,0.00517,0.02995,0.0,0.01433,0.0,0.13494
2025-05-03 19:45:00,Lakeside I 1001,0.0,0.0,0.0,0.05898,0.0,0.00867,0.0,0.06171,0.0,0.0,0.0,0.0,0.00511,0.02993,0.0,0.01428,0.0,0.13618
2025-05-03 19:50:00,Lakeside I 1001,0.0,0.0,0.0,0.05906,0.0,0.00876,0.0,0.0619,0.0,0.0,0.0,0.0,0.00514,0.02995,0.0,0.01427,0.0,0.13632
2025-05-03 19:55:00,Lakeside I 1001,0.0,0.0,0.0,0.0605,0.0,0.0087,0.0,0.06218,0.0,0.0,0.0,0.0,0.00513,0.02995,0.0,0.01443,0.0,0.13785
2025-05-03 20:00:00,Lakeside I 1001,0.0,0.0,0.0,0.05853,0.0,0.00879,0.0,0.062130000000000005,0.0,0.0,0.0,0.0,0.00512,0.02986,0.0,0.014289999999999999,0.0,0.13607
2025-05-03 20:05:00,Lakeside I 1001,0.0,0.0,0.0,0.05994,0.0,0.00881,0.0,0.06232,0.0,0.0,0.0,0.0,0.00519,0.030010000000000002,0.0,0.0144,0.0,0.13766
2025-05-03 20:10:00,Lakeside I 1001,0.0,0.0,0.0,0.059789999999999996,0.0,0.00876,0.0,0.06228,0.0,0.0,0.0,0.0,0.00509,0.029589999999999998,0.0,0.01431,0.0,0.1373
2025-05-03 20:15:00,Lakeside I 1001,0.0,0.0,0.0,0.062240000000000004,0.09678,0.0087,0.0,0.0624,0.0,0.0,0.0,0.0,0.005059999999999999,0.15862,0.0,0.0143,0.0,0.13981
2025-05-03 20:20:00,Lakeside I 1001,0.0,0.0,0.0,0.009980000000000001,0.0877,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.00519,0.10307,0.0,0.0,0.0,0.01316
2025-05-03 20:25:00,Lakeside I 1001,0.0,0.0,0.0,0.01115,0.08134999999999999,0.00864,0.0,0.0,0.0,0.0,0.0,0.0,0.0051600000000000005,0.09718,0.0,2e-05,0.0,0.01421
2025-05-03 20:30:00,Lakeside I 1001,0.0,0.0,0.0,0.05914,0.07765999999999999,0.0087,0.0,0.06257,0.0,0.0,0.0,0.0,0.00514,0.09366,0.0,0.0,0.0,0.12426000000000001
2025-05-03 20:35:00,Lakeside I 1001,0.0,0.0,0.0,0.06323,0.07725,0.00872,0.0,0.06252,0.0,0.0,0.0,0.0,0.00511,0.09309,0.0,1e-05,0.0,0.12796
2025-05-03 20:40:00,Lakeside I 1001,0.0,0.0,0.0,0.05902,0.07651000000000001,0.00877,0.0,0.063,0.0,0.0,0.0,0.0,0.00511,0.09214,0.0,1e-05,0.0,0.12445
2025-05-03 20:45:00,Lakeside I 1001,0.0,0.0,0.0,0.06091,0.0,0.00866,0.0,0.06306,0.0,0.0,0.0,0.0,0.00511,0.015560000000000001,0.0,1e-05,0.0,0.12639
2025-05-03 20:50:00,Lakeside I 1001,0.0,0.0,0.0,0.05944,0.0,0.00871,0.0,0.06313,0.0,0.0,0.0,0.0,0.00513,0.015560000000000001,0.0,0.0,0.0,0.12521
2025-05-03 20:55:00,Lakeside I 1001,0.0,0.0,0.0,0.06204,0.0,0.00869,0.0,0.06278,0.0,0.0,0.0,0.0,0.00511,0.01565,0.0,5e-05,0.0,0.12747
2025-05-03 21:00:00,Lakeside I 1001,0.0,0.0,0.0,0.062380000000000005,0.0,0.00864,0.0,0.08067,0.0,0.0,0.0,0.0,0.00501,0.06051,0.0,0.01467,0.0,0.15897
2025-05-03 21:05:00,Lakeside I 1001,0.0,0.0,0.0,0.06104,0.0,0.00871,0.0,0.08061,0.0,0.0,0.0,0.0,0.00517,0.05962,0.0,0.01448,0.0,0.15721000000000002
2025-05-03 21:10:00,Lakeside I 1001,0.0,0.0,0.0,0.0608,0.0,0.00867,0.0,0.06305,0.0,0.0,0.0,0.0,0.00525,0.05055,0.0,0.014410000000000001,0.0,0.13936
2025-05-03 21:15:00,Lakeside I 1001,0.0,0.0,0.0,0.05911,0.0,0.00878,0.0,0.06292,0.0,0.0,0.0,0.0,0.00514,0.05024,0.0,0.014369999999999999,0.0,0.1375
2025-05-03 21:20:00,Lakeside I 1001,0.0,0.0,0.0,0.06256,0.09694,0.00869,0.0,0.06289,0.0,0.0,0.0,0.0,0.0054,0.1475,0.0,0.01436,0.0,0.14076
2025-05-03 21:25:00,Lakeside I 1001,0.0,0.0,0.0,0.06038,0.08709,0.0087,0.0,0.06264,0.0,0.0,0.0,0.0,0.0051600000000000005,0.13738999999999998,0.0,0.01435,0.0,0.13847
2025-05-03 21:30:00,Lakeside I 1001,0.0,0.0,0.0,0.06006,0.08264,0.00878,0.0,0.06272,0.0,0.0,0.0,0.0,0.00511,0.13261,0.0,0.014410000000000001,0.0,0.13843
2025-05-03 21:35:00,Lakeside I 1001,0.0,0.0,0.0,0.05786,0.07901000000000001,0.00878,0.0,0.062490000000000004,0.0,0.0,0.0,0.0,0.00514,0.12894,0.0,0.01436,0.0,0.13572
2025-05-03 21:40:00,Lakeside I 1001,0.0,0.0,0.0,0.05801,0.07615000000000001,0.00866,0.0,0.06247,0.0,0.0,0.0,0.0,0.00517,0.12629,0.0,0.01439,0.0,0.13611
2025-05-03 21:45:00,Lakeside I 1001,0.0,0.0,0.0,0.05786,0.0,0.00867,0.0,0.06067,0.0,0.0,0.0,0.0,0.00511,0.04862,0.0,0.01426,0.0,0.13382
2025-05-03 21:50:00,Lakeside I 1001,0.0,0.0,0.0,0.05601,0.0,0.0086,0.0,0.06086,0.0,0.0,0.0,0.0,0.00511,0.048670000000000005,0.0,0.01426,0.0,0.13236
2025-05-03 21:55:00,Lakeside I 1001,0.0,0.0,0.0,0.0578,0.0,0.00872,0.0,0.06086,0.0,0.0,0.0,0.0,0.00511,0.04854,0.0,0.014240000000000001,0.0,0.13393
2025-05-03 22:00:00,Lakeside I 1001,0.0,0.0,0.0,0.05966,0.0,0.00867,0.0,0.0611,0.0,0.0,0.0,0.0,0.00507,0.048670000000000005,0.0,0.014240000000000001,0.0,0.13582
2025-05-03 22:05:00,Lakeside I 1001,0.0,0.0,0.0,0.05681,0.0,0.00873,1.33768,0.07759,0.0,0.0,0.0,0.0,0.00509,0.02983,0.0,0.01428,0.0,1.4886300000000001
2025-05-03 22:10:00,Lakeside I 1001,0.0,0.0,0.0,0.0546,0.0,0.00857,1.4809100000000002,0.06659000000000001,0.0,0.0,0.0,0.0,0.00512,0.02972,0.0,0.014199999999999999,0.0,1.6185699999999998
2025-05-03 22:15:00,Lakeside I 1001,0.0,0.0,0.0,0.05839,0.09468,0.00873,1.5158699999999998,0.0597,0.0,0.0,0.0,0.0,0.005,0.12456999999999999,0.0,0.01417,0.0,1.6503800000000002
2025-05-03 22:20:00,Lakeside I 1001,0.0,0.0,0.0,0.05842,0.08669,0.00874,1.52869,0.05972,0.0,0.0,0.0,0.0,0.00511,0.11681,0.0,0.014240000000000001,0.0,1.6634200000000001
2025-05-03 22:25:00,Lakeside I 1001,0.0,0.0,0.0,0.056799999999999996,0.07962999999999999,0.00879,1.5393,0.05981,0.0,0.0,0.0,0.0,0.0050999999999999995,0.1095,0.0,0.01417,0.0,1.67218
2025-05-03 22:30:00,Lakeside I 1001,0.0,0.0,0.0,0.05633,0.07533,0.00877,0.0,0.07568000000000001,0.0,0.0,0.0,0.0,0.00513,0.10517,0.0,0.01422,0.0,0.14812999999999998
2025-05-03 22:35:00,Lakeside I 1001,0.0,0.0,0.0,0.05633,0.0719,0.00869,0.0,0.07562999999999999,0.0,0.0,0.0,0.0,0.00531,0.10197,0.0,0.01422,0.0,0.14811000000000002
2025-05-03 22:40:00,Lakeside I 1001,0.0,0.0,0.0,0.056060000000000006,0.0,0.00866,0.0,0.07558,0.0,0.0,0.0,0.0,0.00514,0.02987,0.0,0.01421,0.0,0.14767
2025-05-03 22:45:00,Lakeside I 1001,0.0,0.0,0.0,0.05692,0.0,0.00863,0.0,0.05999,0.0,0.0,0.0,0.0,0.00523,0.02995,0.0,0.01417,0.0,0.133
2025-05-03 22:50:00,Lakeside I 1001,0.0,0.0,0.0,0.05686,0.0,0.00877,0.0,0.06008,0.0,0.0,0.0,0.0,0.00509,0.02989,0.0,0.01417,0.0,0.13308
2025-05-03 22:55:00,Lakeside I 1001,0.0,0.0,0.0,0.05633,0.0,0.00872,0.0,0.06031,0.0,0.0,0.0,0.0,0.00518,0.02997,0.0,0.014240000000000001,0.0,0.13275
2025-05-03 23:00:00,Lakeside I 1001,0.0,0.0,0.0,0.05625,0.0,0.00874,0.0,0.06033,0.0,0.0,0.0,0.0,0.00513,0.0299,0.0,0.01419,0.0,0.13262000000000002
2025-05-03 23:05:00,Lakeside I 1001,0.96635,0.0,0.0,0.05778,0.0,0.00869,0.0,0.07135999999999999,0.0,0.0,0.0644,0.0049299999999999995,0.00512,0.038090000000000006,0.89675,0.01423,0.0,0.14512
2025-05-03 23:10:00,Lakeside I 1001,1.05029,0.0,0.0,0.057390000000000004,0.0,0.00872,0.0,0.07590000000000001,0.0,0.0,0.06214,0.00492,0.00509,0.029679999999999998,0.9829600000000001,0.01422,0.0,0.14943
2025-05-03 23:15:00,Lakeside I 1001,1.05394,0.0,0.0,0.055119999999999995,0.09104999999999999,0.00884,0.0,0.07556,0.0,0.0,0.061799999999999994,0.004889999999999999,0.00513,0.1505,0.98691,0.014240000000000001,0.0,0.1468
2025-05-03 23:20:00,Lakeside I 1001,1.0531199999999998,0.0,0.0,0.055479999999999995,0.08358,0.00876,0.0,0.01444,0.0,0.0,0.06148,0.004889999999999999,0.00511,0.09892000000000001,0.9863500000000001,0.014240000000000001,0.0,0.08535
2025-05-03 23:25:00,Lakeside I 1001,1.04555,0.0,0.0,0.05539,0.07844,0.00883,0.0,0.020980000000000002,0.0,0.0,0.06061,0.00484,0.00509,0.13819,0.9796900000000001,0.01423,0.0,0.09169
2025-05-03 23:30:00,Lakeside I 1001,1.03064,0.0,0.0,0.05496,0.07492,0.00876,0.0,0.00717,0.0,0.0,0.06,0.0,0.005059999999999999,0.11794,0.96974,0.01416,0.0,0.07740000000000001
2025-05-03 23:35:00,Lakeside I 1001,1.03148,0.0,0.0,0.05489,0.07266,0.00884,0.0,0.01795,0.0,0.0,0.05988,0.0,0.00511,0.11544,0.97053,0.01414,0.0,0.08821999999999999
2025-05-03 23:40:00,Lakeside I 1001,1.02804,0.0,0.0,0.05457,0.07036,0.0088,0.0,0.0071600000000000006,0.0,0.0,0.05955,0.0,0.0054800000000000005,0.11338,0.9675499999999999,0.0143,0.0,0.077
2025-05-03 23:45:00,Lakeside I 1001,1.02743,0.0,0.0,0.054560000000000004,0.0,0.00874,0.0,0.00717,0.0,0.0,0.05884,0.0,0.00509,0.04217,0.96772,0.01423,0.0,0.07701999999999999
2025-05-03 23:50:00,Lakeside I 1001,1.02358,0.0,0.0,0.05508,0.0,0.00881,0.0,0.0070999999999999995,0.0,0.0,0.05914,0.0,0.00538,0.04232,0.9632999999999999,0.01421,0.0,0.07751000000000001
2025-05-03 23:55:00,Lakeside I 1001,1.02718,0.0,0.0,0.05509,0.0,0.00877,0.0,0.00713,0.0,0.0,0.0591,0.0,0.00512,0.04228,0.96714,0.01427,0.0,0.07759
2025-05-04 00:00:00,Lakeside I 1001,1.0283699999999998,0.0,0.0,0.054770000000000006,0.0,0.0088,0.0,0.0071200000000000005,0.0,0.0,0.05865,0.0,0.00517,0.042,0.96873,0.01426,0.0,0.07733
2025-05-04 00:05:00,Lakeside I 1001,1.03045,0.0,0.0,0.054810000000000005,0.0,0.00877,0.0,0.0071200000000000005,0.0,0.0,0.05864,0.0,0.00513,0.04206,0.9709099999999999,0.01422,0.0,0.07740000000000001
2025-05-04 00:10:00,Lakeside I 1001,1.03267,0.0,0.0,0.055159999999999994,0.0,0.00876,0.0,0.0071600000000000006,0.0,0.0,0.05895,0.0,0.00513,0.0419,0.97274,0.014199999999999999,0.0,0.07758
2025-05-04 00:15:00,Lakeside I 1001,1.0324200000000001,0.0,0.0,0.0549,0.0,0.00888,0.0,0.0070999999999999995,0.0,0.0,0.05878,0.0,0.00509,0.042,0.9726,0.01419,0.0,0.07748000000000001
2025-05-04 00:20:00,Lakeside I 1001,1.0336500000000002,0.0,0.0,0.05482,0.09290999999999999,0.00885,0.0,0.00707,0.0,0.0,0.05929,0.0,0.00509,0.13481,0.9733099999999999,0.014240000000000001,0.0,0.07745999999999999
2025-05-04 00:25:00,Lakeside I 1001,1.03343,0.0,0.0,0.05535,0.08355,0.00876,0.0,0.0071200000000000005,0.0,0.0,0.0597,0.0,0.00524,0.12569,0.97278,0.01428,0.0,0.07797
2025-05-04 00:30:00,Lakeside I 1001,1.0431700000000002,0.0,0.0,0.055850000000000004,0.0775,0.00885,0.0,0.00707,0.0,0.0,0.060219999999999996,0.0,0.00514,0.11982999999999999,0.9820099999999999,0.01433,0.0,0.07837999999999999
2025-05-04 00:35:00,Lakeside I 1001,1.0411,0.0,0.0,0.05559,0.07345,0.00877,0.0,0.00718,0.0,0.0,0.06016,0.0,0.00513,0.11576,0.97994,0.01421,0.0,0.07826999999999999
2025-05-04 00:40:00,Lakeside I 1001,1.04186,0.0,0.0,0.055479999999999995,0.07132,0.00878,0.0,0.0071200000000000005,0.0,0.0,0.05998,0.0,0.00511,0.11366,0.98082,0.01421,0.0,0.07814
2025-05-04 00:45:00,Lakeside I 1001,1.04624,0.0,0.0,0.055490000000000005,0.0,0.00872,0.0,0.0071200000000000005,0.0,0.0,0.059770000000000004,0.0,0.00505,0.04219,0.98551,0.01428,0.0,0.07814
2025-05-04 00:50:00,Lakeside I 1001,1.04099,0.0,0.0,0.05539,0.0,0.00878,0.0,0.0072,0.0,0.0,0.05988,0.0,0.00507,0.04219,0.98021,0.01423,0.0,0.07812000000000001
2025-05-04 00:55:00,Lakeside I 1001,1.0489000000000002,0.0,0.0,0.05588,0.0,0.00877,0.0,0.00711,0.0,0.0,0.060399999999999995,0.0,0.005059999999999999,0.04229,0.98754,0.0143,0.0,0.07848999999999999
2025-05-04 01:00:00,Lakeside I 1001,1.04297,0.0,0.0,0.05633,0.0,0.0088,0.0,0.0070599999999999994,0.0,0.0,0.060649999999999996,0.0,0.0050999999999999995,0.0425,0.98129,0.01421,0.0,0.07887999999999999
2025-05-04 01:05:00,Lakeside I 1001,1.04361,0.0,0.0,0.0562,0.0,0.00884,0.0,0.0,0.0,0.0,0.06031,0.0,0.00514,0.04245,0.98226,0.0143,0.0,0.07196999999999999
2025-05-04 01:10:00,Lakeside I 1001,1.0461099999999999,0.0,0.0,0.05663,0.0,0.00873,0.0,0.0,0.0,0.0,0.06036,0.0,0.00537,0.04295,0.98476,0.01426,0.0,0.07221999999999999
2025-05-04 01:15:00,Lakeside I 1001,1.04504,0.0,0.0,0.055729999999999995,0.0,0.00888,0.0,0.0,0.0,0.0,0.06005,0.0,0.005059999999999999,0.04227,0.9840800000000001,0.01428,0.0,0.07155
2025-05-04 01:20:00,Lakeside I 1001,1.04596,0.0,0.0,0.056100000000000004,0.09434000000000001,0.00876,0.0,0.0,0.0,0.0,0.06035,0.0,0.005059999999999999,0.13715,0.98454,0.01428,0.0,0.07191
2025-05-04 01:25:00,Lakeside I 1001,1.04603,0.0,0.0,0.056280000000000004,0.08619,0.00888,0.0,0.0,0.0,0.0,0.06067,0.0,0.0050999999999999995,0.12859,0.9845,0.01427,0.0,0.07206
2025-05-04 01:30:00,Lakeside I 1001,1.05118,0.0,0.0,0.056299999999999996,0.07961,0.00873,0.0,0.0,0.0,0.0,0.060899999999999996,0.0,0.00512,0.1225,0.9892799999999999,0.01428,0.0,0.07221
2025-05-04 01:35:00,Lakeside I 1001,1.05161,0.0,0.0,0.05671,0.07504000000000001,0.00878,0.0,0.0,0.0,0.0,0.06071,0.0,0.00526,0.118,0.9899199999999999,0.01431,0.0,0.07249
2025-05-04 01:40:00,Lakeside I 1001,1.05115,0.0,0.0,0.05662,0.07268000000000001,0.00887,0.0,0.0,0.0,0.0,0.06146,0.0,0.00552,0.11599,0.9886699999999999,0.01428,0.0,0.07244
2025-05-04 01:45:00,Lakeside I 1001,1.04644,0.0,0.0,0.05671,0.0,0.00871,0.0,0.0,0.0,0.0,0.061340000000000006,0.0,0.00528,0.04298,0.9841599999999999,0.01435,0.0,0.07267
2025-05-04 01:50:00,Lakeside I 1001,0.06417,0.0,0.0,0.0,0.0,0.00871,0.0,0.0,0.0,0.0,0.06261,0.0,0.00535,0.01577,0.0,0.014289999999999999,0.0,0.01549
2025-05-04 01:55:00,Lakeside I 1001,1.05614,0.0,0.0,0.0,0.0,0.00883,0.0,0.0,0.0,0.0,0.06173,0.0,0.00511,0.015710000000000002,0.99299,0.01435,0.0,0.0154
2025-05-04 02:00:00,Lakeside I 1001,1.04769,0.0,0.0,0.0,0.0,0.00886,0.0,0.0,0.0,0.0,0.061439999999999995,0.0,0.00509,0.015710000000000002,0.98513,0.014240000000000001,0.0,0.0155
2025-05-04 02:05:00,Lakeside I 1001,1.04126,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0,0.0,0.06155,0.0,0.0051600000000000005,0.01554,0.9786900000000001,0.01431,0.0,0.015439999999999999
2025-05-04 02:10:00,Lakeside I 1001,1.05078,0.0,0.0,0.0,0.0,0.00878,0.0,0.0,0.0,0.0,0.0619,0.0,0.0050999999999999995,0.01566,0.98794,0.0143,0.0,0.015519999999999999
2025-05-04 02:15:00,Lakeside I 1001,1.04955,0.0,0.0,0.0,0.0,0.00873,0.0,0.0,0.0,0.0,0.06218,0.0,0.00505,0.01568,0.9863099999999999,0.0144,0.0,0.01549
2025-05-04 02:20:00,Lakeside I 1001,1.0582,0.0,0.0,0.0,0.09387999999999999,0.00876,0.0,0.0,0.0,0.0,0.062299999999999994,0.0,0.00511,0.10948000000000001,0.9949,0.01434,0.0,0.015560000000000001
2025-05-04 02:25:00,Lakeside I 1001,1.04735,0.0,0.0,0.0,0.08744,0.0089,0.0,0.0,0.0,0.0,0.062270000000000006,0.0,0.00512,0.1031,0.98412,0.014369999999999999,0.0,0.01554
2025-05-04 02:30:00,Lakeside I 1001,1.0516800000000002,0.0,0.0,0.0,0.08086,0.00886,0.0,0.0,0.0,0.0,0.06229,0.0,0.0050999999999999995,0.09631999999999999,0.9884400000000001,0.01434,0.0,0.015519999999999999
2025-05-04 02:35:00,Lakeside I 1001,1.0413299999999999,0.0,0.0,0.0,0.07619,0.00893,0.0,0.0,0.0,0.0,0.06240999999999999,0.0,0.00528,0.09194,0.97799,0.014289999999999999,0.0,0.01549
2025-05-04 02:40:00,Lakeside I 1001,1.03292,0.0,0.0,0.0,0.07393000000000001,0.00877,0.0,0.0,0.0,0.0,0.061939999999999995,0.0,0.0050999999999999995,0.08947,0.97,0.01439,0.0,0.015470000000000001
2025-05-04 02:45:00,Lakeside I 1001,1.03812,0.0,0.0,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.06264,0.0,0.0051600000000000005,0.015609999999999999,0.9744700000000001,0.01426,0.0,0.01557
2025-05-04 02:50:00,Lakeside I 1001,1.0428199999999999,0.0,0.0,0.0,0.0,0.00888,0.0,0.0,0.0,0.0,0.0628,0.0,0.00507,0.015619999999999998,0.97909,0.014410000000000001,0.0,0.015519999999999999
2025-05-04 02:55:00,Lakeside I 1001,1.03932,0.0,0.0,0.0,0.0,0.00871,0.0,0.0,0.0,0.0,0.06276,0.0,0.00509,0.01573,0.97558,0.01427,0.0,0.01557
2025-05-04 03:00:00,Lakeside I 1001,1.03425,0.0,0.0,0.0,0.0,0.00871,0.0,0.0,0.0,0.0,0.06263,0.0,0.00509,0.01566,0.9707,0.01434,0.0,0.015529999999999999
2025-05-04 03:05:00,Lakeside I 1001,1.0379,0.0,0.0,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.06295,0.0,0.005059999999999999,0.01565,0.97394,0.0143,0.0,0.015560000000000001
2025-05-04 03:10:00,Lakeside I 1001,1.0344,0.0,0.0,0.0,0.0,0.00883,0.0,0.0,0.0,0.0,0.06306,0.0,0.0050999999999999995,0.01573,0.9702799999999999,0.01434,0.0,0.015609999999999999
2025-05-04 03:15:00,Lakeside I 1001,1.0325199999999999,0.0,0.0,0.0,0.0,0.00867,0.0,0.0,0.0,0.0,0.06263,0.0,0.00509,0.01569,0.96886,0.01433,0.0,0.01559
2025-05-04 03:20:00,Lakeside I 1001,1.02708,0.0,0.0,0.0,0.0,0.00881,0.0,0.0,0.0,0.0,0.06273,0.0,0.00517,0.01575,0.96327,0.01435,0.0,0.015529999999999999
2025-05-04 03:25:00,Lakeside I 1001,1.02673,0.0,0.0,0.0,0.09392,0.00883,0.0,0.0,0.0,0.0,0.06279,0.0,0.00509,0.10992,0.96289,0.0143,0.0,0.015550000000000001
2025-05-04 03:30:00,Lakeside I 1001,1.0324200000000001,0.0,0.0,0.0,0.08513,0.00872,0.0,0.0,0.0,0.0,0.06324,0.0,0.00514,0.10046,0.96802,0.014369999999999999,0.0,0.015560000000000001
2025-05-04 03:35:00,Lakeside I 1001,1.0319500000000001,0.0,0.0,0.0,0.07977,0.00869,0.0,0.0,0.0,0.0,0.06306,0.0,0.005059999999999999,0.09544,0.96782,0.01431,0.0,0.01564
2025-05-04 03:40:00,Lakeside I 1001,1.02791,0.0,0.0,0.0,0.0761,0.00873,0.0,0.0,0.0,0.0,0.06367,0.0,0.00526,0.09165999999999999,0.96316,0.01439,0.0,0.01559
2025-05-04 03:45:00,Lakeside I 1001,1.03194,0.0,0.0,0.0,0.0,0.00878,0.0,0.0,0.0,0.0,0.06337,0.0,0.00511,0.01569,0.96761,0.01439,0.0,0.015519999999999999
2025-05-04 03:50:00,Lakeside I 1001,1.0392000000000001,0.0,0.0,0.0,0.0,0.00873,0.0,0.0,0.0,0.0,0.06373,0.0,0.0050999999999999995,0.01537,0.97453,0.0144,0.0,0.0156
2025-05-04 03:55:00,Lakeside I 1001,1.0322799999999999,0.0,0.0,0.0,0.0,0.00866,0.0,0.0,0.0,0.0,0.06352000000000001,0.0,0.00513,0.01569,0.96768,0.014369999999999999,0.0,0.015560000000000001
2025-05-04 04:00:00,Lakeside I 1001,1.02553,0.0,0.0,0.0,0.0,0.00874,0.0,0.0,0.0,0.0,0.06328,0.0,0.00512,0.01566,0.96127,0.01435,0.0,0.015550000000000001
2025-05-04 04:05:00,Lakeside I 1001,1.02828,0.0,0.0,0.0,0.0,0.00872,0.0,0.0,0.0,0.0,0.0634,0.0,0.0052,0.01573,0.96389,0.01439,0.0,0.015560000000000001
2025-05-04 04:10:00,Lakeside I 1001,1.03041,0.0,0.0,0.0,0.0,0.00867,0.0,0.0,0.0,0.0,0.06326,0.0,0.00509,0.01569,0.9657899999999999,0.01439,0.0,0.01557
2025-05-04 04:15:00,Lakeside I 1001,1.03487,0.0,0.0,0.0,0.0,0.00878,0.0,0.0,0.0,0.0,0.06364,0.0,0.00517,0.0157,0.97034,0.0144,0.0,0.015560000000000001
2025-05-04 04:20:00,Lakeside I 1001,1.02704,0.0,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0,0.06327,0.0,0.00505,0.01576,0.9628300000000001,0.014410000000000001,0.0,0.0156
2025-05-04 04:25:00,Lakeside I 1001,1.0299800000000001,0.0,0.0,0.0,0.0,0.00871,0.0,0.0,0.0,0.0,0.06344,0.0,0.00505,0.01568,0.9649500000000001,0.014369999999999999,0.0,0.015609999999999999
2025-05-04 04:30:00,Lakeside I 1001,1.03297,0.0,0.0,0.0,0.09115000000000001,0.00871,0.0,0.0,0.0,0.0,0.0639,0.0,0.00518,0.10669,0.9681799999999999,0.014410000000000001,0.0,0.01568
2025-05-04 04:35:00,Lakeside I 1001,1.02664,0.0,0.0,0.0,0.08319,0.00879,0.0,0.0,0.0,0.0,0.06308,0.0,0.00517,0.09892000000000001,0.9626,0.01433,0.0,0.01559
2025-05-04 04:40:00,Lakeside I 1001,1.02752,0.0,0.0,0.0,0.07894,0.00867,0.0,0.0,0.0,0.0,0.06352000000000001,0.0,0.00514,0.09442,0.9629800000000001,0.01426,0.0,0.015619999999999998
2025-05-04 04:45:00,Lakeside I 1001,0.99788,0.0,0.0,0.0,0.07486,0.00885,0.0,0.0,0.0,0.0,0.06343,0.0,0.0053,0.09071,0.9334,0.0144,0.0,0.01559
2025-05-04 04:50:00,Lakeside I 1001,1.03069,0.0,0.0,0.0,0.0,0.00872,0.0,0.0,0.0,0.0,0.06337,0.0,0.00517,0.0157,0.96641,0.01434,0.0,0.01554
2025-05-04 04:55:00,Lakeside I 1001,1.03074,0.0,0.0,0.0,0.0,0.00876,0.0,0.0,0.0,0.0,0.0634,0.0,0.0051600000000000005,0.0157,0.96628,0.0144,0.0,0.01559
2025-05-04 05:00:00,Lakeside I 1001,1.0246300000000002,0.0,0.0,0.0,0.0,0.00873,0.0,0.0,0.0,0.0,0.06339,0.0,0.005059999999999999,0.01565,0.96033,0.014369999999999999,0.0,0.01554
