Timestamp,Apartment,Urbano M501 - B Phase,Urbano M501 - Bed1 AC,Urbano M501 - Bed1 Geyser,Urbano M501 - Bedroom Lights and Fans,Urbano M501 - Fridge,Urbano M501 - Kitchen Lighting,Urbano M501 - Living AC,Urbano M501 - Living Lights and Fans,Urbano M501 - Master Bed AC,Urbano M501 - Master Bed Geyser,Urbano M501 - Master Bed Lights and Fans,Urbano M501 - Master Bed Toilet  Lights Fans,Urbano M501 - Others,Urbano M501 - Oven,Urbano M501 - R Phase,Urbano M501 - WC and Bath Lights and Fans,Urbano M501 - Washing Machine,Urbano M501 - Y Phase
2025-07-11 12:45:00,Urbano M501,,-0.00357,0.0,0.16444999999999999,,,,,,,,,,,,0.0,0.0,0.17097
2025-07-11 12:50:00,Urbano M501,0.01899,-0.00277,0.0,0.16401,0.08962,-0.00209,0.0,0.17412,0.0,0.0,0.0,0.01478,0.00098,0.0,0.34878,0.0,-1e-05,0.17027
2025-07-11 12:55:00,Urbano M501,0.00257,-0.0025299999999999997,0.0,0.16506,0.08789,-0.00212,0.0,0.17412,0.0,0.0,0.0,-5.9999999999999995e-05,0.00101,0.0,0.37551,0.0,0.0,0.17089
2025-07-11 13:00:00,Urbano M501,0.0024300000000000003,-0.00219,0.0,0.16494,0.08691,-0.00228,0.0,0.17771,0.0,0.0,0.0,0.0,0.0007099999999999999,0.0,0.32688,0.0,0.0,0.17054
2025-07-11 13:05:00,Urbano M501,0.00235,-0.0023599999999999997,0.0,0.16566,0.08314,0.12737,0.0,0.17867,0.0,0.0,0.0,0.0,0.00014000000000000001,0.0066,0.46114,0.0,0.0,0.17107
2025-07-11 13:10:00,Urbano M501,0.00248,-0.0013700000000000001,0.0,0.1662,0.08518,0.17146,0.0,0.17672,0.0,0.0,0.0,0.0,1e-05,0.00698,0.5049399999999999,0.0,0.0,0.17133
2025-07-11 13:15:00,Urbano M501,0.00237,-0.00124,0.0,0.16548,0.08452,0.0,0.0,0.17854,0.0,0.0,0.0,0.0,7.000000000000001e-05,0.0,0.34502999999999995,0.0,0.0,0.17056
2025-07-11 13:20:00,Urbano M501,0.00249,-0.0009,0.0,0.16507,0.08335,0.0,0.0,0.17994,0.0,0.0,0.0,0.0,8e-05,0.0,0.34520999999999996,0.03131,0.0,0.20176
2025-07-11 13:25:00,Urbano M501,0.0025099999999999996,-0.00064,0.0,0.1658,0.08284,0.02554,0.0,0.18012,0.0,0.0,0.0,0.0,0.0,0.0,0.35414999999999996,0.03086,0.0,0.20208
2025-07-11 13:30:00,Urbano M501,0.00232,-1e-05,0.0,0.16683,0.08577,0.02501,0.0,0.17840999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.35406,0.0,0.0,0.17158
2025-07-11 13:35:00,Urbano M501,0.0023799999999999997,-0.00011999999999999999,0.0,0.06428,0.08434,0.0,0.0,0.17575,0.0,0.0,0.0,0.0,0.0,0.0,0.44611,0.00926,0.0,0.07894
2025-07-11 13:40:00,Urbano M501,0.00248,-0.00044,0.0,0.14558000000000001,0.1321,0.0,0.0,0.17461000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.49028,0.0,0.0,0.15048
2025-07-11 13:45:00,Urbano M501,0.0024100000000000002,-0.00014000000000000001,0.0,0.14454,0.13157,0.0,0.0,0.17426,0.0,0.0,0.0,0.0,0.0,0.0,0.48824,0.0,0.0,0.14925
2025-07-11 13:50:00,Urbano M501,0.0024700000000000004,0.0,0.0,0.14325,0.13106,0.0,0.0,0.17287,0.0,0.0,0.0,0.0,0.0,0.0,0.49619,0.01863,0.0,0.16666999999999998
2025-07-11 13:55:00,Urbano M501,0.0024300000000000003,-8e-05,0.0,0.14391,0.13263,0.0,0.0,0.17499,0.0,0.0,0.0,0.0,0.0,0.0,0.50078,0.0,0.0,0.14843
2025-07-11 14:00:00,Urbano M501,0.00249,-1e-05,0.0,0.14372,0.13191999999999998,0.0,0.0,0.17351,0.0,0.0,0.0,0.0,0.0,0.0,0.49783999999999995,0.0,0.0,0.14824
2025-07-11 14:05:00,Urbano M501,0.00232,1.0586,0.0,0.14214,0.00279,0.0,0.0,0.17687999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.37373,0.0,0.0,1.206
2025-07-11 14:10:00,Urbano M501,0.00229,1.11366,0.0,0.14061,0.049729999999999996,0.0,0.0,0.17386000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.41496,0.0,0.0,1.25928
2025-07-11 14:15:00,Urbano M501,0.0023,1.0955599999999999,0.0,0.16213,0.08876,0.0,0.0,0.17167,0.0,0.0,0.0,0.0,0.0,0.0,0.44952,0.0,0.0,1.26269
2025-07-11 14:20:00,Urbano M501,0.00228,1.0847,0.0,0.15308000000000002,0.08938,0.0,0.0,0.17071,0.0,0.0,0.0,0.0,0.0,0.0,0.44924000000000003,0.0,0.0,1.24258
2025-07-11 14:25:00,Urbano M501,0.0023,1.0749900000000001,0.0,0.16041999999999998,0.08591,0.0,0.0,0.16982,0.0,0.0,0.0,0.0,0.0,0.0,0.44379,0.0,0.0,1.2401099999999998
2025-07-11 14:30:00,Urbano M501,0.0023599999999999997,1.07468,0.0,0.1449,0.08441,0.0,0.0,0.16853,0.0,0.0,0.0,0.0,0.0,0.0,0.44012,0.01857,0.0,1.24316
2025-07-11 14:35:00,Urbano M501,0.00234,0.0,0.0,0.16109,0.08537,0.0,0.0,0.16868,0.0,0.0,0.0,0.0,0.0,0.0,0.44116000000000005,0.0,0.0,0.165
2025-07-11 14:40:00,Urbano M501,0.0024100000000000002,0.0,0.0,0.16297,0.08184999999999999,0.0,0.0,0.1686,0.0,0.0,0.0,0.0,0.0,0.0,0.43668,0.0,0.0,0.16666999999999998
2025-07-11 14:45:00,Urbano M501,0.00228,0.0,0.0,0.13522,0.08134000000000001,0.0,0.0,0.16807,0.0,0.0,0.0,0.0,0.0,0.0,0.43548000000000003,0.0,0.0,0.13921
2025-07-11 14:50:00,Urbano M501,0.0023,0.0,0.0,0.13883,0.08098999999999999,0.0,0.0,0.16651,0.0,0.0,0.0,0.0,0.0,0.0,0.43226,0.0,0.0,0.14274
2025-07-11 14:55:00,Urbano M501,0.0023599999999999997,0.0,0.0,0.09787,0.07937999999999999,0.0,0.0,0.1698,0.0,0.0,0.0,0.0,0.0,0.0,0.43686,0.00879,0.0,0.11109999999999999
2025-07-11 15:00:00,Urbano M501,0.00235,0.0,0.0,0.09775,0.07998000000000001,0.0,0.0,0.16974,0.0,0.0,0.0,0.0,0.0,0.0,0.43813,0.0,0.0,0.10123
2025-07-11 15:05:00,Urbano M501,0.0023,0.0,0.0,0.09868,0.07842,0.0,0.0,0.17101,0.0,0.0,0.0,0.0,0.0,0.0,0.43805,0.0,0.0,0.10215
2025-07-11 15:10:00,Urbano M501,0.00239,0.0,0.0,0.09793,0.07726999999999999,0.0,0.0,0.17168,0.0,0.0,0.0,0.0,0.0,0.0,0.43776,0.0,0.0,0.10151
2025-07-11 15:15:00,Urbano M501,0.00239,0.0,0.0,0.09748,0.07781999999999999,0.0,0.0,0.16951,0.0,0.0,0.0,0.0,0.0,0.0,0.43402999999999997,0.0,0.0,0.10126
2025-07-11 15:20:00,Urbano M501,0.00242,0.0,0.0,0.09695999999999999,0.07672,0.0,0.0,0.17079,0.0,0.0,0.0,0.0,0.0,0.0,0.43582,0.0,0.0,0.1007
2025-07-11 15:25:00,Urbano M501,0.00232,0.0,0.0,0.09918,0.07709,4e-05,0.0,0.16984,0.0,0.0,0.0,0.0,0.0,0.0,0.43523,0.0,0.0,0.10289
2025-07-11 15:30:00,Urbano M501,0.00232,0.0,0.0,0.09755,0.07656,0.0,0.0,0.16892,0.0,0.0,0.0,0.0,0.0,0.0,0.43524,0.0,0.0,0.10104
2025-07-11 15:35:00,Urbano M501,0.00229,0.0,0.0,0.09777,0.07717,0.0,0.0,0.17078,0.0,0.0,0.0,0.0,0.0,0.0,0.43639,0.0,0.0,0.10119
2025-07-11 15:40:00,Urbano M501,0.00232,0.0,0.0,0.09659000000000001,0.07575,0.0,0.0,0.17215,0.0,0.0,0.0,0.0,0.0,0.0,0.43782,0.0,0.0,0.10022
2025-07-11 15:45:00,Urbano M501,0.0023599999999999997,0.0,0.0,0.09814,0.07629999999999999,1e-05,0.0,0.17187,0.0,0.0,0.0,0.0,0.0,0.0,0.43773,0.0,0.0,0.10154
2025-07-11 15:50:00,Urbano M501,0.0023799999999999997,0.0,0.0,0.09749,0.07684,0.0,0.0,0.17205,0.0,0.0,0.0,0.0,0.0,0.0,0.43876,0.0,0.0,0.10071
2025-07-11 15:55:00,Urbano M501,0.0023799999999999997,0.0,0.0,0.09820000000000001,0.07554999999999999,0.0,0.0,0.17288,0.0,0.0,0.0,0.0,0.0,0.0,0.43903,0.0,0.0,0.10149
2025-07-11 16:00:00,Urbano M501,0.00232,0.0,0.0,0.0984,0.07428,0.0,0.0,0.17316,0.0,0.0,0.0,0.0,0.0,0.0,0.43804000000000004,0.0,0.0,0.10152
2025-07-11 16:05:00,Urbano M501,0.00235,0.0,0.0,0.09866,0.07431,0.0,0.0,0.1744,0.0,0.0,0.0,0.0,0.0,0.0,0.44039999999999996,0.0,0.0,0.10218
2025-07-11 16:10:00,Urbano M501,0.0022400000000000002,0.0,0.0,0.09841,0.08424,0.0,0.0,0.22662000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.50161,0.0,0.0,0.10152
2025-07-11 16:15:00,Urbano M501,0.00232,0.0,0.0,0.09804,0.08406,0.0,0.0,0.21656,0.0,0.0,0.0,0.0,0.0,0.0,0.42910000000000004,0.00881,0.0,0.11102
2025-07-11 16:20:00,Urbano M501,0.00234,0.0,0.0,0.09724,0.08536,0.02614,0.0,0.21447,0.0,0.0,0.0,0.0,0.0,0.0,0.45285000000000003,0.0,0.0,0.10072
2025-07-11 16:25:00,Urbano M501,0.00234,0.0,0.0,0.09718,0.08782,0.0257,0.0,0.2364,0.0,0.0,0.0,0.0,0.0,0.0,0.47575,0.0,0.0,0.10037
2025-07-11 16:30:00,Urbano M501,0.00239,0.0,0.0,0.09831999999999999,0.08773,0.02577,0.0,0.22384,0.0,0.0,0.0,0.0,0.0,0.0,0.46461,0.0,0.0,0.10176
2025-07-11 16:35:00,Urbano M501,0.00232,0.0,0.0,0.09826,0.08642,0.02573,0.0,0.21522,0.0,0.0,0.0,0.0,0.0,0.0,0.45471,0.0,0.0,0.10161
2025-07-11 16:40:00,Urbano M501,0.00244,0.0,0.0,0.09817000000000001,0.08619,0.02577,0.0,0.27163,0.0,0.0,0.0,0.0,0.0,0.0,0.51159,0.0,0.0,0.10154
2025-07-11 16:45:00,Urbano M501,0.00231,0.0,0.0,0.16344,0.08505,0.0,0.0066,0.12426000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.22718,0.031010000000000003,0.0,0.19852
2025-07-11 16:50:00,Urbano M501,0.0023799999999999997,0.0,0.0,0.0,0.08535,0.0,0.00051,0.11691,0.0,0.0,0.0,0.0,0.0,0.0,0.21500999999999998,0.0304,0.0,0.03423
2025-07-11 16:55:00,Urbano M501,0.00239,0.0,0.0,0.0,0.08437,0.0,0.0007199999999999999,0.11534,0.0,0.0,0.0,0.0,0.0,0.0,0.21255000000000002,0.03015,0.0,0.03399
2025-07-11 17:00:00,Urbano M501,0.0023799999999999997,0.0,0.0,0.10048,0.08341,0.0,0.00073,0.11347,0.0,0.0,0.0,0.0,0.0,0.0,0.21006,0.0,0.0,0.10418999999999999
2025-07-11 17:05:00,Urbano M501,0.0024300000000000003,0.0,0.0,0.1002,0.08761,0.02594,5.9999999999999995e-05,0.11077,0.0,0.0,0.0,0.0,0.0,0.0,0.23635,0.0,0.0,0.10359
2025-07-11 17:10:00,Urbano M501,0.00225,0.0,0.0,0.16533,0.08656,0.0,0.00069,0.22131,0.0,0.0,0.0,0.0,0.0,0.0,0.32062,0.0,0.0,0.16917
2025-07-11 17:15:00,Urbano M501,0.00235,0.0,0.0,0.16519999999999999,0.08717,0.0,0.00066,0.20302,0.0,0.0,0.0,0.0,0.0,0.0,0.3054,0.0,0.0,0.16903
2025-07-11 17:20:00,Urbano M501,0.00237,0.0,0.0,0.16431,0.0851,0.0,0.00055,0.21508000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.31551999999999997,0.0,0.0,0.16819
2025-07-11 17:25:00,Urbano M501,0.00239,0.0,0.0,0.16412000000000002,0.08425,0.0,0.00067,0.20944,0.0,0.0,0.0,0.0,0.0,0.0,0.30638,0.0,0.0,0.16791
2025-07-11 17:30:00,Urbano M501,0.00237,0.0,0.0,0.16340000000000002,0.08219,0.0,0.00069,0.19761,0.0,0.0,0.0,0.0,0.0,0.0,0.29277,0.0,0.0,0.16731000000000001
2025-07-11 17:35:00,Urbano M501,0.00231,0.0,0.0,0.16394,0.08214,0.0,0.00049,0.19522,0.0,0.0,0.0,0.0,0.0,0.0,0.29023000000000004,0.0,0.0,0.16779
2025-07-11 17:40:00,Urbano M501,0.0024700000000000004,0.0,0.0,0.16347,0.08181000000000001,0.0,0.00055,0.1985,0.0,0.0,0.0,0.0,0.0,0.0,0.29327,0.0,0.0,0.16716
2025-07-11 17:45:00,Urbano M501,0.0023,0.0,0.0,0.16348,0.06797,0.0,0.00086,0.19695,0.0,0.0,0.0,0.0,0.0,0.0,0.2779,0.0,0.0,0.16713999999999998
2025-07-11 17:50:00,Urbano M501,0.0023599999999999997,0.0,0.0,0.16337000000000002,7.000000000000001e-05,0.0,0.00061,0.19146000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.20564,0.0,0.0,0.16707
2025-07-11 17:55:00,Urbano M501,0.00242,0.0,0.0,0.16347,0.00011999999999999999,0.0,0.00078,0.19629,0.0,0.0,0.0,0.0,0.0,0.0,0.21006,0.0,0.0,0.16718
2025-07-11 18:00:00,Urbano M501,0.09536,0.02215,0.0,0.040850000000000004,1e-05,0.0,0.00035999999999999997,0.06456999999999999,0.0,0.0,0.09367,0.0,0.0,0.0,0.07806999999999999,0.0,0.0,0.06731000000000001
2025-07-11 18:05:00,Urbano M501,0.09426000000000001,1.10816,0.0,0.04108,0.00015,0.0,0.0005899999999999999,0.0648,0.0,0.0,0.09254000000000001,0.0,0.0,0.0,0.07875,0.0,0.0,1.1531900000000002
2025-07-11 18:10:00,Urbano M501,0.09356,1.12696,0.0,0.04112,0.00023999999999999998,0.0,0.00013000000000000002,0.06542,0.0,0.0,0.09198,0.0,0.0,0.0,0.07875,0.0,0.0,1.17199
2025-07-11 18:15:00,Urbano M501,0.09311,1.1075899999999999,0.0,0.041350000000000005,0.00044,0.0,0.00085,0.06548999999999999,0.0,0.0,0.09178,0.0,0.0,0.0,0.08009999999999999,0.0,0.0,1.15275
2025-07-11 18:20:00,Urbano M501,0.22359,1.08982,0.0,0.04112,0.00044,0.0,0.00076,0.06468,0.0,0.0,0.22147999999999998,0.0,0.0,0.0,0.07906999999999999,0.0,0.0,1.1349500000000001
2025-07-11 18:25:00,Urbano M501,0.22293000000000002,1.08647,0.0,0.04111,0.0025099999999999996,0.0,0.0007199999999999999,0.06384000000000001,0.0,0.0,0.22066,0.0,0.0,0.0,0.07937000000000001,0.0,0.0,1.13152
2025-07-11 18:30:00,Urbano M501,0.23697,1.08646,0.0,0.04111,0.08009000000000001,0.0,0.00073,0.06495999999999999,0.0,0.0,0.23451,0.0,0.0,0.0,0.15805000000000002,0.0,0.0,1.1314000000000002
2025-07-11 18:35:00,Urbano M501,0.00231,1.08644,0.0,0.041049999999999996,0.07948999999999999,0.0,0.00074,0.06437000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.28029000000000004,0.0,0.0,1.13144
2025-07-11 18:40:00,Urbano M501,0.0023,1.1139100000000002,0.0,0.04109,0.07764,0.0,0.00044,0.06411,0.0,0.0,0.0,0.0,0.0,0.0,0.27582999999999996,0.0,0.0,1.15886
2025-07-11 18:45:00,Urbano M501,0.0023599999999999997,1.11898,0.0,0.04099,0.07662999999999999,0.0,0.00045,0.06434999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.15367,0.0,0.0,1.16383
2025-07-11 18:50:00,Urbano M501,0.00239,0.0,0.0,0.04093,0.07598999999999999,0.0,0.0005899999999999999,0.15065,0.0,0.0,0.0,0.0,0.0,0.0,0.23915999999999998,0.0,0.0,0.04481
2025-07-11 18:55:00,Urbano M501,0.00234,0.0,0.0,0.057640000000000004,0.07639,0.0,0.00054,0.14635,0.0,0.0,0.0,0.0,0.0,0.0,0.2353,0.0,0.0,0.06128
2025-07-11 19:00:00,Urbano M501,0.0023799999999999997,0.0,0.0,0.05755,0.07521,0.0,0.0005600000000000001,0.14725,0.0,0.0,0.0,0.0,0.0,0.0,0.23537,0.0,0.0,0.0613
2025-07-11 19:05:00,Urbano M501,0.00239,0.0,0.0,0.05768,0.07518000000000001,4e-05,0.00046,0.14727,0.0,0.0,0.0,0.0,0.0,0.0,0.23517,0.0,0.0,0.06136
2025-07-11 19:10:00,Urbano M501,0.00235,0.0,0.0,0.05758,0.0747,1e-05,0.00073,0.14640999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.23415,0.0,0.0,0.06114
2025-07-11 19:15:00,Urbano M501,0.00235,0.0,0.0,0.057640000000000004,0.07489,0.0,0.00035,0.14767,0.0,0.0,0.0,0.0,0.0,0.0,0.23524,0.0,0.0,0.06132
2025-07-11 19:20:00,Urbano M501,0.0023799999999999997,0.0,0.0,0.05755,0.06334000000000001,1e-05,0.0002,0.14499,0.0,0.0,0.0,0.0,0.0,0.0,0.22103,0.0,0.0,0.06112
2025-07-11 19:25:00,Urbano M501,0.0022299999999999998,0.0,0.0,0.0575,0.0,4e-05,0.00051,0.14493,0.0,0.0,0.0,0.0,0.0,0.0,0.15869,0.0,0.0,0.06121
2025-07-11 19:30:00,Urbano M501,0.00239,0.0,0.0,0.0574,0.0,1e-05,0.0005200000000000001,0.14543,0.0,0.0,0.0,0.0,0.0,0.0,0.15924000000000002,0.0,0.0,0.061189999999999994
2025-07-11 19:35:00,Urbano M501,0.00235,0.01945,0.0,0.07667,7.000000000000001e-05,0.0,0.00067,0.14431,0.0,0.0,0.0,0.0,0.0,0.0,0.15794999999999998,0.0,0.0,0.10015
2025-07-11 19:40:00,Urbano M501,0.00234,1.0681800000000001,0.0,0.07554000000000001,0.00019,5e-05,0.00049,0.14463,0.0,0.0,0.0,0.0,0.0,0.0,0.15880000000000002,0.0,0.0,1.14747
2025-07-11 19:45:00,Urbano M501,0.00225,1.0836400000000002,0.0,0.07567,0.00020999999999999998,5e-05,0.00034,0.14543999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.15919,0.0,0.0,1.16294
2025-07-11 19:50:00,Urbano M501,0.00232,1.07141,0.0,0.14138,0.00035,5.9999999999999995e-05,0.0006,0.14426,0.0,0.0,0.0,0.0,0.0,0.0,0.15841,0.0,0.0,1.2164300000000001
2025-07-11 19:55:00,Urbano M501,0.00232,0.01877,0.0,0.14179,0.00011999999999999999,0.026690000000000002,0.0005200000000000001,0.24669999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.28597,0.00891,0.0,0.17377
2025-07-11 20:00:00,Urbano M501,0.00229,1.07462,0.0,0.14138,0.00015,0.05162,0.00049,0.29857999999999996,0.0,0.0,0.0,0.0,0.0,0.014960000000000001,0.37760000000000005,0.0,0.0,1.2196600000000002
2025-07-11 20:05:00,Urbano M501,0.0023,0.01899,0.0,0.14227,0.0405,0.05173,0.00047,0.28764,0.0,0.0,0.0,0.0,0.0,0.01022,0.40147000000000005,0.0,0.0,0.16528
2025-07-11 20:10:00,Urbano M501,0.00244,1.09041,0.0,0.07623,0.08097,0.12947,0.00051,0.28776999999999997,0.0,0.0,0.0,0.0,0.0,0.01047,0.51988,0.0,0.0,1.1704
2025-07-11 20:15:00,Urbano M501,0.00237,0.0,0.0,0.0768,0.08059000000000001,0.03509,0.00035999999999999997,0.29029000000000005,0.0,0.0,0.0,0.0,0.0,0.0066500000000000005,0.42391,0.0,0.0,0.07991
2025-07-11 20:20:00,Urbano M501,0.00237,0.0,0.0,0.07676000000000001,0.07696,0.03507,0.00041,0.29007,0.0,0.0,0.0,0.0,0.0,0.00443,0.41798,0.0,0.0,0.07970999999999999
2025-07-11 20:25:00,Urbano M501,0.0023799999999999997,0.0,0.0,0.07623999999999999,0.08081999999999999,0.03277,0.00028000000000000003,0.29105000000000003,0.0,0.0,0.0,0.0,0.0,0.00422,0.42011000000000004,0.0,0.0,0.07927
2025-07-11 20:30:00,Urbano M501,0.0023799999999999997,0.0,0.0,0.14206,0.07368999999999999,0.032869999999999996,0.00047999999999999996,0.2882,0.0,0.0,0.0,0.0,0.0,0.00432,0.41017000000000003,0.0,0.0,0.14557
2025-07-11 20:35:00,Urbano M501,0.00242,0.0,0.0,0.14169,0.07991,0.03279,0.00058,0.28786,0.0,0.0,0.0,0.0,0.0,0.00529,0.41706,0.0,0.0,0.14524
2025-07-11 20:40:00,Urbano M501,0.00228,0.0,0.0,0.14182,0.07831999999999999,0.0327,0.00038,0.26082,0.0,0.0,0.0,0.0,0.0,0.00294,0.38606999999999997,0.0,0.0,0.1454
2025-07-11 20:45:00,Urbano M501,0.00234,0.0,0.0,0.14213,0.07776000000000001,0.03268,0.00044,0.28129000000000004,0.0,0.0,0.0,0.0,0.0,0.0026,0.40576,0.0,0.0,0.14561000000000002
2025-07-11 20:50:00,Urbano M501,0.0024500000000000004,0.0,0.0,0.14208,0.07701000000000001,0.03275,0.00013000000000000002,0.2857,0.0,0.0,0.0,0.0,0.0,0.00228,0.40916,0.0,0.0,0.14555
2025-07-11 20:55:00,Urbano M501,0.0024300000000000003,0.0,0.0,0.142,0.07675,0.03275,0.00058,0.28670999999999996,0.0,0.0,0.0,0.0,0.0,0.0022,0.4103,0.0,0.0,0.14559
2025-07-11 21:00:00,Urbano M501,,,,,0.07611,0.03276,0.0005600000000000001,0.28586,,,,,,0.00011999999999999999,0.40787,,,
2025-07-11 21:05:00,Urbano M501,0.0024300000000000003,0.0,0.0,0.14245,0.07720999999999999,0.05956,0.00064,0.28663,0.0,0.0,0.0,0.0,0.0,0.0,0.4357,0.0,0.0,0.14623
2025-07-11 21:10:00,Urbano M501,0.00234,0.0,0.0,0.14294,0.07905,0.05944,0.00034,0.28487,0.0,0.0,0.0,0.0,0.0,0.0,0.55903,0.0,0.0,0.14678
2025-07-11 21:15:00,Urbano M501,0.0023599999999999997,0.0,0.0,0.14308,0.07683,0.05928,0.00035999999999999997,0.28334,0.0,0.0,0.0,0.0,0.0,0.0,0.55264,0.0,0.0,0.14672
2025-07-11 21:20:00,Urbano M501,0.00237,0.019579999999999997,0.0,0.14345,0.07676000000000001,0.05935,0.00045,0.2813,0.0,0.0,0.0,0.0,0.0,0.0,0.5491699999999999,0.01866,0.0,0.18615
2025-07-11 21:25:00,Urbano M501,0.00232,1.0923699999999998,0.0,0.14278,0.07576000000000001,0.032659999999999995,7.000000000000001e-05,0.20907,0.0,0.0,0.0,0.0,0.0,0.0,0.45003,0.0,0.0,1.23889
2025-07-11 21:30:00,Urbano M501,0.0023599999999999997,1.14267,0.0,0.14292,0.07549,0.03286,0.00041,0.20895,0.0,0.0,0.0,0.0,0.0,0.0,0.44936000000000004,0.00888,0.0,1.2986600000000001
2025-07-11 21:35:00,Urbano M501,0.0024500000000000004,1.1437,0.0,0.07661,0.07761,0.02357,0.00038,0.2075,0.0,0.0,0.0,0.0,0.0,0.0,0.44125,0.0,0.0,1.2238900000000001
2025-07-11 21:40:00,Urbano M501,0.0023599999999999997,1.1566500000000002,0.0,0.07712999999999999,0.07637999999999999,0.023620000000000002,0.0004,0.17293,0.0,0.0,0.0,0.0,0.0,0.0,0.40520999999999996,0.00898,0.0,1.2469700000000001
2025-07-11 21:45:00,Urbano M501,0.00237,1.1613399999999998,0.0,0.07684999999999999,0.07514,0.02354,0.00035,0.175,0.0,0.0,0.0,0.0,0.0,0.008140000000000001,0.29305000000000003,0.0,0.0,1.24177
2025-07-11 21:50:00,Urbano M501,0.00237,1.16304,0.0,0.07690999999999999,0.07623,0.0,0.00028000000000000003,0.25203,0.0,0.0,0.0,0.0,0.0,0.0,0.33879000000000004,0.0,0.0,1.24334
2025-07-11 21:55:00,Urbano M501,0.0023599999999999997,1.15825,0.0,0.07661,0.07568000000000001,0.0,0.00028000000000000003,0.26208,0.0,0.0,0.0,0.0,0.0,0.0,0.3484,0.0,0.0,1.23831
2025-07-11 22:00:00,Urbano M501,0.00242,1.1608900000000002,0.0,0.14257,0.07474,0.0,0.00031,0.24212,0.0,0.0,0.0,0.0,0.0,0.0,0.32775,0.0,0.0,1.3069000000000002
2025-07-11 22:05:00,Urbano M501,0.00248,1.16425,0.0,0.1424,0.08141,0.0,0.00029,0.25321,0.0,0.0,0.0,0.0,0.0,0.0,0.34526999999999997,0.0,0.0,1.31005
2025-07-11 22:10:00,Urbano M501,0.00242,1.15897,0.0,0.14231,0.08108,0.0,0.0002,0.25234,0.0,0.0,0.0,0.0,0.0,0.0,0.34441000000000005,0.0,0.0,1.3046300000000002
2025-07-11 22:15:00,Urbano M501,0.0024300000000000003,1.15721,0.0,0.14232,0.08097,0.0,0.00025,0.23667,0.0,0.0,0.0,0.0,0.0,0.00287,0.33062,0.0,0.0,1.30288
2025-07-11 22:20:00,Urbano M501,0.0024300000000000003,1.15564,0.0,0.14246999999999999,0.08022,0.0,0.00031,0.16693,0.0,0.0,0.0,0.0,0.0,0.0,0.25769,0.0,0.0,1.3013599999999999
2025-07-11 22:25:00,Urbano M501,1.02063,1.1670399999999999,0.0,0.0768,0.07972,0.0,0.00027,0.17752,0.92495,0.0,0.09395,0.0,0.0,0.00851,0.34082,0.0,0.0,1.2472999999999999
2025-07-11 22:30:00,Urbano M501,0.13513,1.13194,0.0,0.07651000000000001,0.08104,0.0,0.00032,0.17343,0.04038,0.0,0.09355,0.0,0.0,0.00845,0.33770999999999995,0.0,0.0,1.21168
2025-07-11 22:35:00,Urbano M501,0.13328,1.12769,0.0,0.07639,0.07979,0.0,0.00046,0.17403,0.03939,0.0,0.09247,0.0,0.0,0.00847,0.33714,0.0,0.0,1.20723
2025-07-11 22:40:00,Urbano M501,0.13166,1.12122,0.0,0.07646,0.07956999999999999,0.0,0.0002,0.17965,0.03886,0.0,0.09198999999999999,0.0,0.0,0.00845,0.34188999999999997,0.0,0.0,1.2009100000000001
2025-07-11 22:45:00,Urbano M501,0.13234,1.12774,0.0,0.07643000000000001,0.07883,0.0,0.00041999999999999996,0.1718,0.03915999999999999,0.0,0.09198999999999999,0.0,0.0,0.00842,0.33416,0.0,0.0,1.20725
2025-07-11 22:50:00,Urbano M501,0.13166,1.12368,0.0,0.07617,0.08072,0.02502,0.00029,0.17445,0.03849,0.0,0.09207,0.0,0.0,0.01106,0.36624,0.0,0.0,1.20292
2025-07-11 22:55:00,Urbano M501,1.2825799999999998,1.12195,0.0,0.07665000000000001,0.08286,0.0,0.00035,0.17579,1.18949,0.0,0.09151000000000001,0.0,0.0,0.009529999999999999,0.34455,0.0,0.0,1.2016600000000002
2025-07-11 23:00:00,Urbano M501,0.13147,1.1205399999999999,0.0,0.07646,0.08025,0.0,0.00035,0.16266,0.038149999999999996,0.0,0.09214,0.0,0.0,0.01108,0.33172,0.0,0.0,1.20025
2025-07-11 23:05:00,Urbano M501,0.13071000000000002,1.1142100000000001,0.0,0.07646,0.08023999999999999,0.0,0.00031,0.18875,0.037579999999999995,0.0,0.09178,0.0,0.0,0.01103,0.35662,0.0,0.0,1.19384
2025-07-11 23:10:00,Urbano M501,0.13046000000000002,1.1211,0.0,0.03504,0.07870999999999999,0.0,0.0002,0.18702000000000002,0.03741,0.0,0.09183,0.0,0.0,0.01105,0.34326,0.0,0.0,1.1590799999999999
