Timestamp,Apartment,Eviva L1702 - B Phase,Eviva L1702 - Bed1 AC,Eviva L1702 - Bed1 Geyser,Eviva L1702 - Bed1 Toilet Lights and Fans,Eviva L1702 - Dining Passage Lights and Fans,Eviva L1702 - Fridge,Eviva L1702 - Kitchen Lighting,Eviva L1702 - Living Plug Load,Eviva L1702 - Living and Terrace Lights and Fans,Eviva L1702 - Oven,Eviva L1702 - R Phase,Eviva L1702 - Spare,Eviva L1702 - Study room AC,Eviva L1702 - Toilet Geyser,Eviva L1702 - Toilet Lights,Eviva L1702 - Unknown check SLD,Eviva L1702 - Washing Machine,Eviva L1702 - Y Phase
2025-07-14 14:50:00,Eviva L1702,,0.0,0.0,0.0,,,,,,,0.13397,,,,,0.0,0.00011999999999999999,
2025-07-14 14:55:00,Eviva L1702,,0.0,0.0,0.0,,0.09537000000000001,0.0,,,,0.12893000000000002,,-0.00152,-0.0033599999999999997,0.00747,0.0,0.0002,0.10701000000000001
2025-07-14 15:00:00,Eviva L1702,0.10728,0.0,0.0,0.0,0.004690000000000001,0.0,0.0,-2e-05,0.09063,-0.0024300000000000003,0.11045,0.0,-0.00155,-0.00335,0.00762,0.0,0.00017,0.01133
2025-07-14 15:05:00,Eviva L1702,0.10681,0.0,0.0,0.0,0.00491,0.0,0.0,-1e-05,0.09057,-0.00233,0.019579999999999997,0.0,-0.00073,-0.0033,0.0,0.0,7.000000000000001e-05,0.0028599999999999997
2025-07-14 15:10:00,Eviva L1702,0.09709999999999999,0.0,0.0,0.0,-0.00362,0.09774,0.0,0.0,0.09068000000000001,-0.00216,0.09861,0.0,-0.0004,-0.00322,0.0,0.0,0.0,0.10047
2025-07-14 15:15:00,Eviva L1702,0.09626,0.0,0.0,0.0,-0.00337,0.0,0.0,0.0,0.09014,-0.00136,0.11067,0.0,-0.0004,-0.0032,0.0,0.0,1e-05,0.0028
2025-07-14 15:20:00,Eviva L1702,0.09586,0.0,0.0,0.0,-0.00315,0.08913,0.0,0.0,0.09008,-0.00027,0.21556999999999998,0.0,-0.00014000000000000001,-0.00311,0.0,0.0,0.0,0.09182
2025-07-14 15:25:00,Eviva L1702,0.09639,0.0,0.0,0.0,-0.0030099999999999997,0.0,0.0,0.0,0.09086,-2e-05,0.22436,0.0,-1e-05,-0.00302,0.0,0.0,0.0,0.00267
2025-07-14 15:30:00,Eviva L1702,0.09573000000000001,0.0,0.0,0.0,-0.00276,0.0,0.0,0.0,0.09063,-1e-05,0.13313,0.0,-1e-05,-0.00302,0.0,0.0,0.0,0.00239
2025-07-14 15:35:00,Eviva L1702,0.09584999999999999,0.0,0.0,0.0,-0.00261,0.0,0.0,0.0,0.09097,-4e-05,0.23156000000000002,0.0,0.0,-0.0029500000000000004,0.0,0.0,0.0,0.00262
2025-07-14 15:40:00,Eviva L1702,0.09562000000000001,0.0,0.0,0.0,-0.0025,0.0,0.0,0.0,0.09090000000000001,-5.9999999999999995e-05,0.28128,0.0,0.0,-0.0028399999999999996,0.0,0.0,0.0,0.0026
2025-07-14 15:45:00,Eviva L1702,0.09506,0.0,0.0,0.0,-0.00233,0.0,0.0,0.0,0.09057,0.0,0.14152,0.0,0.0,-0.0028599999999999997,0.0,0.0,0.0,0.00261
2025-07-14 15:50:00,Eviva L1702,0.09540000000000001,0.0,0.0,0.0,-0.0023,0.0,0.0,0.0,0.09101999999999999,-1e-05,0.17341,0.0,0.0,-0.00276,0.0,0.0,0.0,0.00228
2025-07-14 15:55:00,Eviva L1702,0.09520999999999999,0.0,0.0,0.0,-0.00218,0.0,0.0,0.0,0.09103,0.0,0.19086,0.0,0.0,-0.00267,0.0,0.0,0.0,0.00252
2025-07-14 16:00:00,Eviva L1702,0.09453,0.0,0.0,0.0,-0.00213,0.0,0.0,0.0,0.09054999999999999,0.0,0.31422000000000005,0.0,0.0,-0.00267,0.0,0.0,0.0,0.0025499999999999997
2025-07-14 16:05:00,Eviva L1702,0.09486,0.0,0.0,0.0,-0.00204,0.0,0.0,0.0,0.09081,0.0,0.43607999999999997,0.0,0.0,-0.00265,0.0,0.0,0.0,0.00256
2025-07-14 16:10:00,Eviva L1702,0.09431,0.0,0.0,0.0,-0.00191,0.0,0.0,0.0,0.09061,0.0,0.12461,0.0,0.0,-0.00256,0.0,0.0,0.0,0.00246
2025-07-14 16:15:00,Eviva L1702,0.09417,0.0,0.0,0.0,-0.00155,0.0,0.0,0.0,0.0905,0.0,0.12304999999999999,0.0,0.0,-0.00265,0.0,0.0,0.0,0.00225
2025-07-14 16:20:00,Eviva L1702,0.09426999999999999,0.0,0.0,0.0,-0.0012900000000000001,0.0,0.0,0.0,0.09048,0.0,0.12132,0.0,0.0,-0.00254,0.0,0.0,0.0,0.00246
2025-07-14 16:25:00,Eviva L1702,0.09486,0.0,0.0,0.0,-0.0014299999999999998,0.0,0.0,0.0,0.09115999999999999,0.0,0.11979000000000001,0.0,0.0,-0.00254,0.0,0.0,0.0,0.0024700000000000004
2025-07-14 16:30:00,Eviva L1702,0.09468,0.0,0.0,0.0,-0.00088,0.0,0.0,0.0,0.09106,0.0,0.18159999999999998,0.0,0.0,-0.00254,0.0,0.0,0.0,0.0024100000000000002
2025-07-14 16:35:00,Eviva L1702,0.09456,0.0,0.0,0.0,-0.00114,0.0,0.0,0.0,0.09104000000000001,0.0,0.18908000000000003,0.0,0.0,-0.0025299999999999997,0.0,0.0,0.0,0.00242
2025-07-14 16:40:00,Eviva L1702,0.09486,0.0,0.0,0.0,-0.00085,0.0,0.0,0.0,0.09129000000000001,0.0,0.18886,0.0,0.0,-0.00246,0.0,0.0,0.0,0.00221
2025-07-14 16:45:00,Eviva L1702,0.0952,0.0,0.0,0.0,-0.00135,0.0,0.0,0.0,0.09168000000000001,0.0,0.18959,0.0,0.0,-0.00248,0.0,0.0,0.0,0.00248
2025-07-14 16:50:00,Eviva L1702,0.09558,0.0,0.0,0.0,-0.0007,0.0,0.0,0.0,0.09204000000000001,0.0,0.18234999999999998,0.0,0.0,-0.00246,0.0,0.0,0.0,0.00215
2025-07-14 16:55:00,Eviva L1702,0.09528,0.0,0.0,0.0,-0.00034,0.0,0.0,0.0,0.09185,0.0,0.1814,0.0,0.0,-0.00242,0.0,0.0,0.0,0.00242
2025-07-14 17:00:00,Eviva L1702,0.09578,0.0,0.0,0.0,-0.00069,0.0,0.0,0.0,0.09221,0.0,0.17832,0.0,0.0,-0.0024500000000000004,0.0,0.0,0.0,0.0024300000000000003
2025-07-14 17:05:00,Eviva L1702,0.096,0.0,0.0,0.0,-0.00082,0.0,0.0,0.0,0.09242,0.0,0.17295,0.0,0.0,-0.0023599999999999997,0.0,0.0,0.0,0.00246
2025-07-14 17:10:00,Eviva L1702,0.09542,0.0,0.0,0.0,-0.0004,0.0,0.0,0.0,0.09182,0.0,0.16851,0.0,0.0,-0.00233,0.0,0.0,0.0,0.0024
2025-07-14 17:15:00,Eviva L1702,0.09439,0.0,0.0,0.0,-0.00032,0.0,0.0,0.0,0.09124,0.0,0.15950999999999999,0.0,0.0,-0.00233,0.0,0.0,0.0,0.0024100000000000002
2025-07-14 17:20:00,Eviva L1702,0.09468,0.0,0.0,0.0,-0.00051,0.0,0.0,0.0,0.09117,0.0,0.15831,0.0,0.0,-0.00229,0.0,0.0,0.0,0.0024
2025-07-14 17:25:00,Eviva L1702,0.09440000000000001,0.0,0.0,0.0,-0.00027,0.0,0.0,0.0,0.09122,0.0,0.15803999999999999,0.0,0.0,-0.00222,0.0,0.0,0.0,0.0023799999999999997
2025-07-14 17:30:00,Eviva L1702,0.09495,0.0,0.0,0.0,-7.000000000000001e-05,0.0,0.0,0.0,0.09172,0.0,0.16216,0.0,0.0,-0.00217,0.0,0.0,0.0,0.00235
2025-07-14 17:35:00,Eviva L1702,0.09477,0.0,0.0,0.0,-5e-05,0.0,0.0,0.0,0.09151000000000001,0.0,0.15694,0.0,0.0,-0.0022,0.0,0.0,0.0,0.0024
2025-07-14 17:40:00,Eviva L1702,0.09492,0.0,0.0,0.0,-0.00020999999999999998,0.0,0.0,0.0,0.09154000000000001,0.0,0.13741,0.0,0.0,-0.00222,0.0,0.0,0.0,0.0023599999999999997
2025-07-14 17:45:00,Eviva L1702,0.09495,0.0,0.0,0.0,-0.00011,0.0,0.0,0.0,0.09182,0.0,0.14026,0.0,0.0,-0.00225,0.0,0.0,0.0,0.0024100000000000002
2025-07-14 17:50:00,Eviva L1702,0.09473999999999999,0.0,0.0,0.0,-5e-05,0.0,0.0,0.0,0.09148,0.0,0.12782,0.0,0.0,-0.00212,0.0,0.0,0.0,0.00231
2025-07-14 17:55:00,Eviva L1702,0.08556,0.0,0.0,0.0,-2e-05,0.0,0.0,0.0,0.0825,0.0,0.121,0.0,0.0,-0.00211,0.0,0.0,0.0,0.0021000000000000003
2025-07-14 18:00:00,Eviva L1702,0.08564,0.0,0.0,0.0,-5e-05,0.0,0.0,0.0,0.08214,0.0,0.12207,0.0,0.0,-0.00217,0.0,0.0,0.0,0.00211
2025-07-14 18:05:00,Eviva L1702,0.08631,0.0,0.0,0.0,-0.00014000000000000001,0.0,0.0,0.0,0.08276,0.0,0.12132,0.0,0.0,-0.00218,0.0,0.0,0.0,0.00233
2025-07-14 18:10:00,Eviva L1702,0.08577,0.0,0.0,0.0,-8e-05,0.0,0.0,0.0,0.08243,0.0,0.11904,0.0,0.0,-0.00218,0.0,0.0,0.0,0.00235
2025-07-14 18:15:00,Eviva L1702,0.08516,0.0,0.0,0.0,-2e-05,0.0,0.0,0.0,0.08203,0.0,0.11845,0.0,0.0,-0.0021000000000000003,0.0,0.0,0.0,0.00233
2025-07-14 18:20:00,Eviva L1702,0.08593,0.0,0.0,0.0,-0.00011,0.0,0.0,0.0,0.08263,0.0,0.12959,0.0,0.0,-0.00198,0.0,0.0,0.0,0.00231
2025-07-14 18:25:00,Eviva L1702,0.10448,0.0,0.0,0.0,-8e-05,0.0,0.0,0.0,0.1011,0.0,0.11981,0.0,0.0,-0.00217,0.0,0.0,0.0,0.00234
2025-07-14 18:30:00,Eviva L1702,0.10398,0.0,0.0,0.0,-1e-05,0.0,0.0,0.0,0.10075,0.0,0.12189,0.0,0.0,-0.0020800000000000003,0.0,0.0,0.0,0.00231
2025-07-14 18:35:00,Eviva L1702,0.10379000000000001,0.0,0.0,0.0,-4e-05,0.0,0.0,0.0,0.10068,0.0,0.1197,0.0,0.0,-0.0021000000000000003,0.0,0.0,0.0,0.00231
2025-07-14 18:40:00,Eviva L1702,0.11131999999999999,0.0,0.0,0.0,0.0069299999999999995,0.0,0.0,0.0,0.10005,0.0,0.11834,0.0,0.0,-0.0020099999999999996,0.0,0.0,0.0,0.00228
2025-07-14 18:45:00,Eviva L1702,0.11015000000000001,0.0,0.0,0.0,0.0069299999999999995,0.0,0.0,0.0,0.0988,0.0,0.12512,0.0,0.0,-0.0019199999999999998,0.0,0.0,0.0,0.0020499999999999997
2025-07-14 18:50:00,Eviva L1702,0.11127,0.0,0.0,0.0,0.0069299999999999995,0.0,0.0,0.0,0.09977,0.0,0.12565,0.0,0.0,-0.00188,0.0,0.0,0.0,0.00228
2025-07-14 18:55:00,Eviva L1702,0.11005,0.0,0.0,0.0,0.0069299999999999995,0.0,0.0,0.0,0.09881999999999999,0.0,0.12014,0.0,0.0,-0.0019199999999999998,0.0,0.0,0.0,0.00226
2025-07-14 19:00:00,Eviva L1702,0.11044,0.0,0.0,0.0,0.00697,0.0,0.0,0.0,0.09905,0.0,0.11849,0.0,0.0,-0.002,0.0,0.0,0.0,0.00228
2025-07-14 19:05:00,Eviva L1702,0.14934,0.0,0.0,0.0,0.08613,0.0,0.00851,0.0,0.05866,0.0,0.13693,0.0,0.0,-0.0016699999999999998,0.0,0.0,0.0,0.01104
2025-07-14 19:10:00,Eviva L1702,0.14961000000000002,0.0,0.0,0.0,0.08637,0.0,0.0086,0.0,0.05862,0.0,0.1367,0.0,0.0,-0.00147,0.0,0.0,0.0,0.01076
2025-07-14 19:15:00,Eviva L1702,0.15115,0.0,0.0,0.0,0.0881,0.0,0.00856,0.0,0.05875,0.0,0.13502,0.0,0.0,-0.00198,0.00743,0.0,0.0,0.037829999999999996
2025-07-14 19:20:00,Eviva L1702,0.18419,0.0,0.0,0.0,0.11273000000000001,0.0,0.00852,0.0,0.06713,0.0,0.13641999999999999,0.0,0.0,-0.0005899999999999999,0.0,0.0,0.0,0.02899
2025-07-14 19:25:00,Eviva L1702,0.10496,0.0,0.0,0.0,0.03399,0.0,0.0086,0.0,0.06670999999999999,0.0,0.13721,0.0,0.0,-0.00123,0.0,0.0,0.0,0.02916
2025-07-14 19:30:00,Eviva L1702,0.10489,0.0,0.0,0.0,0.03385,0.0,0.00856,0.0,0.06669,0.0,0.13695,0.0,0.0,-0.00111,0.0,0.0,0.0,0.02902
2025-07-14 19:35:00,Eviva L1702,0.18146,0.0,0.0,0.0,0.015880000000000002,0.0,0.00852,0.0,0.16109,0.0,0.14359,0.0,0.0,-0.00101,0.0,0.0,0.0,0.02905
2025-07-14 19:40:00,Eviva L1702,0.17981999999999998,0.0,0.0,0.0,0.01589,0.0,0.00856,0.0,0.15925999999999998,0.0,0.14675,0.0,0.0,-0.00102,0.0,0.0,0.0,0.02903
2025-07-14 19:45:00,Eviva L1702,0.17936000000000002,0.0,0.0,0.0,0.01583,0.0,0.0086,0.0,0.15912,0.0,0.14253,0.0,0.0,-0.00131,0.0,0.0,0.0,0.0291
2025-07-14 19:50:00,Eviva L1702,0.15657,0.0,0.0,0.0,0.0855,0.0,0.00857,0.0,0.06654,0.0,0.13559000000000002,0.0,0.0,-0.0017,0.0,0.0,0.0,0.02881
2025-07-14 19:55:00,Eviva L1702,0.15105000000000002,0.0,0.0,0.0,0.08758,0.0,0.00861,0.0,0.05886,0.0,0.13866,0.0,0.0,-0.0011200000000000001,0.0,0.0,0.0,0.02903
2025-07-14 20:00:00,Eviva L1702,0.15061000000000002,0.0,0.0,0.0,0.08727,0.0,0.00857,0.0,0.05878,0.0,0.13971,0.0,0.0,-0.00146,0.0,0.0,0.0,0.029079999999999998
2025-07-14 20:05:00,Eviva L1702,0.15109,0.0,0.0,0.0,0.0877,0.0,0.0086,0.0,0.05886,0.0,0.13365000000000002,0.0,0.0,-0.00136,0.0,0.0,0.0,0.02904
2025-07-14 20:10:00,Eviva L1702,0.15156,0.0,0.0,0.0,0.08788,0.10504000000000001,0.00865,0.0,0.05925,0.0,0.13199,0.0,0.0,-0.0016200000000000001,0.0,0.0,0.0,0.13473
2025-07-14 20:15:00,Eviva L1702,0.15988,0.0,0.0,0.0,0.08774,0.09784000000000001,0.00859,0.0,0.06739,0.0,0.13216,0.0,0.0,-0.0018700000000000001,0.0,0.0,0.0,0.12747
2025-07-14 20:20:00,Eviva L1702,0.16063,0.0,0.0,0.0,0.08851,0.092,0.00861,0.0,0.06753,0.0,0.13241,0.0,0.0,-0.00163,0.0,0.0,0.0,0.12151
2025-07-14 20:25:00,Eviva L1702,0.15011000000000002,0.0,0.0,0.0,0.08699,0.08856,0.00861,0.0,0.05862,0.0,0.13222,0.0,0.0,-0.00188,0.0,0.0,0.0,0.11798
2025-07-14 20:30:00,Eviva L1702,0.15124,0.0,0.0,0.0,0.08807,0.0,0.00861,0.0,0.05867,0.0,0.13172999999999999,0.0,0.0,-0.00181,0.0,0.0,0.0,0.029079999999999998
2025-07-14 20:35:00,Eviva L1702,0.15095,0.0,0.0,0.0,0.08784,0.09042,0.00858,0.0,0.05864,0.0,0.13131,0.0,0.0,-0.00173,0.0,0.0,0.0,0.11967
2025-07-14 20:40:00,Eviva L1702,0.15128999999999998,0.0,0.0,0.0,0.08796999999999999,0.0,0.00859,0.0,0.05885,0.0,0.13158,0.0,0.0,-0.0019399999999999999,0.0,0.0,0.0,0.0291
2025-07-14 20:45:00,Eviva L1702,0.14555,0.0,0.0,0.0,0.08206999999999999,0.0,0.00863,0.0,0.05889,0.0,0.13208,0.0,0.0,-0.0016899999999999999,0.0,0.0,0.0,0.02906
2025-07-14 20:50:00,Eviva L1702,0.14476,0.0,0.0,0.0,0.08131999999999999,0.09938,0.00865,0.0,0.05886,0.0,0.13193000000000002,0.0,0.0,-0.00176,0.0,0.0,0.0,0.12908
2025-07-14 20:55:00,Eviva L1702,0.13662,0.0,0.0,0.0,0.08167,0.0,0.00866,0.0,0.05009,0.0,0.13219,0.0,0.0,-0.0017900000000000001,0.0,0.0,0.0,0.08775
2025-07-14 21:00:00,Eviva L1702,0.13556,0.0,0.0,0.0,0.08148999999999999,0.09103,0.0086,0.0,0.0495,0.0,0.13249,0.0,0.0,-0.00174,0.0,0.0,0.0,0.17779
2025-07-14 21:05:00,Eviva L1702,0.13665,0.0,0.0,0.0,0.08201,0.0,0.00863,0.0,0.04992,0.0,0.13253,0.0,0.0,-0.00183,0.0,0.0,0.0,0.08761
2025-07-14 21:10:00,Eviva L1702,0.13657,0.0,0.0,0.0,0.08186,0.0,0.00857,0.0,0.04994,0.0,0.13254,0.0,0.0,-0.0013,0.0,0.0,0.0,0.08796
2025-07-14 21:15:00,Eviva L1702,0.13466,0.0,0.0,0.0,0.08006,0.09926,0.0086,0.0,0.05001,0.0,0.12833,0.0,0.0,-0.00103,0.0,0.0,0.0,0.18306999999999998
2025-07-14 21:20:00,Eviva L1702,0.13452,0.0,0.0,0.0,0.08073000000000001,0.0,0.00856,0.0,0.04939,0.0,0.12858,0.0,0.0,-0.0013700000000000001,0.0,0.0,0.0,0.08443
2025-07-14 21:25:00,Eviva L1702,0.1341,0.0,0.0,0.0,0.07959999999999999,0.09094,0.00859,0.0,0.0501,0.0,0.12871000000000002,0.0,0.0,-0.0008100000000000001,0.0,0.0,0.0,0.17526
2025-07-14 21:30:00,Eviva L1702,0.13255,0.0,0.0,0.0,0.07983,0.0,0.0086,0.0,0.04838,0.0,0.12943000000000002,0.0,0.0,-0.00121,0.0,0.0,0.0,0.08462
2025-07-14 21:35:00,Eviva L1702,0.13419,0.0,0.0,0.0,0.07969,0.0,0.00867,0.0,0.05003,0.0,0.12916999999999998,0.0,0.0,-0.00091,0.00749,0.0,0.0,0.09223999999999999
2025-07-14 21:40:00,Eviva L1702,0.13382,0.0,0.0,0.0,0.07959999999999999,0.10759,0.00856,0.0,0.04979,0.0,0.12897,0.0,0.0,-0.00126,0.0,0.0,0.0,0.19218000000000002
2025-07-14 21:45:00,Eviva L1702,0.13499,0.0,0.0,0.0,0.08061,0.09228,0.00857,0.0,0.04985,0.0,0.12990000000000002,0.0,0.0,-0.00115,0.0,0.0,0.0,0.17729
2025-07-14 21:50:00,Eviva L1702,0.13413999999999998,0.0,0.0,0.0,0.07986,0.11264,0.00865,0.0,0.04979,0.0,0.13062,0.0,0.0,-0.0011,0.0,0.0,0.0,0.1984
2025-07-14 21:55:00,Eviva L1702,0.13504,0.0,0.0,0.0,0.08078,0.0,0.00857,0.0,0.04986,0.0,0.13119999999999998,0.0,0.0,-0.00132,0.0,0.0,0.0,0.0854
2025-07-14 22:00:00,Eviva L1702,0.13594,0.0,0.0,0.0,0.08147,0.09597,0.00859,0.0,0.049909999999999996,0.0,0.13069999999999998,0.0,0.0,-0.00121,0.0,0.0,0.0,0.18116
2025-07-14 22:05:00,Eviva L1702,0.13483,0.0,0.0,0.0,0.08065,0.0,0.0086,0.0,0.04951,0.0,0.11026999999999999,0.0,0.0,-0.00099,0.0,0.0,0.0,0.08506999999999999
2025-07-14 22:10:00,Eviva L1702,0.13372,0.0,0.0,0.0,0.07936,0.08992,0.008539999999999999,0.0,0.0499,0.0,0.11048000000000001,0.0,0.0,-0.00095,0.0,0.0,0.0,0.17479
2025-07-14 22:15:00,Eviva L1702,0.13441,0.0,0.0,0.0,0.08025,0.0,0.00865,0.0,0.04967,0.0,0.11006999999999999,0.0,0.0,-0.00068,0.0,0.0,0.0,0.08443
2025-07-14 22:20:00,Eviva L1702,0.13435,0.0,0.0,0.0,0.08018,0.0,0.00842,0.0,0.04978,0.0,0.11022,0.0,0.0,-0.0008399999999999999,0.0,0.0,0.0,0.08443
2025-07-14 22:25:00,Eviva L1702,0.13386,0.0,0.0,0.0,0.08003,0.10278,0.00859,0.0,0.0494,0.0,0.11087000000000001,0.0,0.0,-0.00094,0.0,0.0,0.0,0.18762
2025-07-14 22:30:00,Eviva L1702,0.1345,0.0,0.0,0.0,0.0803,0.0,0.0085,0.0,0.04978,0.0,0.11112999999999999,0.0,0.0,-0.00067,0.0,0.0,0.0,0.08478
2025-07-14 22:35:00,Eviva L1702,0.13453,0.0,0.0,0.0,0.08005,0.09631999999999999,0.00867,0.0,0.04993,0.0,0.1103,0.0,0.0,-0.00034,0.0075,0.0,0.0,0.18938999999999998
2025-07-14 22:40:00,Eviva L1702,0.13453,0.0,0.0,0.0,0.08005,0.0,0.00847,0.0,0.05012,0.0,0.11129,0.0,0.0,-0.00054,0.0,0.0,0.0,0.08503
2025-07-14 22:45:00,Eviva L1702,0.13479,0.0,0.0,0.0,0.08053,0.09153,0.00857,0.0,0.049909999999999996,0.0,0.11131,0.0,0.0,-0.0006,0.0,0.0,0.0,0.17602
2025-07-14 22:50:00,Eviva L1702,0.13588999999999998,0.0,0.0,0.0,0.08155,0.0,0.0,0.0,0.05007,0.0,0.11112000000000001,0.0,0.0,-0.0008900000000000001,0.0,0.0,0.0,0.07684
2025-07-14 22:55:00,Eviva L1702,0.11477,0.0,0.0,0.0,0.08093,0.0,0.0,0.0,0.02927,0.0,0.11092,0.0,0.0,-0.00037,0.0,0.0,0.0,0.07681
2025-07-14 23:00:00,Eviva L1702,0.12607,0.0,0.0,0.0,0.08044,0.0,0.0,0.0,0.04126,0.0,0.1114,0.0,0.0,-0.00062,0.0,0.0,0.0,0.0767
2025-07-14 23:05:00,Eviva L1702,0.12715,0.0,0.0,0.0,0.08134999999999999,0.0,0.0,0.0,0.04122,0.0,0.11120999999999999,0.0,0.0,-0.00047,0.0,0.0,0.0,0.07640999999999999
2025-07-14 23:10:00,Eviva L1702,0.12696,0.0,0.0,0.0,0.08120999999999999,0.0,0.0,0.0,0.04131,0.0,0.11139,0.0,0.0,-0.0004,0.0,0.0,0.0,0.0767
2025-07-14 23:15:00,Eviva L1702,0.12685,0.0,0.0,0.0,0.08106999999999999,0.0,0.0,0.0,0.04137,0.0,0.11159999999999999,0.0,0.0,-0.00039,0.0,0.0,0.0,0.07712999999999999
2025-07-14 23:20:00,Eviva L1702,0.12727,0.0,0.0,0.0,0.08117,0.10553,0.0,0.0,0.041659999999999996,0.0,0.11156999999999999,0.0,0.0,-0.00055,0.0,0.0,0.0,0.18259999999999998
2025-07-14 23:25:00,Eviva L1702,0.12686,0.0,0.0,0.0,0.08118,0.0,0.0,0.0,0.04132,0.0,0.11243,0.0,0.0,-0.00074,0.0,0.0,0.0,0.07732
2025-07-14 23:30:00,Eviva L1702,0.12804,0.0,0.0,0.0,0.08226,0.09486,0.0,0.0,0.041460000000000004,0.0,0.11114,0.0,0.0,-0.0005,0.0,0.0,0.0,0.17175
2025-07-14 23:35:00,Eviva L1702,0.12679,0.0,0.0,0.0,0.08113,0.0,0.0,0.0,0.04117,0.0,0.11148000000000001,0.0,0.0,-0.00023,0.0,0.0,0.0,0.07693000000000001
2025-07-14 23:40:00,Eviva L1702,0.1265,0.0,0.0,0.0,0.08084999999999999,0.09104999999999999,0.0,0.0,0.041299999999999996,0.0,0.11131999999999999,0.0,0.0,-0.00033,0.0,0.0,0.0,0.16735
2025-07-14 23:45:00,Eviva L1702,0.12686,0.0,0.0,0.0,0.08125,0.0,0.0,0.0,0.041299999999999996,0.0,0.11129,0.0,0.0,-0.0002,0.0,0.0,0.0,0.07659999999999999
2025-07-14 23:50:00,Eviva L1702,0.12675,0.0,0.0,0.0,0.08102,0.0,0.0,0.0,0.04164,0.0,0.11151000000000001,0.0,0.0,-0.00017999999999999998,0.0,0.0,0.0,0.07698
2025-07-14 23:55:00,Eviva L1702,0.12734,0.0,0.0,0.0,0.08178,0.0,0.0,0.0,0.04124,0.0,0.11197,0.0,0.0,-0.00015,0.0,0.0,0.0,0.07762000000000001
2025-07-15 00:00:00,Eviva L1702,0.12753,0.0,0.0,0.0,0.08192,0.0,0.0,0.0,0.041280000000000004,0.0,0.11237,0.0,0.0,-0.00013000000000000002,0.0,0.0,0.0,0.07786
2025-07-15 00:05:00,Eviva L1702,0.12762,0.0,0.0,0.0,0.08199,0.0,0.0,0.0,0.04113,0.0,0.11188,0.0,0.0,-0.00014000000000000001,0.0,0.0,0.0,0.07737000000000001
2025-07-15 00:10:00,Eviva L1702,0.12757,0.0,0.0,0.0,0.08184999999999999,0.0,0.0,0.0,0.041350000000000005,0.0,0.11148999999999999,0.0,0.0,-8e-05,0.0,0.0,0.0,0.07693000000000001
2025-07-15 00:15:00,Eviva L1702,0.12692,0.0,0.0,0.0,0.08151,0.0,0.0,0.0,0.04115,0.0,0.11116,0.0,0.0,-0.00025,0.0,0.0,0.0,0.07703
2025-07-15 00:20:00,Eviva L1702,0.12693000000000002,0.0,0.0,0.0,0.08112,0.0,0.0,0.0,0.04131,0.0,0.11231000000000001,0.0,0.0,-0.00027,0.0,0.0,0.0,0.07728
2025-07-15 00:25:00,Eviva L1702,0.12764,0.0,0.0,0.0,0.08183,0.10047,0.0,0.0,0.041460000000000004,0.0,0.11186,0.0,0.0,-0.00027,0.0,0.0,0.0,0.17806
2025-07-15 00:30:00,Eviva L1702,0.12783,0.0,0.0,0.0,0.08220999999999999,0.0,0.0,0.0,0.04115,0.0,0.11166,0.0,0.0,-0.00019,0.0,0.0,0.0,0.07679000000000001
2025-07-15 00:35:00,Eviva L1702,0.12689,0.0,0.0,0.0,0.08113,0.10378,0.0,0.0,0.041299999999999996,0.0,0.11139,0.0,0.0,-0.00025,0.0,0.0,0.0,0.18094
2025-07-15 00:40:00,Eviva L1702,0.12702,0.0,0.0,0.0,0.08113,0.0,0.0,0.0,0.04132,0.0,0.11123999999999999,0.0,0.0,-0.00014000000000000001,0.0,0.0,0.0,0.07708
2025-07-15 00:45:00,Eviva L1702,0.12613,0.0,0.0,0.0,0.08166,0.09742,0.0,0.0,0.039939999999999996,0.0,0.11204,0.0,0.0,-0.00035999999999999997,0.0,0.0,0.0,0.17449
2025-07-15 00:50:00,Eviva L1702,0.09022,0.0,0.0,0.0,0.08128,0.0,0.0,0.0,0.00419,0.0,0.11204,0.0,0.0,-0.00043,0.0,0.0,0.0,0.07718000000000001
2025-07-15 00:55:00,Eviva L1702,0.10466,0.0,0.0,0.0,0.0,0.0935,0.0,0.0,0.10025,0.0,0.1125,0.0,0.0,-0.00020999999999999998,0.0,0.0,0.0,0.17135
2025-07-15 01:00:00,Eviva L1702,0.10473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10013,0.0,0.11297,0.0,0.0,-0.00027,0.0,0.0,0.0,0.07786
2025-07-15 01:05:00,Eviva L1702,0.10476,0.0,0.0,0.0,0.0,0.09136,0.0,0.0,0.10026,0.0,0.11331999999999999,0.0,0.0,-0.00026000000000000003,0.0,0.0,0.0,0.1701
2025-07-15 01:10:00,Eviva L1702,0.10506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10049,0.0,0.11384999999999999,0.0,0.0,-0.00037,0.0,0.0,0.0,0.07858
2025-07-15 01:15:00,Eviva L1702,0.10449,0.0,0.0,0.0,0.0,0.08951,0.0,0.0,0.09996,0.0,0.11305,0.0,0.0,-0.00026000000000000003,0.0,0.0,0.0,0.16786
2025-07-15 01:20:00,Eviva L1702,0.10378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09931999999999999,0.0,0.11358,0.0,0.0,-0.00026000000000000003,0.0,0.0,0.0,0.07826999999999999
