Timestamp,Apartment,Lakeside A 701 - B Phase,Lakeside A 701 - Bed1 AC,Lakeside A 701 - Common Geyser,Lakeside A 701 - Fridge,Lakeside A 701 - Kitchen Lights and Fans,Lakeside A 701 - Living AC,Lakeside A 701 - Living Fans & Lights,Lakeside A 701 - Main Incomer,Lakeside A 701 - Master Bed AC,Lakeside A 701 - Master Bed Geyser,Lakeside A 701 - Master Bed Lights and Fans,Lakeside A 701 - Master Toilet Lights and Fans,Lakeside A 701 - Oven,Lakeside A 701 - Sofa Lights and Fans,Lakeside A 701 - Spare,Lakeside A 701 - Store and Pooja Lights,Lakeside A 701 - Washing Machine,Lakeside A 701 - Y Phase
2025-09-05 12:00:00,Lakeside A 701,0.00265,0.0,-0.00196,-0.0030499999999999998,0.0,0.0,0.03481,0.06659999999999999,0.0,0.0,-0.00227,0.0,0.00323,0.0933,0.0,0.0061600000000000005,0.16163,0.30775
2025-09-05 12:05:00,Lakeside A 701,0.00262,0.0,-0.00191,-0.00307,1e-05,0.0,0.03465,0.046619999999999995,0.0,0.0,-0.00225,0.0,0.00335,0.0927,0.0,0.00643,0.35005000000000003,0.49019999999999997
2025-09-05 12:10:00,Lakeside A 701,0.0025800000000000003,0.0,-0.00202,-0.0030800000000000003,5.9999999999999995e-05,0.0,0.03475,0.04682,0.0,0.0,-0.00225,0.0,0.00363,0.05817,0.0,0.00617,0.054259999999999996,0.16512000000000002
2025-09-05 12:15:00,Lakeside A 701,0.0025299999999999997,0.0,-0.0021000000000000003,-0.00309,2e-05,0.0,0.03447,0.045939999999999995,0.0,0.0,-0.00228,0.0,0.00319,0.09318000000000001,0.0,0.00607,0.0,0.14506
2025-09-05 12:20:00,Lakeside A 701,0.00254,0.0,-0.00209,-0.00304,0.0,0.0,0.034409999999999996,0.046939999999999996,0.0,0.0,-0.00226,0.0,0.0033900000000000002,0.09303,0.0,0.00578,-0.00066,0.144
2025-09-05 12:25:00,Lakeside A 701,0.00276,0.0,-0.00209,-0.00304,0.0,0.0,0.03445,0.046509999999999996,0.0,0.0,-0.00234,0.0,0.00315,0.09314,0.0,0.005730000000000001,-0.00074,0.14406
2025-09-05 12:30:00,Lakeside A 701,0.0025099999999999996,0.0,-0.0020299999999999997,0.13088,0.0,0.0,0.03443,0.18093,0.0,0.0,-0.00225,0.0,0.00326,0.09295999999999999,0.0,-0.0014299999999999998,-0.00075,0.13646
2025-09-05 12:35:00,Lakeside A 701,0.00262,0.0,-0.0020299999999999997,0.12802000000000002,0.0,0.0,0.03445,0.17745,0.0,0.0,-0.00226,0.0,0.00313,0.07424,0.0,-0.00176,-0.00057,0.1178
2025-09-05 12:40:00,Lakeside A 701,0.00269,0.0,-0.00214,0.12655,1e-05,0.0,0.0345,0.17546,0.0,0.0,-0.0022,0.0,0.00323,0.07381,0.0,-0.00159,-0.00087,0.11729
2025-09-05 12:45:00,Lakeside A 701,0.00276,0.0,-0.00216,0.12515,0.0,0.0,0.03422,0.17453,0.0,0.0,-0.00233,0.0,0.00309,0.07354999999999999,0.0,-0.00207,-0.00074,0.11681
2025-09-05 12:50:00,Lakeside A 701,,0.0,-0.0020499999999999997,0.123,0.0,0.0,0.03423,0.13768,,,,,0.0033,0.07399,,-0.0020299999999999997,-0.00068,0.11691
2025-09-05 12:55:00,Lakeside A 701,0.00249,,,,,0.0,-0.0019299999999999999,,0.0,0.0,-0.00215,0.0,,0.0729,0.0,-0.00196,-0.0007099999999999999,0.07962000000000001
2025-09-05 13:00:00,Lakeside A 701,0.00504,0.0,-0.00396,-0.00594,0.00014000000000000001,,,0.023,0.0,0.0,-0.0044800000000000005,0.0,0.00638,,0.0,,,
2025-09-05 13:05:00,Lakeside A 701,0.03304,0.0,-0.024239999999999998,-0.036599999999999994,0.00012000000000000002,0.0,-0.02376,0.5526599999999999,0.0,0.0,-0.01956,0.0,0.04002,0.87588,0.0,-0.023219999999999998,-0.02052,0.9537
2025-09-05 13:10:00,Lakeside A 701,0.02324,0.0,-0.016399999999999998,-0.024,0.0,0.0,-0.01636,0.37208,0.0,0.0,-0.00776,0.0,0.02808,0.58128,0.0,-0.01648,-0.019880000000000002,0.62928
2025-09-05 13:15:00,Lakeside A 701,0.00314,0.0,-0.00207,-0.00307,0.0,0.0,-0.002,0.04684000000000001,0.0,0.0,-0.0017,0.0,0.0034,0.07191,0.0,-0.00207,-0.00252,0.07781
2025-09-05 13:20:00,Lakeside A 701,0.00316,0.0,-0.00204,-0.003,0.0,0.0,-0.00207,0.045939999999999995,0.0,0.0,-0.0019,0.0,0.00321,0.07311,0.0,-0.0020299999999999997,-0.00248,0.07923999999999999
2025-09-05 13:25:00,Lakeside A 701,0.00289,0.0,-0.0020499999999999997,-0.00304,0.0,0.0,-0.0021000000000000003,0.04575,0.0,0.0,-0.0016200000000000001,0.0,0.0033900000000000002,0.07259,0.0,-0.00209,-0.00248,0.07859000000000001
2025-09-05 13:30:00,Lakeside A 701,0.0030800000000000003,0.0,-0.00202,-0.00309,0.0,0.0,-0.00198,0.046130000000000004,0.0,0.0,-0.00204,0.0,0.00347,0.07253,0.0,-0.00211,-0.00252,0.07861
2025-09-05 13:35:00,Lakeside A 701,0.00314,0.0,-0.00204,-0.003,0.0,0.0,-0.00212,0.046799999999999994,0.0,0.0,-0.0019299999999999999,0.0,0.0033799999999999998,0.07304000000000001,0.0,-0.002,-0.0024700000000000004,0.07931
2025-09-05 13:40:00,Lakeside A 701,0.05588,0.0,-0.0020499999999999997,-0.00298,0.0,0.0,-0.0020299999999999997,0.06552,0.0,0.0,0.0507,0.0,0.0033900000000000002,0.07257999999999999,0.0,-0.00198,-0.00248,0.07876999999999999
2025-09-05 13:45:00,Lakeside A 701,0.0562,0.0,-0.0020499999999999997,0.12937,0.0,0.0,-0.0020499999999999997,0.19846,0.0,0.0,0.05113,0.0,0.00413,0.07277,0.0,-0.0020299999999999997,-0.0024300000000000003,0.07890000000000001
2025-09-05 13:50:00,Lakeside A 701,0.05643,0.0,-0.00202,0.1265,0.0,0.0,-0.00206,0.19532,0.0,0.0,0.05121,0.0,0.0033399999999999997,0.07194,0.0,-0.0019199999999999998,-0.00252,0.07806999999999999
2025-09-05 13:55:00,Lakeside A 701,3.17442,0.0,-0.00212,0.12628,0.0,0.0,-0.00213,0.19463999999999998,0.0,3.1061199999999998,0.05168,0.01062,0.0033,0.07217,0.0,-0.00202,-0.0025499999999999997,0.07841
2025-09-05 14:00:00,Lakeside A 701,0.06745,0.0,-0.00211,0.12444,2e-05,0.0,-0.0021000000000000003,0.19408,0.0,0.0,0.05116,0.01069,0.00444,0.07221999999999999,0.0,-0.00204,-0.00252,0.07823000000000001
2025-09-05 14:05:00,Lakeside A 701,0.067,0.0,-0.00204,-0.0030099999999999997,0.0,0.0,-0.00204,0.06652,0.0,0.0,0.05128,0.01059,0.00414,0.07269,0.0,-0.00207,-0.0025,0.07891
2025-09-05 14:10:00,Lakeside A 701,0.06681000000000001,0.0,-0.00195,-0.0030099999999999997,0.0,0.0,-0.00206,0.06727,0.0,0.0,0.05128,0.010539999999999999,0.00321,0.07176,0.0,-0.0019299999999999999,-0.00248,0.07798000000000001
2025-09-05 14:15:00,Lakeside A 701,0.06681999999999999,0.0,-0.00206,-0.0030499999999999998,0.0,0.0,-0.00211,0.06666,0.0,0.0,0.05132,0.01073,0.00335,0.05709,0.0,-0.00206,-0.0025499999999999997,0.06319
2025-09-05 14:20:00,Lakeside A 701,0.06681000000000001,0.0,-0.00204,-0.00302,0.0,0.0,-0.00209,0.04621,0.0,0.0,0.05132,0.0106,0.00313,0.05702,0.0,-0.00198,-0.0025099999999999996,0.06312
2025-09-05 14:25:00,Lakeside A 701,0.067,0.0,-0.0020299999999999997,-0.003,4e-05,0.0,-0.00202,0.047020000000000006,0.0,0.0,0.05133,0.01068,0.00332,0.05683,0.0,-0.0019299999999999999,-0.0024500000000000004,0.06292
2025-09-05 14:30:00,Lakeside A 701,0.00271,0.0,-0.002,-0.00299,0.0127,0.0,-0.0020499999999999997,0.05809,0.0,0.0,-0.0019299999999999999,0.0,0.0033399999999999997,0.08745,0.0,-0.00207,-0.00252,0.09364
2025-09-05 14:35:00,Lakeside A 701,0.00254,0.0,-0.00202,-0.00309,0.01256,0.0,-0.0020499999999999997,0.05778,0.0,0.0,-0.00211,0.0,0.0033,0.07682,0.0,-0.00209,-0.00254,0.08313
2025-09-05 14:40:00,Lakeside A 701,0.00252,0.0,-0.00214,-0.0032,0.01255,0.0,-0.00217,0.058070000000000004,0.0,0.0,-0.00211,0.0,0.00315,0.0772,0.0,-0.00213,-0.00254,0.0837
2025-09-05 14:45:00,Lakeside A 701,0.00275,0.0,-0.00209,-0.00315,0.01265,0.0,-0.00213,0.05759,0.0,0.0,-0.00215,0.0,0.00311,0.07179,0.0,-0.00212,-0.00264,0.07803
2025-09-05 14:50:00,Lakeside A 701,0.00272,0.0,-0.00217,0.13179,0.01252,0.0,-0.00217,0.19299000000000002,0.0,0.0,-0.00219,0.0,0.00318,0.06877,0.0,-0.00214,-0.00257,0.07501999999999999
2025-09-05 14:55:00,Lakeside A 701,0.00266,0.0,-0.00211,0.12751,0.0,0.0,-0.00207,0.17757,0.0,0.0,-0.00219,0.0,0.00316,0.05683,0.0,-0.00209,-0.0025800000000000003,0.06306
2025-09-05 15:00:00,Lakeside A 701,0.00268,0.0,-0.00214,0.12661,0.0,0.0,-0.00218,0.17704,0.0,0.0,-0.00227,0.0,0.00307,0.06462000000000001,0.0,-0.00207,0.09106,0.16433
2025-09-05 15:05:00,Lakeside A 701,0.00294,0.0,-0.00213,0.12475,0.0,0.0,-0.00217,0.17439,0.0,0.0,-0.00232,0.0,0.00304,0.08326,0.0,-0.00184,0.00211,0.09467
2025-09-05 15:10:00,Lakeside A 701,0.00275,0.0,-0.00217,-0.00319,0.0,0.0,-0.0022299999999999998,0.04647,0.0,0.0,-0.00235,0.0,0.00307,0.07712000000000001,0.0,-0.00206,0.0021000000000000003,0.08855
2025-09-05 15:15:00,Lakeside A 701,0.06251,0.0,-0.00225,-0.0033599999999999997,0.0,0.0,-0.00233,0.04646,0.0,0.0,0.057659999999999996,0.0,0.00292,0.07923000000000001,0.0,0.0,2.27127,2.35828
2025-09-05 15:20:00,Lakeside A 701,0.06276,0.0,-0.00226,-0.00326,0.0,0.0,-0.00231,0.04632,0.0,0.0,0.0576,0.0,0.0029100000000000003,0.07671,0.0,0.0,0.14201,0.22547999999999999
2025-09-05 15:25:00,Lakeside A 701,0.0627,0.0,-0.0022299999999999998,-0.00318,0.0,0.0,-0.00219,0.046979999999999994,0.0,0.0,0.05765,0.0,0.00307,0.08068,0.0,0.0,0.16018000000000002,0.24788
2025-09-05 15:30:00,Lakeside A 701,0.06285,0.0,-0.00211,-0.00314,2e-05,0.0,-0.00207,0.04641,0.0,0.0,0.05787,0.0,0.0033,0.0813,0.0,0.0,0.11694,0.20572
2025-09-05 15:35:00,Lakeside A 701,0.06299,0.0,-0.00204,-0.00311,0.0,0.0,-0.00213,0.04621,0.0,0.0,0.057890000000000004,0.0,0.0030600000000000002,0.08162,0.0,0.0,0.12161,0.2105
2025-09-05 15:40:00,Lakeside A 701,0.00267,0.0,-0.0020499999999999997,-0.0030800000000000003,2e-05,0.0,-0.00212,0.04625,0.0,0.0,-0.00231,0.0,0.0030800000000000003,0.08143,0.0,0.0,0.1274,0.2164
2025-09-05 15:45:00,Lakeside A 701,0.00261,0.0,-0.00213,-0.00312,0.0,0.0,-0.0021000000000000003,0.04689,0.0,0.0,-0.00221,0.0,0.00297,0.08123999999999999,0.0,0.0,0.15991,0.24827000000000002
2025-09-05 15:50:00,Lakeside A 701,0.0025800000000000003,0.0,-0.00217,-0.00318,0.0,0.0,-0.00209,0.046770000000000006,0.0,0.0,-0.00233,0.0,0.00312,0.08220999999999999,0.0,0.0,0.16945,0.25842000000000004
2025-09-05 15:55:00,Lakeside A 701,0.00249,0.0,-0.00214,-0.00315,0.01268,0.0,-0.00209,0.0593,0.0,0.0,-0.00228,0.0,0.00443,0.08159999999999999,0.0,-2e-05,0.04289,0.13287000000000002
2025-09-05 16:00:00,Lakeside A 701,0.00256,0.0,-0.00218,0.13176,0.01249,0.0,-0.00219,0.19275,0.0,0.0,-0.00237,0.0,0.00311,0.0815,0.0,0.0,0.03034,0.12021
2025-09-05 16:05:00,Lakeside A 701,0.00275,0.0,-0.00216,0.13204,0.01256,0.0,-0.00207,0.19251,0.0,0.0,-0.00237,0.0,0.00302,0.08116,0.0,-0.00055,-0.00068,0.0884
2025-09-05 16:10:00,Lakeside A 701,0.00273,0.0,-0.00209,0.12736,4e-05,0.0,-0.00212,0.17722,0.0,0.0,-0.0024,0.0,0.00332,0.16000999999999999,0.0,-0.00127,-0.00075,0.16749
2025-09-05 16:15:00,Lakeside A 701,0.0025800000000000003,0.0,-0.00214,0.12893000000000002,0.0,0.0,-0.00207,0.17861000000000002,0.0,0.0,-0.00239,0.0,0.0032,0.16016999999999998,0.0,-0.00139,-0.00073,0.1675
2025-09-05 16:20:00,Lakeside A 701,0.00283,0.0,-0.00218,0.1256,0.0,0.0,-0.00212,0.17624,0.0,0.0,-0.00239,0.0,0.00381,0.16108,0.0,-0.0018700000000000001,-0.0008399999999999999,0.16843
2025-09-05 16:25:00,Lakeside A 701,0.00265,0.0,-0.00212,-0.00318,0.0,0.0,-0.00213,0.04647,0.0,0.0,-0.0024100000000000002,0.0,0.00333,0.15957,0.0,-0.00163,-0.0010400000000000001,0.16686
2025-09-05 16:30:00,Lakeside A 701,0.0026,0.0,-0.00217,-0.00313,0.0,0.0,-0.0021000000000000003,0.04603,0.0,0.0,-0.00244,0.0,0.00315,0.15968000000000002,0.0,-0.00207,-0.0008100000000000001,0.16686
2025-09-05 16:35:00,Lakeside A 701,0.00283,0.0,-0.00216,-0.00319,0.0,0.0,-0.00212,0.046590000000000006,0.0,0.0,-0.00246,0.0,0.00319,0.16090000000000002,0.0,-0.0019,-0.00087,0.16825
2025-09-05 16:40:00,Lakeside A 701,0.00262,0.0,-0.00207,-0.00312,0.0,0.0,-0.00211,0.04665999999999999,0.0,0.0,-0.0025099999999999996,0.0,0.00342,0.15916999999999998,0.0,-0.00199,-0.00095,0.16648
2025-09-05 16:45:00,Lakeside A 701,0.00263,0.0,-0.00214,-0.00314,0.0,0.0,-0.00211,0.04684000000000001,0.0,0.0,-0.00239,0.0,0.00327,0.16202,0.0,-0.00206,-0.0009699999999999999,0.16945
2025-09-05 16:50:00,Lakeside A 701,0.00256,0.0,-0.00214,-0.00312,0.0,0.0,-0.00214,0.04653,0.0,0.0,-0.00242,0.0,0.0034300000000000003,0.16119999999999998,0.0,-0.00204,-0.00095,0.16869
2025-09-05 16:55:00,Lakeside A 701,0.00263,0.0,-0.0021000000000000003,-0.00318,0.0,0.0,-0.00214,0.04690999999999999,0.0,0.0,-0.0024500000000000004,0.0,0.0038900000000000002,0.16094999999999998,0.0,-0.00206,-0.00102,0.16822
2025-09-05 17:00:00,Lakeside A 701,0.00265,0.0,-0.00214,-0.00318,0.0,0.0,-0.00218,0.046439999999999995,0.0,0.0,-0.0025099999999999996,0.0,0.0033399999999999997,0.16097999999999998,0.0,-0.00211,-0.00102,0.16809000000000002
2025-09-05 17:05:00,Lakeside A 701,0.00265,0.0,-0.00212,0.01308,0.0,0.0,-0.00213,0.0636,0.0,0.0,-0.00246,0.0,0.00322,0.16022999999999998,0.0,-0.0020499999999999997,-0.00095,0.16733
2025-09-05 17:10:00,Lakeside A 701,0.00267,0.0,-0.00206,0.13165000000000002,0.0,0.0,-0.00211,0.18134999999999998,0.0,0.0,-0.0024700000000000004,0.0,0.00328,0.17991,0.0,-0.00209,-0.00102,0.18719999999999998
2025-09-05 17:15:00,Lakeside A 701,0.06253,0.0,-0.00218,0.12971000000000002,0.0,0.0,-0.00214,0.18359,0.0,0.0,0.05729,0.0,0.006860000000000001,0.08012000000000001,0.0,-0.0020499999999999997,-0.0009599999999999999,0.08736
2025-09-05 17:20:00,Lakeside A 701,0.00266,0.0,-0.00218,0.12733,0.0,0.0,-0.0021000000000000003,0.17701,0.0,0.0,-0.0025099999999999996,0.0,0.0029500000000000004,0.06475,0.0,-0.00219,-0.00091,0.07199
2025-09-05 17:25:00,Lakeside A 701,0.00261,0.0,-0.00218,0.12588,0.0,0.0,-0.00221,0.19519,0.0,0.0,-0.00249,0.0,0.00312,0.06628,0.0,-0.00212,-0.001,0.07343999999999999
2025-09-05 17:30:00,Lakeside A 701,0.00276,0.0,-0.00214,0.12456,0.0,0.0,-0.00218,0.19311,0.0,0.0,-0.0025099999999999996,0.0,0.0030099999999999997,0.06623,0.0,0.05835,-0.0011,0.13403
2025-09-05 17:35:00,Lakeside A 701,0.00271,0.0,-0.00218,0.12323,0.0,0.0,-0.00216,0.19197,0.0,0.0,-0.0025299999999999997,0.0,0.00289,0.06593,0.0,-0.0021000000000000003,-0.00095,0.07336
2025-09-05 17:40:00,Lakeside A 701,0.00256,0.0,-0.00218,-0.00321,0.0,-4e-05,-0.00219,0.06673,0.0,0.0,-0.0025499999999999997,0.0,0.00299,0.06594,0.0,-0.00212,-0.0011899999999999999,0.07307999999999999
2025-09-05 17:45:00,Lakeside A 701,0.00269,0.0,-0.00216,-0.00313,0.0,0.0,-0.00217,0.06556000000000001,0.0,0.0,-0.0025099999999999996,0.0,0.0029100000000000003,0.06573000000000001,0.0,-0.00218,-0.001,0.07296
2025-09-05 17:50:00,Lakeside A 701,0.00256,0.0,-0.00212,-0.00311,0.0,0.0,-0.00219,0.06579,0.0,0.0,-0.00254,0.0,0.0029300000000000003,0.06591,0.0,-0.00217,-0.0009599999999999999,0.07332999999999999
2025-09-05 17:55:00,Lakeside A 701,0.00263,0.0,-0.00216,-0.00315,1e-05,0.0,-0.0022,0.06570000000000001,0.0,0.0,-0.0025099999999999996,0.0,0.00297,0.06611,0.0,-0.00211,-0.0011,0.07329000000000001
2025-09-05 18:00:00,Lakeside A 701,,0.0,-0.00216,-0.0032,0.0,0.0,-0.0022,0.06627,,,,,0.0028399999999999996,0.06628,,-0.0022400000000000002,-0.0011200000000000001,0.07379000000000001
2025-09-05 18:05:00,Lakeside A 701,0.00283,0.0,-0.00212,-0.00321,0.01255,0.0,-0.00216,0.0577,0.0,0.0,-0.00272,0.0,0.00292,0.06470999999999999,0.0,0.00566,-0.00102,0.07995999999999999
2025-09-05 18:10:00,Lakeside A 701,0.00281,0.0,-0.00217,0.12838,0.01243,0.0,-0.00219,0.19009,0.0,0.0,-0.00256,0.0,0.00314,0.06483,0.0,0.06483,-0.00114,0.13916
2025-09-05 18:15:00,Lakeside A 701,0.00271,0.0,-0.00221,0.12514,0.01243,0.0,-0.0022,0.20643999999999998,0.0,0.0,-0.00263,0.0,0.00299,0.06542,0.0,0.06473000000000001,-0.00111,0.13973
2025-09-05 18:20:00,Lakeside A 701,0.00278,0.0,-0.00211,0.14521,0.01246,0.0,-0.00219,0.2263,0.0,0.0,-0.00259,0.0,0.00348,0.06528,0.0,0.06468,-0.0011200000000000001,0.13927
2025-09-05 18:25:00,Lakeside A 701,0.00268,0.0,-0.00218,0.12602,0.012410000000000001,0.0,-0.0022,0.20649,0.0,0.0,-0.00262,0.0,0.0028799999999999997,0.06534000000000001,0.0,0.06466,-0.00124,0.13954
2025-09-05 18:30:00,Lakeside A 701,0.00269,0.0,-0.00217,0.1316,0.01248,0.0,-0.00217,0.21208000000000002,0.0,0.0,-0.00259,0.0,0.00321,0.06418,0.0,0.00552,-0.0011200000000000001,0.07931
2025-09-05 18:35:00,Lakeside A 701,0.00283,0.0,-0.0022,0.12833,0.01236,0.0,0.05489,0.18881,0.0,0.0,-0.00273,0.0,0.0028,0.01804,0.0,-0.00218,-0.0011200000000000001,0.08254
2025-09-05 18:40:00,Lakeside A 701,0.00269,0.0,-0.00219,0.12699,0.0124,-1e-05,0.040490000000000005,0.18832,0.0,0.0,-0.00265,0.0,0.003,0.01799,0.0,-0.0022,-0.0010500000000000002,0.06804
2025-09-05 18:45:00,Lakeside A 701,0.00267,0.0,-0.00221,0.12521,0.01233,0.0,0.03736,0.18678999999999998,0.0,0.0,-0.00269,0.0,0.00298,0.0183,0.0,-0.00214,-0.0011200000000000001,0.06509000000000001
2025-09-05 18:50:00,Lakeside A 701,0.00289,0.0,-0.00213,0.12405,0.0124,0.0,0.03612,0.18593,0.0,0.0,-0.0026,0.0,0.0028799999999999997,0.0184,0.0,-0.00207,-0.00117,0.06412999999999999
2025-09-05 18:55:00,Lakeside A 701,0.00271,0.0,-0.00225,0.12308,0.01234,0.0,0.035590000000000004,0.18413,0.0,0.0,-0.00266,0.0,0.00282,0.01791,0.0,-0.0022,-0.00117,0.06295
2025-09-05 19:00:00,Lakeside A 701,0.00285,0.0,-0.0022,0.12212,0.01243,0.0,0.03525,0.18345,0.0,0.0,-0.00271,0.0,0.0028399999999999996,0.01756,0.0,-0.00214,-0.0011200000000000001,0.062229999999999994
2025-09-05 19:05:00,Lakeside A 701,0.00268,0.0,-0.00217,0.12095,0.01239,0.0,0.03489,0.18259999999999998,0.0,0.0,-0.00267,0.0,0.0029500000000000004,0.0179,0.0,-0.0021000000000000003,-0.0010400000000000001,0.062270000000000006
2025-09-05 19:10:00,Lakeside A 701,0.00281,0.0,-0.00218,0.12073,0.0124,0.0,0.03469,0.18231,0.0,0.0,-0.00266,0.0,0.0028,0.01722,0.0,-0.00214,-0.00111,0.061560000000000004
2025-09-05 19:15:00,Lakeside A 701,0.00266,0.0,-0.00214,0.12014,0.0124,0.0,0.03447,0.18134999999999998,0.0,0.0,-0.0025499999999999997,0.0,0.00311,0.0183,0.0,-0.0021000000000000003,-0.0010500000000000002,0.06232
2025-09-05 19:20:00,Lakeside A 701,0.00269,0.0,-0.0021000000000000003,0.11975,0.01236,0.0,0.034570000000000004,0.18039,0.0,0.0,-0.00267,0.0,0.0028,0.01769,0.0,-0.00217,-0.0010400000000000001,0.061560000000000004
2025-09-05 19:25:00,Lakeside A 701,0.00265,0.0,-0.00216,0.11942,0.01235,0.0,0.03433,0.18087999999999999,0.0,0.0,-0.00269,0.0,0.00313,0.017920000000000002,0.0,-0.00207,-0.00111,0.06166
2025-09-05 19:30:00,Lakeside A 701,0.00287,0.0,-0.0022,-0.00326,0.01247,-1e-05,0.03429,0.05726,0.0,0.0,-0.00268,0.0,0.0027400000000000002,0.0185,0.0,-0.00219,-0.00102,0.06242
2025-09-05 19:35:00,Lakeside A 701,0.00269,0.0,-0.00213,-0.00322,0.01239,0.0,0.0343,0.05805,0.0,0.0,-0.00271,0.0,0.00289,0.017410000000000002,0.0,-0.0022,-0.00101,0.061329999999999996
2025-09-05 19:40:00,Lakeside A 701,0.00271,0.0,-0.00217,-0.00323,0.01245,0.0,0.03417,0.05871,0.0,0.0,-0.00266,0.0,0.0029500000000000004,0.01859,0.0,-0.00221,-0.0011200000000000001,0.0621
2025-09-05 19:45:00,Lakeside A 701,0.00269,0.0,-0.00217,-0.00325,0.01246,0.0,0.0342,0.05699,0.0,0.0,-0.00261,0.0,0.00265,0.01788,0.0,-0.00226,-0.00117,0.061630000000000004
2025-09-05 19:50:00,Lakeside A 701,0.00266,0.0,-0.00217,-0.00323,0.01246,0.0,0.03413,0.05786,0.0,0.0,-0.00265,0.0,0.0028399999999999996,0.01819,0.0,-0.00214,-0.00114,0.061939999999999995
2025-09-05 19:55:00,Lakeside A 701,0.00263,0.0,-0.00217,-0.00323,0.01243,0.0,0.03401,0.05808,0.0,0.0,-0.00268,0.0,0.0027400000000000002,0.01796,0.0,-0.00227,-0.00108,0.06153
2025-09-05 20:00:00,Lakeside A 701,0.00269,0.0,-0.0022,0.13745,0.01234,0.0,0.0341,0.19852,0.0,0.0,-0.00263,0.0,0.00279,0.01796,0.0,-0.00218,-0.00122,0.06167
2025-09-05 20:05:00,Lakeside A 701,0.00283,0.0,-0.0022299999999999998,0.12245,0.01235,0.0,0.03423,0.18331,0.0,0.0,-0.00272,0.0,0.0028799999999999997,0.01785,0.0,-0.00221,-0.0011799999999999998,0.061700000000000005
2025-09-05 20:10:00,Lakeside A 701,0.00285,0.0,-0.00218,0.12165999999999999,0.01236,-1e-05,0.03418,0.18372999999999998,0.0,0.0,-0.00267,0.0,0.00272,0.01757,0.0,-0.00214,-0.00117,0.061270000000000005
2025-09-05 20:15:00,Lakeside A 701,0.00275,0.0,-0.0022299999999999998,0.12096,0.0124,0.0,0.03413,0.18181999999999998,0.0,0.0,-0.00265,0.0,0.00273,0.01767,0.0,-0.00217,-0.00117,0.061259999999999995
2025-09-05 20:20:00,Lakeside A 701,0.0027400000000000002,0.0,-0.00214,0.119,0.01239,0.0,0.03415,0.18019,0.0,0.0,-0.0026,0.0,0.00292,0.01776,0.0,-0.00209,-0.0011200000000000001,0.06128
2025-09-05 20:25:00,Lakeside A 701,0.00261,0.0,-0.00216,0.11865,0.01239,0.0,0.03411,0.18011000000000002,0.0,0.0,-0.00246,0.0,0.00294,0.01747,0.0,-0.00216,-0.0011,0.060899999999999996
2025-09-05 20:30:00,Lakeside A 701,0.00279,0.0,-0.00213,-0.00325,0.0126,0.0,0.03415,0.05869,0.0,0.0,-0.00256,0.0,0.00302,0.01803,0.0,-0.0021000000000000003,-0.00109,0.06166
2025-09-05 20:35:00,Lakeside A 701,0.0026,0.0,-0.00207,-0.00319,0.012410000000000001,0.0,0.0342,0.05752,0.0,0.0,-0.0025299999999999997,0.0,0.00294,0.01791,0.0,-0.00214,-0.0011,0.06146
2025-09-05 20:40:00,Lakeside A 701,0.00262,0.0,-0.00213,-0.00316,0.012410000000000001,-1e-05,0.0342,0.05753,0.0,0.0,-0.0024,0.0,0.00281,0.01776,0.0,-0.00214,-0.0010500000000000002,0.06147
2025-09-05 20:45:00,Lakeside A 701,0.00268,0.0,-0.00214,-0.00315,0.01252,0.0,0.03406,0.05795,0.0,0.0,-0.00244,0.0,0.00278,0.01795,0.0,-0.00211,-0.00114,0.06135
2025-09-05 20:50:00,Lakeside A 701,0.00283,0.0,-0.00206,-0.00319,0.01247,0.0,0.03413,0.058,0.0,0.0,-0.00259,0.0,0.0028399999999999996,0.01787,0.0,-0.0020299999999999997,-0.00117,0.061759999999999995
2025-09-05 20:55:00,Lakeside A 701,0.00268,0.0,-0.00214,-0.0032,0.01243,0.0,0.03402,0.05777,0.0,0.0,-0.0026,0.0,0.0029100000000000003,0.01838,0.0,-0.00218,-0.00109,0.061829999999999996
2025-09-05 21:00:00,Lakeside A 701,,0.0,-0.00212,-0.00322,0.0125,-1e-05,0.03407,0.05793,,,,,0.0029300000000000003,0.017920000000000002,,-0.00211,-0.00108,0.06141
2025-09-05 21:05:00,Lakeside A 701,0.00278,0.0,-0.00212,-0.00318,0.01247,0.0,0.03411,0.05832,0.0,0.0,-0.0025499999999999997,0.0,0.0028799999999999997,0.01778,0.0,-0.00213,-0.0011200000000000001,0.06135
2025-09-05 21:10:00,Lakeside A 701,0.00278,,,,,0.0,0.03401,,0.0,0.0,-0.00256,0.0,,0.017839999999999998,0.0,-0.00211,-0.00108,0.06142
2025-09-05 21:15:00,Lakeside A 701,0.00532,0.0,-0.00425,0.24636,0.02487,0.0,0.06798,0.36824999999999997,0.0,0.0,-0.00512,0.0,0.00566,0.0353,0.0,-0.00434,-0.0023799999999999997,0.12208
2025-09-05 21:20:00,Lakeside A 701,0.0028,0.0,-0.00217,0.1207,0.0124,0.0,0.03407,0.18172,0.0,0.0,-0.0026,0.0,0.00278,0.0177,0.0,-0.00218,-0.0009599999999999999,0.06104
