Timestamp,Apartment,Lagoona B104 - B Phase,Lagoona B104 - Bed Fans & Lights,Lagoona B104 - Bed1 AC and Washroom Lights,Lagoona B104 - Bed1 Geyser,Lagoona B104 - Bed2 AC,Lagoona B104 - Common Geyser,Lagoona B104 - Foyer/ Dining Lights,Lagoona B104 - Fridge,Lagoona B104 - Living Room AC,Lagoona B104 - Living Room Fans & Lights,Lagoona B104 - Master Bed & Common Toi Lights,Lagoona B104 - Master Bedroom AC,Lagoona B104 - Master Bedroom Fans & Lights,Lagoona B104 - R Phase,Lagoona B104 - Washing Machine,Lagoona B104 - Y Phase
2025-05-06 09:45:00,Lagoona B104,,,,,,,0.044090000000000004,0.0,0.0,0.00822,,,,0.05267,0.0,
2025-05-06 09:50:00,Lagoona B104,-0.07811,0.0,0.0,0.0,0.00234,0.0,0.044109999999999996,0.15136000000000002,0.0,-0.03152,0.0,-0.0027,0.0,0.20425,0.0,0.0
2025-05-06 09:55:00,Lagoona B104,-0.030260000000000002,0.0,0.0,0.0,0.00252,0.0,0.04507,0.13059,0.0,-0.03130999999999999,0.0,-0.00268,0.0,0.18453,0.0,0.0
2025-05-06 10:00:00,Lagoona B104,-0.02053,0.0,0.0,0.0,0.00233,0.0,0.09159,0.12786,0.0,-0.02149,0.0,-0.00262,0.0,0.22835,0.0,0.0
2025-05-06 10:05:00,Lagoona B104,-0.02893,0.0,0.0,0.0,0.00233,0.0,0.08985,0.0,0.0,-0.021429999999999998,0.0,0.0,0.0,0.09817000000000001,0.0,0.0
2025-05-06 10:10:00,Lagoona B104,-0.02871,0.0,0.0,0.0,0.00226,0.0,0.08048999999999999,0.0,0.0,-0.021339999999999998,0.0,0.0,0.0,0.08912,0.0,0.0
2025-05-06 10:15:00,Lagoona B104,-0.02912,0.0,0.0,0.0,0.00232,0.0,0.0354,0.0,0.0,-0.02142,0.0,0.0,0.0,0.04395,0.0,0.0
2025-05-06 10:20:00,Lagoona B104,-0.02899,0.0,-0.005690000000000001,0.0,0.00234,0.0,0.026260000000000002,0.0,0.0,-0.02151,0.0,0.0,0.0,0.034820000000000004,0.0,-0.0044599999999999996
2025-05-06 10:25:00,Lagoona B104,-0.02884,0.0,0.0,0.0,0.00231,0.0,0.00877,0.13166,0.0,-0.021310000000000003,-0.00011999999999999999,0.0,0.0,0.14928,0.0,0.0
2025-05-06 10:30:00,Lagoona B104,-0.03319,0.0,0.0,0.0,0.00237,0.0,0.00872,0.12812,0.0,-0.025529999999999997,0.0,0.0,0.0,0.14559,0.0,0.0
2025-05-06 10:35:00,Lagoona B104,-0.03308,0.0,0.0,0.0,0.00233,0.0,0.0,0.12569,0.0,-0.025330000000000005,0.0,0.0,0.0,0.13531,0.0,0.0
2025-05-06 10:40:00,Lagoona B104,-0.03388,0.0,0.0,0.0,0.00228,0.0,0.0,0.0,0.0,0.00831,0.0,0.0,0.0,0.00954,0.0,0.0
2025-05-06 10:45:00,Lagoona B104,-0.03251,0.0,0.0,0.0,0.00231,0.0,0.0,0.0,0.0,0.008320000000000001,-5.9999999999999995e-05,0.0,0.0,0.009519999999999999,0.0,0.0
2025-05-06 10:50:00,Lagoona B104,-0.00429,0.0,0.0,0.0,0.0022400000000000002,0.0,0.0,0.0,0.0,0.003319999999999999,-4e-05,0.0,0.0,0.0095,0.0,0.0
2025-05-06 10:55:00,Lagoona B104,-0.0039900000000000005,0.0,0.0,0.0,0.00227,0.0,0.0,0.13238999999999998,0.0,0.00381,-0.00011999999999999999,0.0,0.0,0.14205,0.0,0.0
2025-05-06 11:00:00,Lagoona B104,-0.00398,0.0,0.0,0.0,0.00233,0.0,0.0,0.12982,0.0,0.0038199999999999996,0.0,0.0,0.0,0.13946,0.0,0.0
2025-05-06 11:05:00,Lagoona B104,-0.00412,0.0,0.0,0.0,0.00232,0.0,0.0,0.12678,0.0,0.0036300000000000004,0.0,0.0,0.0,0.13651,0.0,0.0
2025-05-06 11:10:00,Lagoona B104,-0.00408,0.0,0.0,0.0,0.00234,0.0,0.0,0.0,0.0,0.0035800000000000007,-2e-05,0.0,0.0,0.00951,0.0,0.0
2025-05-06 11:15:00,Lagoona B104,-0.00405,0.0,0.0,0.0,0.00233,0.0,0.0,0.0,0.0,0.003449999999999999,-5e-05,0.0,0.0,0.009529999999999999,0.0,0.0
2025-05-06 11:20:00,Lagoona B104,-0.00415,0.0,0.0,0.0,0.00227,0.0,0.0,0.0,0.0,0.003409999999999999,0.0,0.0,0.0,0.0095,0.0,0.0
2025-05-06 11:25:00,Lagoona B104,-0.00405,0.0,0.0,0.0,0.00232,0.0,0.0,0.0,0.0,0.0035199999999999997,0.0,0.0,0.0,0.009470000000000001,0.0,0.0
2025-05-06 11:30:00,Lagoona B104,-0.004019999999999999,0.0,0.0,0.0,0.00228,0.0,0.0,0.13118000000000002,0.0,0.00368,-2e-05,0.0,0.0,0.1409,0.0,0.0
2025-05-06 11:35:00,Lagoona B104,-0.00412,0.0,0.0,0.0,0.0023,0.0,0.0,0.1288,0.0,0.0037300000000000007,0.0,0.0,0.0,0.13852,0.0,0.0
2025-05-06 11:40:00,Lagoona B104,-0.004070000000000001,0.0,0.0,0.0,0.00228,0.0,0.0,0.12582,0.0,0.00364,-1e-05,0.0,0.0,0.13549,0.0,0.0
2025-05-06 11:45:00,Lagoona B104,-0.00422,0.0,0.0,0.0,0.00226,0.0,0.0,0.0,0.0,0.003320000000000001,0.0,0.0,0.0,0.00959,0.0,0.0
2025-05-06 11:50:00,Lagoona B104,-0.004019999999999999,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0036300000000000004,-1e-05,0.0,0.0,0.00949,0.0,0.0
2025-05-06 11:55:00,Lagoona B104,-0.00398,0.0,0.0,0.0,0.0023599999999999997,0.0,0.0,0.0,0.0,0.0035499999999999985,0.0,0.0,0.0,0.009529999999999999,0.0,0.0
2025-05-06 12:00:00,Lagoona B104,-0.004,0.0,0.0,0.0,0.00239,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0096,0.0,0.0
2025-05-06 12:05:00,Lagoona B104,-0.0038900000000000002,0.0,0.0,0.0,0.0023799999999999997,0.0,0.0,0.0,0.0,0.0035900000000000003,0.0,0.0,0.0,0.009529999999999999,0.0,0.0
2025-05-06 12:10:00,Lagoona B104,-0.0038900000000000002,0.0,0.0,0.0,0.0023,0.0,0.0,0.13133,0.0,0.0038599999999999997,0.0,0.0,0.0,0.14087,0.0,0.0
2025-05-06 12:15:00,Lagoona B104,-0.00393,0.0,0.0,0.0,0.0023,0.0,0.0,0.12787,0.0,0.00373,-2e-05,0.0,0.0,0.13765,0.0,0.0
2025-05-06 12:20:00,Lagoona B104,-0.00394,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0034999999999999988,0.0,0.0,0.0,0.00957,0.0,0.0
2025-05-06 12:25:00,Lagoona B104,-0.00393,0.0,0.0,0.0,0.00233,0.0,0.0,0.0,0.0,0.0035199999999999997,-1e-05,0.0,0.0,0.00959,0.0,0.0
2025-05-06 12:30:00,Lagoona B104,-0.00381,0.0,0.0,0.0,0.00237,0.0,0.0,0.0,0.0,0.00362,0.0,0.0,0.0,0.00958,0.0,0.0
2025-05-06 12:35:00,Lagoona B104,-0.00387,0.0,0.0,0.0,0.0024100000000000002,0.0,0.0,0.0,0.0,0.0035700000000000003,-1e-05,0.0,0.0,0.00976,0.0,0.0
2025-05-06 12:40:00,Lagoona B104,-0.0038,0.0,0.0,0.0,0.00237,0.0,0.0,0.0,0.0,0.00368,-8e-05,0.0,0.0,0.00958,0.0,0.0
2025-05-06 12:45:00,Lagoona B104,-0.00385,0.0,0.0,0.0,0.0024300000000000003,0.0,0.0,0.13475,0.0,0.0038400000000000005,0.0,0.0,0.0,0.14452,0.0,0.0
2025-05-06 12:50:00,Lagoona B104,-0.00373,0.0,0.0,0.0,0.00233,0.0,0.0,0.12961,0.0,0.0038599999999999997,-1e-05,0.0,0.0,0.13933,0.0,0.0
2025-05-06 12:55:00,Lagoona B104,-0.00362,0.0,0.0,0.0,0.0024100000000000002,0.0,0.0,0.0,0.0,0.0038499999999999993,0.0,0.0,0.0,0.00957,0.0,0.0
2025-05-06 13:00:00,Lagoona B104,-0.0035800000000000003,0.0,0.0,0.0,0.0024300000000000003,0.0,0.0,0.0,0.0,0.004049999999999999,0.0,0.0,0.0,0.0096,0.0,0.0
2025-05-06 13:05:00,Lagoona B104,-0.00359,0.0,0.0,0.0,0.00252,0.0,0.0,0.0,0.0,0.003940000000000001,0.0,0.0,0.0,0.009710000000000002,0.0,0.0
2025-05-06 13:10:00,Lagoona B104,-0.0035299999999999997,0.0,0.0,0.0,0.00248,0.0,0.0,0.0,0.0,0.004,-4e-05,0.0,0.0,0.00959,0.0,0.0
2025-05-06 13:15:00,Lagoona B104,-0.0037,0.0,0.0,0.0,0.0025099999999999996,0.0,0.0,0.0,0.0,0.00407,-2e-05,0.0,0.0,0.00959,0.0,0.0
2025-05-06 13:20:00,Lagoona B104,-0.0033900000000000002,0.0,0.0,0.0,0.00246,0.0,0.0,0.0,0.0,0.00416,-1e-05,0.0,0.0,0.00965,0.0,0.0
2025-05-06 13:25:00,Lagoona B104,-0.00362,0.0,0.0,0.0,0.00237,0.0,0.0,0.15628,0.0,0.00406,0.0,0.0,0.0,0.16605,0.0,0.0
2025-05-06 13:30:00,Lagoona B104,-0.00379,0.0,0.0,0.0,0.0025299999999999997,0.0,0.0,0.1326,0.0,0.0038599999999999997,0.0,0.0,0.0,0.14237,0.0,0.0
2025-05-06 13:35:00,Lagoona B104,-0.0038599999999999997,0.0,0.0,0.0,0.0024500000000000004,0.0,0.0,0.12996000000000002,0.0,0.00393,0.0,0.0,0.0,0.13985,0.0,0.0
2025-05-06 13:40:00,Lagoona B104,-0.0038799999999999998,0.0,0.0,0.0,0.00237,0.0,0.0,0.0,0.0,0.0038100000000000013,-2e-05,0.0,0.0,0.009640000000000001,0.0,0.0
2025-05-06 13:45:00,Lagoona B104,-0.00381,0.0,0.0,0.0,0.00254,0.0,0.0,0.0,0.0,0.00362,0.0,0.0,0.0,0.009630000000000001,0.0,0.0
2025-05-06 13:50:00,Lagoona B104,-0.0038599999999999997,0.0,0.0,0.0,0.0023799999999999997,0.0,0.0,0.0,0.0,0.0037599999999999995,-2e-05,0.0,0.0,0.0096,0.0,0.0
2025-05-06 13:55:00,Lagoona B104,-0.00378,0.0,0.0,0.0,0.00237,0.0,0.0,0.0,0.0,0.003959999999999999,-0.0002,0.0,0.0,0.00958,0.0,0.0
2025-05-06 14:00:00,Lagoona B104,-0.00385,0.0,0.0,0.0,0.00239,0.0,0.0,0.0,0.0,0.00372,-0.00011999999999999999,0.0,0.0,0.00958,0.0,0.0
2025-05-06 14:05:00,Lagoona B104,-0.00396,0.0,0.0,0.0,0.0023599999999999997,0.0,0.0,0.0,0.0,0.0036799999999999984,-0.00011999999999999999,0.0,0.0,0.00954,0.0,0.0
2025-05-06 14:10:00,Lagoona B104,-0.00394,0.0,0.0,0.0,0.0022400000000000002,0.0,0.0,0.13513999999999998,0.0,0.003789999999999999,0.0,0.0,0.0,0.14487,0.0,0.0
2025-05-06 14:15:00,Lagoona B104,-0.00394,0.0,0.0,0.0,0.00227,0.0,0.0,0.12853,0.0,0.0037599999999999986,-1e-05,0.0,0.0,0.13823,0.0,0.0
2025-05-06 14:20:00,Lagoona B104,-0.00401,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0036500000000000013,0.0,0.0,0.0,0.00959,0.0,0.0
2025-05-06 14:25:00,Lagoona B104,-0.00396,0.0,0.0,0.0,0.00226,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.0,0.00958,0.0,0.0
2025-05-06 14:30:00,Lagoona B104,-0.0039900000000000005,0.0,0.0,0.0,0.00226,0.0,0.0,0.0,0.0,0.0035900000000000003,0.0,0.0,0.0,0.00958,0.0,0.0
2025-05-06 14:35:00,Lagoona B104,-0.00385,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0036499999999999996,-1e-05,0.0,0.0,0.009630000000000001,0.0,0.0
2025-05-06 14:40:00,Lagoona B104,-0.004070000000000001,0.0,0.0,0.0,0.00227,0.0,0.0,0.0,0.0,0.0036300000000000004,0.0,0.0,0.0,0.00959,0.0,0.0
2025-05-06 14:45:00,Lagoona B104,-0.004059999999999999,0.0,0.0,0.0,0.00228,0.0,0.0,0.0,0.0,0.0035899999999999986,0.0,0.0,0.0,0.00966,0.0,0.0
2025-05-06 14:50:00,Lagoona B104,-0.00408,0.0,0.0,0.0,0.0022299999999999998,0.0,0.0,0.0,0.0,0.0034800000000000005,0.0,0.0,0.0,0.00965,0.0,0.0
2025-05-06 14:55:00,Lagoona B104,-0.00401,0.0,0.0,0.0,0.0022400000000000002,0.0,0.0,0.13129,0.0,0.003570000000000001,-2e-05,0.0,0.0,0.14096,0.0,0.0
2025-05-06 15:00:00,Lagoona B104,-0.00405,0.0,0.0,0.0,0.00221,0.0,0.0,0.12692,0.0,0.0035800000000000007,-0.00011999999999999999,0.0,0.0,0.13668,0.0,0.0
2025-05-06 15:05:00,Lagoona B104,-0.004059999999999999,0.0,0.0,0.0,0.0024300000000000003,0.0,0.0,0.12464,0.0,0.0035399999999999997,-1e-05,0.0,0.0,0.13441999999999998,0.0,0.0
2025-05-06 15:10:00,Lagoona B104,-0.00409,0.0,0.0,0.0,0.00231,0.0,0.0,0.0,0.0,0.003360000000000001,0.0,0.0,0.0,0.00954,0.0,0.0
2025-05-06 15:15:00,Lagoona B104,-0.004059999999999999,0.0,0.0,0.0,0.00234,0.0,0.0,0.0,0.0,0.0032900000000000004,0.0,0.0,0.0,0.00942,0.0,0.0
2025-05-06 15:20:00,Lagoona B104,-0.004019999999999999,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0034700000000000017,0.0,0.0,0.0,0.009439999999999999,0.0,0.0
2025-05-06 15:25:00,Lagoona B104,-0.004019999999999999,0.0,0.0,0.0,0.00231,0.0,0.0,0.0,0.0,0.00366,0.0,0.0,0.0,0.0095,0.0,0.0
2025-05-06 15:30:00,Lagoona B104,-0.004200000000000001,0.0,0.0,0.0,0.00228,0.0,0.0,0.0,0.0,0.0031899999999999993,0.0,0.0,0.0,0.00958,0.0,0.0
2025-05-06 15:35:00,Lagoona B104,-0.0040999999999999995,0.0,0.0,0.0,0.00233,0.0,0.0,0.0,0.0,0.00341,0.0,0.0,0.0,0.009519999999999999,0.0,0.0
2025-05-06 15:40:00,Lagoona B104,-0.004200000000000001,0.0,0.0,0.0,0.0022299999999999998,0.0,0.0,0.12862,0.0,0.0036099999999999995,0.0,0.0,0.0,0.13831,0.0,0.0
2025-05-06 15:45:00,Lagoona B104,-0.00414,0.0,0.0,0.0,0.0023,0.0,0.0,0.12605,0.0,0.0034200000000000003,0.0,0.0,0.0,0.13578,0.0,0.0
2025-05-06 15:50:00,Lagoona B104,-0.00413,0.0,0.0,0.0,0.00228,0.0,0.0,0.0,0.0,0.003239999999999999,-1e-05,0.0,0.0,0.00956,0.0,0.0
2025-05-06 15:55:00,Lagoona B104,-0.00422,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.00958,0.0,0.0
2025-05-06 16:00:00,Lagoona B104,-0.0043,0.0,0.0,0.0,0.0022400000000000002,0.0,0.0,0.0,0.0,0.003110000000000001,-1e-05,0.0,0.0,0.00957,0.0,0.0
2025-05-06 16:05:00,Lagoona B104,-0.00409,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.0,0.003490000000000001,0.0,0.0,0.0,0.0095,0.0,0.0
2025-05-06 16:10:00,Lagoona B104,-0.0041600000000000005,0.0,0.0,0.0,0.00227,0.0,0.0,0.0,0.0,0.003530000000000001,-8.999999999999999e-05,0.0,0.0,0.009529999999999999,0.0,0.0
2025-05-06 16:15:00,Lagoona B104,-0.00419,0.0,0.0,0.0,0.00227,0.0,0.0,0.0,0.0,0.00322,0.0,0.0,0.0,0.00954,0.0,0.0
2025-05-06 16:20:00,Lagoona B104,-0.00413,0.0,0.0,0.0,0.0022400000000000002,0.0,0.0,0.1351,0.0,0.0034999999999999996,0.0,0.0,0.0,0.14482,0.0,0.0
2025-05-06 16:25:00,Lagoona B104,-0.00408,0.0,0.0,0.0,0.00226,0.0,0.0,0.12833,0.0,0.003700000000000001,0.0,0.0,0.0,0.1381,0.0,0.0
2025-05-06 16:30:00,Lagoona B104,-0.0039900000000000005,0.0,0.0,0.0,0.0023,0.0,0.0,0.12593000000000001,0.0,0.0038200000000000005,0.0,0.0,0.0,0.1357,0.0,0.0
2025-05-06 16:35:00,Lagoona B104,-0.00385,0.0,0.0,0.0,0.00231,0.0,0.0,0.0,0.0,0.00362,-8e-05,0.0,0.0,0.0096,0.0,0.0
2025-05-06 16:40:00,Lagoona B104,-0.0039,0.0,0.0,0.0,0.00233,0.0,0.0,0.0,0.0,0.0036099999999999986,0.0,0.0,0.0,0.00966,0.0,0.0
2025-05-06 16:45:00,Lagoona B104,-0.00393,0.0,0.0,0.0,0.0024100000000000002,0.0,0.0,0.0,0.0,0.0035399999999999997,-2e-05,0.0,0.0,0.009529999999999999,0.0,0.0
2025-05-06 16:50:00,Lagoona B104,-0.004059999999999999,0.0,0.0,0.0,0.0023599999999999997,0.0,0.0,0.0,0.0,0.003579999999999999,-0.00013000000000000002,0.0,0.0,0.00957,0.0,0.0
2025-05-06 16:55:00,Lagoona B104,-0.00401,0.0,0.0,0.0,0.00234,0.0,0.0,0.0,0.0,0.003749999999999999,0.0,0.0,0.0,0.009630000000000001,0.0,0.0
2025-05-06 17:00:00,Lagoona B104,-0.00412,0.0,0.0,0.0,0.00231,0.0,0.0,0.0,0.0,0.0032499999999999985,0.0,0.0,0.0,0.00959,0.0,0.0
2025-05-06 17:05:00,Lagoona B104,-0.004,0.0,0.0,0.0,0.0023,0.0,0.0,0.12455,0.0,0.00364,0.0,0.0,0.0,0.13437000000000002,0.0,0.0
2025-05-06 17:10:00,Lagoona B104,-0.00401,0.0,0.0,0.0,0.00232,0.0,0.0,0.12975,0.0,0.0038199999999999996,0.0,0.0,0.0,0.13956,0.0,0.0
2025-05-06 17:15:00,Lagoona B104,-0.00405,0.0,0.0,0.0,0.0023799999999999997,0.0,0.0,0.12748,0.0,0.0036499999999999996,0.0,0.0,0.0,0.13727,0.0,0.0
2025-05-06 17:20:00,Lagoona B104,-0.00401,0.0,0.0,0.0,0.00231,0.0,0.0,0.0,0.0,0.00372,-1e-05,0.0,0.0,0.00966,0.0,0.0
2025-05-06 17:25:00,Lagoona B104,-0.00394,0.0,0.0,0.0,0.0023599999999999997,0.0,0.0,0.0,0.0,0.0034600000000000004,-1e-05,0.0,0.0,0.00951,0.0,0.0
2025-05-06 17:30:00,Lagoona B104,-0.0039900000000000005,0.0,0.0,0.0,0.00234,0.0,0.0,0.0,0.0,0.0038400000000000005,0.0,0.0,0.0,0.00954,0.0,0.0
2025-05-06 17:35:00,Lagoona B104,-0.00401,0.0,0.0,0.0,0.00233,0.0,0.0,0.0,0.0,0.0037300000000000002,-1e-05,0.0,0.0,0.00957,0.0,0.0
2025-05-06 17:40:00,Lagoona B104,-0.0039900000000000005,0.0,0.0,0.0,0.00239,0.0,0.0,0.0,0.0,0.0036999999999999993,0.0,0.0,0.0,0.00965,0.0,0.0
2025-05-06 17:45:00,Lagoona B104,-0.00393,0.0,0.0,0.0,0.00239,0.0,0.0,0.0,0.0,0.00369,-2e-05,0.0,0.0,0.009630000000000001,0.0,0.0
2025-05-06 17:50:00,Lagoona B104,-0.00376,0.0,0.0,0.0,0.00246,0.0,0.0,0.13078,0.0,0.003920000000000001,0.0,0.0,0.0,0.14047,0.0,0.0
2025-05-06 17:55:00,Lagoona B104,-0.0038900000000000002,0.0,0.0,0.0,0.0023799999999999997,0.0,0.0,0.13004,0.0,0.003920000000000001,0.0,0.0,0.0,0.13985,0.0,0.0
2025-05-06 18:00:00,Lagoona B104,-0.00387,0.0,0.0,0.0,0.00239,0.0,0.0,0.12825,0.0,0.003850000000000001,0.0,0.0,0.0,0.13806000000000002,0.0,0.0
2025-05-06 18:05:00,Lagoona B104,-0.00373,0.0,0.0,0.0,0.00246,0.0,0.0,0.0,0.0,0.003909999999999999,-2e-05,0.0,0.0,0.00945,0.0,0.0
2025-05-06 18:10:00,Lagoona B104,-0.0038,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0039700000000000004,-1e-05,0.0,0.0,0.009439999999999999,0.0,0.0
2025-05-06 18:15:00,Lagoona B104,-0.0038799999999999998,0.0,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.003729999999999999,-2e-05,0.0,0.0,0.009439999999999999,0.0,0.0
2025-05-06 18:20:00,Lagoona B104,-0.0038,0.0,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0037300000000000007,0.0,0.0,0.0,0.0096,0.0,0.0
2025-05-06 18:25:00,Lagoona B104,-0.0037400000000000003,0.0,0.0,0.0,0.0024500000000000004,0.0,0.0,0.0,0.0,0.0037799999999999995,0.0,0.0,0.0,0.009630000000000001,0.0,0.0
2025-05-06 18:30:00,Lagoona B104,-0.00361,0.0,0.0,0.0,0.00246,0.0,0.0,0.0,0.0,0.003709999999999999,0.0,0.0,0.0,0.00954,0.0,0.0
2025-05-06 18:35:00,Lagoona B104,-0.0037400000000000003,0.0,0.0,0.0,0.0024,0.0,0.0,0.13637,0.0,0.0039099999999999985,-2e-05,0.0,0.0,0.14623,0.0,0.0
2025-05-06 18:40:00,Lagoona B104,-0.00385,0.0,0.0,0.0,0.00244,0.0,0.0,0.13178,0.0,0.00383,-2e-05,0.0,0.0,0.14161,0.0,0.0
2025-05-06 18:45:00,Lagoona B104,-0.0038900000000000002,0.0,0.0,0.0,0.0024700000000000004,0.0,0.0,0.1298,0.0,0.0037400000000000003,-1e-05,0.0,0.0,0.13963,0.0,0.0
2025-05-06 18:50:00,Lagoona B104,-0.0038900000000000002,0.0,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0036599999999999996,0.0,0.0,0.0,0.00958,0.0,0.0
2025-05-06 18:55:00,Lagoona B104,-0.00395,0.0,0.0,0.0,0.00239,0.0,0.0,0.0,0.0,0.0037600000000000003,-1e-05,0.0,0.0,0.00954,0.0,0.0
2025-05-06 19:00:00,Lagoona B104,-0.00385,0.0,0.0,0.0,0.00239,0.0,0.0,0.0,0.0,0.003489999999999999,-2e-05,0.0,0.0,0.00942,0.0,0.0
2025-05-06 19:05:00,Lagoona B104,-0.00382,0.0,0.0,0.0,0.00239,0.0,0.0,0.0,0.0,0.003720000000000001,-0.00011,0.0,0.0,0.009699999999999999,0.0,0.0
2025-05-06 19:10:00,Lagoona B104,-0.00367,0.0,0.0,0.0,0.0024500000000000004,0.0,0.0,0.0,0.0,0.003709999999999999,0.0,0.0,0.0,0.009699999999999999,0.0,0.0
2025-05-06 19:15:00,Lagoona B104,-0.0036,0.0,0.0,0.0,0.00246,0.0,0.0,0.0,0.0,0.00373,-1e-05,0.0,0.0,0.00951,0.0,0.0
2025-05-06 19:20:00,Lagoona B104,-0.0037400000000000003,0.0,0.0,0.0,0.0024100000000000002,0.0,0.0,0.0,0.0,0.00377,0.0,0.0,0.0,0.00958,0.0,0.0
2025-05-06 19:25:00,Lagoona B104,-0.0034500000000000004,0.0,0.0,0.0,0.0024100000000000002,0.0,0.0,0.13281,0.0,0.004050000000000001,0.0,0.0,0.0,0.14267,0.0,0.0
2025-05-06 19:30:00,Lagoona B104,-0.00378,0.0,0.0,0.0,0.00239,0.0,0.0,0.13043000000000002,0.0,0.003740000000000001,-1e-05,0.0,0.0,0.14027,0.0,0.0
2025-05-06 19:35:00,Lagoona B104,-0.00372,0.0,0.0,0.0,0.0024700000000000004,0.0,0.0,0.0,0.0,0.0037599999999999995,-4e-05,0.0,0.0,0.0096,0.0,0.0
2025-05-06 19:40:00,Lagoona B104,-0.04675,0.0,0.0,0.0,0.00254,0.0,0.0,0.0,0.0,0.0035800000000000007,-0.0428,0.0,-0.00183,0.00951,0.0,0.0
2025-05-06 19:45:00,Lagoona B104,-0.04291,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0037799999999999995,-0.00013000000000000002,0.0,0.0,0.009630000000000001,0.0,0.0
2025-05-06 19:50:00,Lagoona B104,-0.040060000000000005,0.0,0.0,0.0,0.00246,0.0,0.0,0.0,0.0,0.003960000000000001,-0.00011999999999999999,0.0,0.0,0.009720000000000001,0.0,0.0
2025-05-06 19:55:00,Lagoona B104,-0.0386,0.0,0.0,0.0,0.0024100000000000002,0.0,0.02116,0.15531,0.0,0.0037400000000000003,-2e-05,0.0,0.0,0.18530000000000002,0.0,0.0
2025-05-06 20:00:00,Lagoona B104,-0.0376,0.0,0.0,0.0,0.0024700000000000004,0.0,0.02026,0.13352,0.0,0.003939999999999999,-1e-05,0.0,0.0,0.16261,0.0,0.0
2025-05-06 20:05:00,Lagoona B104,-0.03746,0.0,0.0,0.0,0.0025,0.0,0.019620000000000002,0.1316,0.0,0.0038399999999999992,0.0,0.0,0.0,0.16004,0.0,0.0
2025-05-06 20:10:00,Lagoona B104,-0.037,0.0,0.0,0.0,0.00244,0.0,0.02032,0.0,0.0,0.00388,-1e-05,0.0,0.0,0.02876,0.0,0.0
2025-05-06 20:15:00,Lagoona B104,-0.03595,0.0,0.0,0.0,0.00234,0.0,0.01966,0.0,0.0,0.0034599999999999987,0.0,0.0,0.0,0.02809,0.0,0.0
2025-05-06 20:20:00,Lagoona B104,-0.03588,0.0,0.0,0.0,0.0023599999999999997,0.0,0.01868,0.0,0.0,0.00351,0.0,0.0,0.0,0.027120000000000002,0.0,0.0
2025-05-06 20:25:00,Lagoona B104,-0.03607,0.0,0.0,0.0,0.0023599999999999997,0.0,0.00965,0.0,0.0,0.0036700000000000005,0.0,0.0,0.0,0.018260000000000002,0.0,0.0
2025-05-06 20:30:00,Lagoona B104,-0.03602,0.0,0.0,0.0,0.0024300000000000003,0.0,0.0,0.0,0.0,0.0037000000000000015,-8e-05,0.0,0.0,0.00966,0.0,0.0
2025-05-06 20:35:00,Lagoona B104,-0.03567,0.0,0.0,0.0,0.0024100000000000002,0.0,0.0,0.13135,0.0,0.003659999999999999,0.0,0.0,0.0,0.14121,0.0,0.0
2025-05-06 20:40:00,Lagoona B104,-0.03571,0.0,0.0,0.0,0.0023799999999999997,0.0,0.0,0.13143000000000002,0.0,0.0036900000000000006,-1e-05,0.0,0.0,0.1413,0.0,0.0
2025-05-06 20:45:00,Lagoona B104,-0.03585,0.0,0.0,0.0,0.00239,0.0,0.00949,0.12913,0.0,0.003570000000000001,-1e-05,0.0,0.0,0.14739,0.0,0.0
2025-05-06 20:50:00,Lagoona B104,-0.03571,0.0,0.0,0.0,0.0023799999999999997,0.0,0.0,0.0,0.0,0.0036300000000000004,0.0,0.0,0.0,0.00954,0.0,0.0
2025-05-06 20:55:00,Lagoona B104,-0.03933,0.0,0.0,0.0,0.0024500000000000004,0.0,0.0,0.0,0.0,0.00362,0.0,-0.00313,0.0,0.00958,0.0,0.0
2025-05-06 21:00:00,Lagoona B104,-0.51049,0.0,0.0,0.0,0.00246,0.0,0.0,0.0,0.0,0.00375,-7.000000000000001e-05,-0.47426,0.0,0.00951,0.0,0.0
2025-05-06 21:05:00,Lagoona B104,-0.5459400000000001,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.003369999999999999,-5.9999999999999995e-05,-0.50945,0.0,0.009529999999999999,0.0,0.0
