Timestamp,Apartment,Elite E 1006 - B Phase,Elite E 1006 - Bedroom Geyser,Elite E 1006 - Fridge,Elite E 1006 - Kitchen Lights,Elite E 1006 - Living Lights,Elite E 1006 - Living and Dining AC,Elite E 1006 - Master Bed AC,Elite E 1006 - Master Bed Lights,Elite E 1006 - Others,Elite E 1006 - Oven,Elite E 1006 - R Phase,Elite E 1006 - Terrace and Dining Lights,Elite E 1006 - WC and Bathroom Lights,Elite E 1006 - Washing Machine,Elite E 1006 - Y Phase,P[5]
2025-05-08 14:05:00,Elite E 1006,,0.0,0.0,0.09584999999999999,,,0.0,0.02966,0.0,0.0,-0.12634,,0.00751,0.0,0.008230000000000001,0.0
2025-05-08 14:10:00,Elite E 1006,0.10612,0.0,0.0,0.09040000000000001,0.10476,0.0,0.82274,0.02978,0.0,0.0,-0.9437000000000001,0.0,0.00743,0.0,0.00833,0.0
2025-05-08 14:15:00,Elite E 1006,0.13127,0.0,0.0,0.0,0.11008,0.0,0.85953,0.02972,0.0,0.0,-0.8912100000000001,0.02061,0.0073,0.0,0.00825,0.0
2025-05-08 14:20:00,Elite E 1006,0.11456000000000001,0.0,0.0,0.0,0.0932,0.0,0.88193,0.02976,0.0,0.0,-0.9136599999999999,0.0206,0.0,0.0,0.0,0.0
2025-05-08 14:25:00,Elite E 1006,0.0,0.0,0.0,0.0315,0.0,0.0,0.0,0.02259,0.0,0.0,-0.054880000000000005,0.0,0.0,0.0,0.0,0.0
2025-05-08 14:30:00,Elite E 1006,0.0,0.0,0.0,0.0038799999999999998,0.0,0.0,0.0,0.02249,0.0,0.0,-0.027399999999999997,0.0,0.0,0.0,0.0,0.0
2025-05-08 14:35:00,Elite E 1006,0.0,0.0,0.0,0.00394,0.0,0.0,0.0,0.022600000000000002,0.0,0.0,-0.027440000000000003,0.0,0.0,0.0,0.0,0.0
2025-05-08 14:40:00,Elite E 1006,0.0,0.0,0.0,0.0039700000000000004,0.0,0.0,0.0,0.02293,0.0,0.0,-0.027899999999999998,0.0,0.0,0.0,0.0,0.0
2025-05-08 14:45:00,Elite E 1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02273,0.0,0.11666,-0.14155,0.0,0.0,0.0,0.0,0.0
2025-05-08 14:50:00,Elite E 1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022609999999999998,0.0,0.10836,-0.13313,0.0,0.0,0.0,0.0,0.0
2025-05-08 14:55:00,Elite E 1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02249,0.0,0.10274,-0.12757,0.0,0.0,0.0,0.0,0.0
2025-05-08 15:00:00,Elite E 1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02287,0.0,0.09848,-0.12355,0.0,0.0,0.0,0.0,0.0
2025-05-08 15:05:00,Elite E 1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02248,0.0,0.0,-0.02442,0.0,0.0,0.0,0.0,0.0
2025-05-08 15:10:00,Elite E 1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02293,0.0,0.0,-0.02493,0.0,0.00839,0.0,0.00922,0.0
2025-05-08 15:15:00,Elite E 1006,0.060719999999999996,0.0,0.0,0.0,0.06017,0.0,0.0,0.02268,0.0,0.0,-0.02471,0.0,0.00831,0.0,0.00916,0.0
2025-05-08 15:20:00,Elite E 1006,0.09373000000000001,0.0,0.0,0.0,0.05806,0.0,0.0,0.02259,0.0,0.0,-0.02457,0.0354,0.00831,0.0,0.0091,0.0
2025-05-08 15:25:00,Elite E 1006,0.14002,0.0,0.0,0.0,0.05778,0.0,0.0,0.02277,0.0,0.0,-0.02468,0.08129,0.00827,0.0,0.00908,0.0
2025-05-08 15:30:00,Elite E 1006,0.13996,0.0,0.0,0.0,0.05759,0.0,0.0,0.023,0.0,0.0,-0.02499,0.08148000000000001,0.0,0.0,0.0,0.0
2025-05-08 15:35:00,Elite E 1006,0.06462000000000001,0.0,0.0,0.0,0.06396,0.0,0.0,0.07615999999999999,0.0,0.0,-0.07823000000000001,0.0,0.0,0.0,0.0,0.0
2025-05-08 15:40:00,Elite E 1006,0.06629,0.0,0.0,0.0,0.06569,0.0,0.0,0.06172,0.0,0.0,-0.06385,0.0,0.0,0.0,0.0,0.0
2025-05-08 15:45:00,Elite E 1006,0.06586,0.0,0.0,0.0038599999999999997,0.06528,0.0,0.0,0.062,0.0,0.0,-0.06709,0.0,0.0,0.0,0.0,0.0
2025-05-08 15:50:00,Elite E 1006,0.06399,0.0,0.0,0.0038799999999999998,0.06336,0.0,0.0,0.06148,0.0,0.0,-0.06633,0.0,0.0,0.0,0.0,0.0
2025-05-08 15:55:00,Elite E 1006,0.06272,0.0,0.0,0.00383,0.062090000000000006,0.0,0.0,0.06161,0.0,0.0,-0.06658,0.0,0.0,0.0,0.0,0.0
2025-05-08 16:00:00,Elite E 1006,0.06221,3.1061300000000003,0.0,0.0038399999999999997,0.061759999999999995,0.0,0.0,0.061880000000000004,0.0,0.1148,-0.18184,0.0,0.00838,0.0,3.11735,0.0
2025-05-08 16:05:00,Elite E 1006,0.06139,0.0,0.0,0.0,0.060770000000000005,0.0,0.0,0.06168,0.0,0.11463,-0.17899,0.0,0.00608,0.0,0.0069500000000000004,0.0
2025-05-08 16:10:00,Elite E 1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03123,0.0,0.10683,-0.14036,0.0,0.006030000000000001,0.0,0.00687,0.0
2025-05-08 16:15:00,Elite E 1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02547,0.0,0.10145,-0.12903,0.0,0.0,0.0,0.0,0.0
2025-05-08 16:20:00,Elite E 1006,0.05829,0.0,0.0,0.0,0.05774,0.0,0.0,0.0254,0.0,0.09756000000000001,-0.12524,0.0,0.0,0.0,0.0,0.0
2025-05-08 16:25:00,Elite E 1006,0.058159999999999996,0.0,0.0,0.0,0.057640000000000004,0.0,0.0,0.07372,0.0,0.0,-0.0757,0.0,0.0,0.0,0.0,0.0
2025-05-08 16:30:00,Elite E 1006,0.05868,0.0,0.0,0.0,0.05823,0.0,0.0,0.07438,0.0,0.0,-0.07629000000000001,0.0,0.0,0.0,0.0,0.0
2025-05-08 16:35:00,Elite E 1006,0.05834,0.0,0.0,0.0,0.05778,0.0,0.0,0.062009999999999996,0.0,0.0,-0.06368,0.0,0.0,0.0,0.0,0.0
2025-05-08 16:40:00,Elite E 1006,0.05782,0.0,0.0,0.0,0.05734,0.0,0.0,0.061,0.0,0.0,-0.06303,0.0,0.0,0.0,0.0,0.0
2025-05-08 16:45:00,Elite E 1006,0.05744,0.0,0.0,0.0,0.05693,0.0,0.0,0.06057,0.0,0.0,-0.06266,0.0,0.0,0.0,0.0,0.0
2025-05-08 16:50:00,Elite E 1006,0.05756,0.0,0.0,0.0,0.057030000000000004,0.0,0.0,0.06086,0.0,0.0,-0.06299,0.0,0.0,0.0,0.0,0.0
2025-05-08 16:55:00,Elite E 1006,0.05727,0.0,0.0,0.0,0.05671,0.0,0.0,0.06014,0.0,0.0,-0.06235,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:00:00,Elite E 1006,0.05738,0.0,0.0,0.0,0.05677,0.0,0.0,0.06011,0.0,0.0,-0.062060000000000004,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:05:00,Elite E 1006,0.05785,0.0,0.0,0.00385,0.05732,0.0,0.0,0.060399999999999995,0.0,0.0,-0.06528,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:10:00,Elite E 1006,0.0576,0.0,0.0,0.0038399999999999997,0.05705,0.0,0.0,0.06066,0.0,0.0,-0.06553,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:15:00,Elite E 1006,0.05717,0.0,0.0,0.00387,0.056670000000000005,0.0,0.027960000000000002,0.06041,0.0,0.0,-0.09307,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:20:00,Elite E 1006,0.056799999999999996,0.0,0.0,0.0,0.05636,0.0,0.79532,0.05994,0.0,0.11915,-0.97645,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:25:00,Elite E 1006,0.05659,0.0,0.0,0.0,0.05611,0.0,0.02792,0.06003,0.0,0.11301,-0.20273,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:30:00,Elite E 1006,0.05684,0.0,0.0,0.0,0.05636,0.0,0.027960000000000002,0.06,0.0,0.10540000000000001,-0.19528,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:35:00,Elite E 1006,0.056420000000000005,0.0,0.0,0.0,0.05593,0.0,0.02785,0.05964,0.0,0.10031999999999999,-0.18961,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:40:00,Elite E 1006,0.05662,0.0,0.0,0.0,0.056170000000000005,0.0,0.027989999999999998,0.05989,0.0,0.09626,-0.18596000000000001,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:45:00,Elite E 1006,0.05729,0.0,0.0,0.0,0.056729999999999996,0.0,0.02819,0.06039,0.0,0.0,-0.09033,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:50:00,Elite E 1006,0.05734,0.0,0.0,0.0039700000000000004,0.05684,0.0,0.02825,0.06075,0.0,0.0,-0.09389,0.0,0.0,0.0,0.0,0.0
2025-05-08 17:55:00,Elite E 1006,0.0572,0.0,0.0,0.00392,0.0567,0.0,0.02836,0.06129,0.0,0.0,-0.0943,0.0,0.0,0.0,0.0,0.0
2025-05-08 18:00:00,Elite E 1006,0.05799,0.0,0.0,0.0038799999999999998,0.0574,0.0,0.02844,0.06107,0.0,0.0,-0.09406999999999999,0.0,0.0,0.0,0.0,0.0
2025-05-08 18:05:00,Elite E 1006,0.05863,0.0,0.0,0.0,0.058070000000000004,0.0,0.82959,0.061,0.0,0.0,-0.89248,0.0,0.0,0.0,0.0,0.0
2025-05-08 18:10:00,Elite E 1006,0.0586,0.0,0.0,0.0,0.0581,0.0,0.02876,0.061399999999999996,0.0,0.0,-0.09204999999999999,0.0,0.0,0.0,0.0,0.0
2025-05-08 18:15:00,Elite E 1006,0.05824,0.0,0.0,0.0,0.05778,0.0,0.02866,0.061270000000000005,0.0,0.0,-0.09171,0.0,0.0,0.0,0.0,0.0
2025-05-08 18:20:00,Elite E 1006,0.05817,0.0,0.0,0.0,0.05773,0.0,0.02846,0.060950000000000004,0.0,0.0,-0.09126999999999999,0.0,0.0,0.0,0.0,0.0
2025-05-08 18:25:00,Elite E 1006,0.05793,0.0,0.0,0.0,0.057460000000000004,0.0,0.02866,0.061090000000000005,0.0,0.0,-0.09151000000000001,0.0,0.0,0.0,0.0,0.0
2025-05-08 18:30:00,Elite E 1006,0.0584,0.0,0.0,0.0,0.05785,0.0,0.02853,0.06086,0.0,0.0,-0.09119,0.0,0.0,0.0,0.0,0.0
2025-05-08 18:35:00,Elite E 1006,,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0
2025-05-08 18:40:00,Elite E 1006,0.057890000000000004,0.0,0.0,0.0,0.05742,0.0,0.02836,0.060899999999999996,0.0,0.11951,-0.21068,0.0,0.0,0.0,0.0,0.0
2025-05-08 18:45:00,Elite E 1006,0.05829,0.0,0.0,0.0,0.05779,0.0,0.0,0.06081,0.0,0.11398,-0.17677,0.0,0.0,0.0,0.0,0.0
2025-05-08 18:50:00,Elite E 1006,0.057909999999999996,0.0,0.0,0.0,0.0574,0.0,0.0,0.06107,0.0,0.10629999999999999,-0.16963999999999999,0.0,0.0,0.0,0.0,0.0
2025-05-08 18:55:00,Elite E 1006,0.0578,0.0,0.0,0.0,0.05724,0.0,0.0,0.06054,0.0,0.10065,-0.16313,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:00:00,Elite E 1006,0.05834,0.0,0.0,0.00387,0.05774,0.0,0.0,0.06068,0.0,0.09698999999999999,-0.16269,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:05:00,Elite E 1006,0.05794,0.0,0.0,0.00375,0.05744,0.0,0.0,0.06089,0.0,0.0,-0.06579,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:10:00,Elite E 1006,0.05794,0.0,0.0,0.0038599999999999997,0.05743,0.0,0.0,0.061270000000000005,0.0,0.0,-0.06620000000000001,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:15:00,Elite E 1006,0.05824,0.0,0.0,0.0,0.05776,0.0,0.0,0.08175,0.0,0.0,-0.08385,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:20:00,Elite E 1006,0.05778,0.0,0.0,0.0,0.0573,0.0,0.0,0.08118,0.0,0.0,-0.08329,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:25:00,Elite E 1006,0.01957,0.0,0.0,0.0,0.019190000000000002,0.0,0.0,0.08075,0.0,0.0,-0.08276,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:30:00,Elite E 1006,0.01909,0.0,0.0,0.0,0.0188,0.0,0.0,0.12287999999999999,0.0,0.0,-0.12491,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:35:00,Elite E 1006,0.01908,0.0,0.0,0.0,0.01883,0.0,0.0,0.12225,0.0,0.0,-0.12415000000000001,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:40:00,Elite E 1006,0.019030000000000002,0.0,0.0,0.0,0.018699999999999998,0.0,0.0,0.12209,0.0,0.0,-0.12411,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:45:00,Elite E 1006,0.019059999999999997,0.0,0.0,0.00377,0.018789999999999998,0.0,0.0,0.1227,0.0,0.0,-0.1276,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:50:00,Elite E 1006,0.019039999999999998,0.0,0.0,0.0038599999999999997,0.01877,0.0,0.0,0.12285,0.0,0.0,-0.12775,0.0,0.0,0.0,0.0,0.0
2025-05-08 19:55:00,Elite E 1006,0.01923,0.0,0.0,0.00383,0.018760000000000002,0.0,0.0,0.12276999999999999,0.0,0.0,-0.12768000000000002,0.0,0.0,0.0,0.0,0.0
2025-05-08 20:00:00,Elite E 1006,0.01921,0.0,0.0,0.0,0.018789999999999998,0.0,0.0,0.10701000000000001,0.0,0.11791,-0.22691,0.0,0.0,0.0,0.0,0.0
2025-05-08 20:05:00,Elite E 1006,0.01914,0.0,0.0,0.0,0.01877,0.0,0.028730000000000002,0.10704999999999999,0.0,0.10906999999999999,-0.24664,0.0,0.0,0.0,0.0,0.0
2025-05-08 20:10:00,Elite E 1006,0.019149999999999997,0.0,0.0,0.0,0.018699999999999998,0.0,0.02872,0.08586,0.0,0.10314,-0.21963999999999997,0.0,0.0,0.0,0.0,0.0
2025-05-08 20:15:00,Elite E 1006,0.019170000000000003,0.0,0.0,0.0,0.01877,0.0,0.02863,0.08805,0.0,0.09905,-0.21778999999999998,0.0,0.0,0.0,0.0,0.0
2025-05-08 20:20:00,Elite E 1006,0.019129999999999998,0.0,0.0,0.0,0.01874,0.0,0.8963099999999999,0.08608,0.0,0.0,-0.98433,0.0,0.0,0.0,0.0,0.0
2025-05-08 20:25:00,Elite E 1006,,0.0,0.0,0.0,,,0.0289,0.08665,0.0,0.0,-0.11743,,0.0,0.0,0.0,0.0
2025-05-08 20:30:00,Elite E 1006,0.019129999999999998,0.0,0.0,0.0,0.01874,0.0,0.02884,0.08681,0.0,0.0,-0.11795,0.0,0.0,0.0,0.0,0.0
2025-05-08 20:35:00,Elite E 1006,0.01909,0.0,0.0,0.0,0.01886,0.0,0.02966,0.1033,0.0,0.0,-0.13483,0.0,0.0,0.0,0.0,0.0
2025-05-08 20:40:00,Elite E 1006,0.01914,,,,0.0188,0.0,,,0.0,,,0.0,,,,0.0
2025-05-08 20:45:00,Elite E 1006,0.019059999999999997,0.0,0.0,0.0,0.01881,0.0,0.02904,0.10335,0.0,0.0,-0.13446,0.0,0.0,0.0,0.0,0.0
2025-05-08 20:50:00,Elite E 1006,0.019149999999999997,0.0,0.0,0.0,0.01884,0.0,0.90949,0.10276,0.0,0.0,-1.01413,0.0,0.0,0.0,0.0,0.0
2025-05-08 20:55:00,Elite E 1006,0.019100000000000002,0.0,0.0,0.0,0.01883,0.0,0.92869,0.10283,0.0,0.0,-1.03349,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:00:00,Elite E 1006,0.019149999999999997,0.0,0.0,0.00385,0.01863,0.0,0.9010900000000001,0.10443999999999999,0.0,0.0,-1.01045,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:05:00,Elite E 1006,0.019010000000000003,0.0,0.0,0.00387,0.01875,0.0,0.92525,0.1029,0.0,0.0,-1.03304,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:10:00,Elite E 1006,0.019129999999999998,0.0,0.0,0.0,0.01873,0.0,0.90912,0.10435,0.0,0.0,-1.01535,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:15:00,Elite E 1006,0.01911,0.0,0.0,0.0,0.01875,0.0,0.0,0.06406,0.0,0.0,-0.066,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:20:00,Elite E 1006,0.01921,0.0,0.0,0.0,0.01875,0.0,0.92426,0.06394,0.0,0.11765,-1.10408,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:25:00,Elite E 1006,0.01908,0.0,0.0,0.0,0.01875,0.0,0.02915,0.06418,0.0,0.10912000000000001,-0.20444,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:30:00,Elite E 1006,0.01911,0.0,0.0,0.0,0.01884,0.0,0.02922,0.06379,0.0,0.10317,-0.198,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:35:00,Elite E 1006,0.0192,0.0,0.0,0.0,0.018760000000000002,0.0,0.02936,0.06353,0.0,0.09901,-0.19413999999999998,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:40:00,Elite E 1006,0.01916,0.0,0.0,0.0038599999999999997,0.01886,0.0,0.02942,0.06411,0.0,0.0,-0.09812,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:45:00,Elite E 1006,0.01909,0.0,0.0,0.0038399999999999997,0.01872,0.0,0.0,0.06504,0.0,0.0,-0.06996,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:50:00,Elite E 1006,0.01909,0.0,0.0,0.00379,0.01872,0.0,0.0,0.06434999999999999,0.0,0.0,-0.0693,0.0,0.0,0.0,0.0,0.0
2025-05-08 21:55:00,Elite E 1006,0.019129999999999998,0.0,0.0,0.0,0.018760000000000002,0.0,0.02976,0.06456,0.0,0.0,-0.09612000000000001,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:00:00,Elite E 1006,0.019149999999999997,0.0,0.0,0.0,0.01884,0.0,0.02956,0.06479,0.0,0.0,-0.09609000000000001,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:05:00,Elite E 1006,0.01902,0.0,0.0,0.0,0.01874,0.0,0.02971,0.06459000000000001,0.0,0.0,-0.09598999999999999,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:10:00,Elite E 1006,0.01907,0.0,0.0,0.0,0.0188,0.0,0.02953,0.06437999999999999,0.0,0.0,-0.09569,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:15:00,Elite E 1006,0.019100000000000002,0.0,0.0,0.0,0.018760000000000002,0.0,0.02953,0.06443,0.0,0.0,-0.09572,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:20:00,Elite E 1006,0.01911,0.0,0.0,0.0,0.01881,0.0,0.02957,0.06429,0.0,0.0,-0.09548999999999999,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:25:00,Elite E 1006,0.01911,0.0,0.0,0.0,0.0188,0.0,0.91727,0.06422,0.0,0.0,-0.98336,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:30:00,Elite E 1006,0.019190000000000002,0.0,0.0,0.0,0.0188,0.0,0.92243,0.06388,0.0,0.0,-0.98818,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:35:00,Elite E 1006,0.01911,0.0,0.0,0.0,0.01874,0.0,0.9062100000000001,0.06381,0.0,0.11248000000000001,-1.0826300000000002,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:40:00,Elite E 1006,0.019260000000000003,0.0,0.0,0.0,0.018699999999999998,0.0,0.02956,0.06415000000000001,0.0,0.11584,-0.21111000000000002,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:45:00,Elite E 1006,0.019129999999999998,0.0,0.0,0.0,0.01881,0.0,0.02964,0.06431999999999999,0.0,0.10812000000000001,-0.20399,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:50:00,Elite E 1006,0.01899,0.0,0.0,0.0,0.01872,0.0,0.02965,0.06408,0.0,0.10271,-0.19828,0.0,0.0,0.0,0.0,0.0
2025-05-08 22:55:00,Elite E 1006,0.019170000000000003,0.0,0.0,0.00391,0.01875,0.0,0.02962,0.06459999999999999,0.0,0.09937,-0.19827,0.0,0.0,0.0,0.0,0.0
2025-05-08 23:00:00,Elite E 1006,0.01909,0.0,0.0,0.0039,0.0188,0.0,0.029670000000000002,0.06472,0.0,0.0,-0.09909,0.0,0.0,0.0,0.0,0.0
2025-05-08 23:05:00,Elite E 1006,0.019129999999999998,0.0,0.0,0.00385,0.018789999999999998,0.0,0.02953,0.06426000000000001,0.0,0.0,-0.09854,0.0,0.0,0.0,0.0,0.0
2025-05-08 23:10:00,Elite E 1006,0.019,0.0,0.0,0.0,0.01875,0.0,0.92103,0.06332,0.0,0.0,-0.98646,0.0,0.0,0.0,0.0,0.0
2025-05-08 23:15:00,Elite E 1006,0.019059999999999997,0.0,0.0,0.0,0.01877,0.0,0.93535,0.06342,0.0,0.0,-1.00072,0.0,0.0,0.0,0.0,0.0
2025-05-08 23:20:00,Elite E 1006,0.019059999999999997,0.0,0.0,0.0,0.01873,0.0,0.02939,0.06367,0.0,0.0,-0.09497,0.0,0.0,0.0,0.0,0.0
2025-05-08 23:25:00,Elite E 1006,0.019059999999999997,0.0,0.0,0.0,0.018670000000000003,0.0,0.02944,0.06374,0.0,0.0,-0.09491,0.0,0.0,0.0,0.0,0.0
2025-05-08 23:30:00,Elite E 1006,,0.0,0.0,0.0,,,0.02951,0.06420000000000001,0.0,0.0,-0.09542,,0.0,0.0,0.0,0.0
2025-05-08 23:35:00,Elite E 1006,0.019039999999999998,0.0,0.0,0.00387,0.018690000000000002,0.0,0.0294,0.10411,0.0,0.0,-0.1382,0.0,0.0,0.0,0.0,0.0
2025-05-08 23:40:00,Elite E 1006,0.01916,0.0,0.0,0.00383,0.01868,0.0,0.91852,0.10496,0.0,0.0,-1.02979,0.0,0.0,0.0,0.0,0.0
2025-05-08 23:45:00,Elite E 1006,0.01909,0.0,0.0,0.00387,0.01875,0.0,0.9425,0.10454000000000001,0.0,0.0,-1.05199,0.0,0.0,0.0,0.0,0.0
2025-05-08 23:50:00,Elite E 1006,0.019129999999999998,0.0,0.0,0.0,0.01875,0.0,0.02952,0.10506,0.0,0.0,-0.13632,0.0,0.0,0.0,0.0,0.0
2025-05-08 23:55:00,Elite E 1006,0.019129999999999998,0.0,0.0,0.0,0.018760000000000002,0.0,0.02966,0.10401,0.0,0.11999,-0.25562999999999997,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:00:00,Elite E 1006,0.01902,0.0,0.0,0.0,0.018760000000000002,0.0,0.02953,0.10426,0.0,0.11569,-0.25124,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:05:00,Elite E 1006,0.01914,0.0,0.0,0.0,0.01875,0.0,0.02945,0.10399,0.0,0.10709,-0.24233000000000002,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:10:00,Elite E 1006,0.01902,0.0,0.0,0.0,0.01874,0.0,0.02951,0.10548,0.0,0.10187,-0.23859,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:15:00,Elite E 1006,0.019039999999999998,0.0,0.0,0.0,0.01881,0.0,0.91122,0.10374,0.0,0.09825,-1.1153199999999999,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:20:00,Elite E 1006,0.01916,0.0,0.0,0.0,0.01873,0.0,0.92595,0.10369,0.0,0.0,-1.03532,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:25:00,Elite E 1006,0.019170000000000003,0.0,0.0,0.0,0.018789999999999998,0.0,0.02955,0.10402,0.0,0.0,-0.13533,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:30:00,Elite E 1006,0.01908,0.0,0.0,0.0,0.01872,0.0,0.02956,0.10415,0.0,0.0,-0.1356,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:35:00,Elite E 1006,0.01908,0.0,0.0,0.0,0.018789999999999998,0.0,0.02904,0.10302,0.0,0.0,-0.13403,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:40:00,Elite E 1006,0.01896,0.0,0.0,0.0,0.01866,0.0,0.02909,0.10339,0.0,0.0,-0.13419999999999999,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:45:00,Elite E 1006,0.01902,0.0,0.0,0.0,0.018789999999999998,0.0,0.02911,0.10304,0.0,0.0,-0.13388,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:50:00,Elite E 1006,0.01902,0.0,0.0,0.0038599999999999997,0.01882,0.0,0.90296,0.10293000000000001,0.0,0.0,-1.0107000000000002,0.0,0.0,0.0,0.0,0.0
2025-05-09 00:55:00,Elite E 1006,0.01916,0.0,0.0,0.0038399999999999997,0.0188,0.0,0.02926,0.10298,0.0,0.0,-0.13693,0.0,0.0,0.0,0.0,0.0
2025-05-09 01:00:00,Elite E 1006,0.01908,0.0,0.0,0.0038599999999999997,0.01877,0.0,0.02933,0.1034,0.0,0.0,-0.13757,0.0,0.0,0.0,0.0,0.0
2025-05-09 01:05:00,Elite E 1006,0.019030000000000002,0.0,0.0,0.0,0.018690000000000002,0.0,0.02947,0.10626999999999999,0.0,0.0,-0.13746,0.0,0.0,0.0,0.0,0.0
2025-05-09 01:10:00,Elite E 1006,0.019170000000000003,0.0,0.0,0.0,0.01883,0.0,0.02926,0.10479999999999999,0.0,0.0,-0.13579,0.0,0.0,0.0,0.0,0.0
2025-05-09 01:15:00,Elite E 1006,0.019059999999999997,0.0,0.0,0.0,0.01883,0.0,0.0,0.09,0.0,0.12095,-0.21311000000000002,0.0,0.0074800000000000005,0.0,0.008400000000000001,0.0
2025-05-09 01:20:00,Elite E 1006,0.019129999999999998,0.0,0.0,0.015009999999999999,0.01883,0.0,0.0,0.0915,0.0,0.11461,-0.22238,0.0,0.00757,0.0,0.008539999999999999,0.0
2025-05-09 01:25:00,Elite E 1006,0.01908,0.0,0.0,0.01486,0.01873,0.0,0.0,0.0851,0.0,0.11079,-0.21276,0.0,0.00756,0.0,0.008539999999999999,0.0
2025-05-09 01:30:00,Elite E 1006,0.019260000000000003,0.0,0.0,0.01478,0.018760000000000002,0.0,0.0,0.07943,0.0,0.12359999999999999,-0.21978,0.0,0.00758,0.0,0.00852,0.0
2025-05-09 01:35:00,Elite E 1006,0.01907,0.0,0.0,0.01768,0.01872,0.0,0.0,0.08053,0.0,0.10472,-0.20435,0.0,0.007679999999999999,0.0,0.00855,0.0
2025-05-09 01:40:00,Elite E 1006,0.019170000000000003,0.0,0.0,0.01768,0.01886,0.0,0.0,0.10418999999999999,0.0,0.10238,-0.22519999999999998,0.0,0.0075899999999999995,0.0,0.00847,0.0
2025-05-09 01:45:00,Elite E 1006,0.01911,0.0,0.0,0.01774,0.01877,0.0,0.0,0.10218,0.0,0.09998,-0.22093000000000002,0.0,0.007679999999999999,0.0,0.00858,0.0
2025-05-09 01:50:00,Elite E 1006,0.01914,0.0,0.0,0.01783,0.01874,0.0,0.0,0.10540000000000001,0.0,0.0,-0.12411,0.0,0.0,0.0,0.0,0.0
2025-05-09 01:55:00,Elite E 1006,0.00344,0.0,0.0,0.0,0.003,0.0,0.0,0.08940000000000001,0.0,0.0,-0.09151999999999999,0.0,0.0,0.0,0.0,0.0
