Timestamp,Apartment,Fresca C909 - B Phase,Fresca C909 - Bedroom AC,Fresca C909 - Bedroom Lights,Fresca C909 - Common Geyser,Fresca C909 - Common Toilet Lights and Fans,Fresca C909 - Fridge,Fresca C909 - Kitchen Lights and Fans,Fresca C909 - Living AC Point,Fresca C909 - Living Dining Passage Lights and Fans,Fresca C909 - Master AC,Fresca C909 - Master Bed Lights and Fans,Fresca C909 - Master Geyser,Fresca C909 - Master Lights and Fans,Fresca C909 - Oven Point,Fresca C909 - R1 Phase,Fresca C909 - Study Lights and Fans,Fresca C909 - Washing Machine,Fresca C909 - Y Phase
2025-09-13 18:25:00,Fresca C909,,,,-0.0023,0.0,,0.00083,,,,0.06492,,,0.0,,,,0.06894
2025-09-13 18:30:00,Fresca C909,,0.0025800000000000003,0.0020299999999999997,-0.00248,0.0,,0.0008,0.0,0.13647,,0.06415000000000001,,,0.0,0.14124,,0.0,0.06762
2025-09-13 18:35:00,Fresca C909,,0.00252,0.00202,-0.00249,0.0,,0.0011,0.0,0.13593,,0.024149999999999998,,,0.0,0.1405,,0.0,0.02792
2025-09-13 18:40:00,Fresca C909,0.18978,0.00276,0.0,-0.00262,0.0,0.12543,0.00019,-0.00172,0.13651,0.0,0.02129,-0.00211,0.02056,0.0,0.13898,-0.00032,0.0,0.02478
2025-09-13 18:45:00,Fresca C909,0.18061000000000002,0.0025,0.0,-0.00268,0.0,0.12417,0.00027,-0.00172,0.13453,0.0,0.02422,-0.0020800000000000003,0.01349,0.0,0.13637,-8e-05,-1e-05,0.027280000000000002
2025-09-13 18:50:00,Fresca C909,0.14564,0.00212,0.0,-0.00267,0.0,0.12944999999999998,0.00028000000000000003,-0.00049,0.11463,0.0,0.02384,-0.00227,0.01306,0.0,0.11636,-1e-05,-1e-05,0.02732
2025-09-13 18:55:00,Fresca C909,0.14315,0.00041999999999999996,0.0,-0.0030299999999999997,0.0,0.12614,0.0,0.0,0.11445999999999999,0.0,0.024730000000000002,-0.00219,0.01326,0.0,0.11697,-2e-05,0.0,0.027399999999999997
2025-09-13 19:00:00,Fresca C909,0.14191,0.00093,0.013710000000000002,-0.00297,0.0,0.12487000000000001,0.0,-0.00026000000000000003,0.11534,-1e-05,0.0248,-0.00161,0.01332,0.0,0.13275,0.0,0.0,0.027260000000000003
2025-09-13 19:05:00,Fresca C909,0.14168,0.0005899999999999999,0.013609999999999999,-0.0030299999999999997,0.0,0.12456999999999999,0.0,-1e-05,0.1154,0.0,0.02487,-0.00184,0.013300000000000001,0.0,0.13272,0.0,0.0,0.027350000000000003
2025-09-13 19:10:00,Fresca C909,0.02909,0.0,0.013619999999999998,-0.0029100000000000003,0.0,0.0121,0.0,-0.00016,0.11574,0.0,0.025,-0.00191,0.01317,0.0,0.13304,0.0,0.0,0.027260000000000003
2025-09-13 19:15:00,Fresca C909,0.02904,0.00161,0.01572,-0.00296,0.0,0.011980000000000001,0.0,-0.0019299999999999999,0.1152,-1e-05,0.02205,-0.00138,0.013179999999999999,0.0,0.13444,0.0,0.0,0.02428
2025-09-13 19:20:00,Fresca C909,0.14358,0.00121,0.102,-0.0031,0.0,0.012029999999999999,0.0,-0.00204,0.11553000000000001,-1e-05,0.023960000000000002,-0.00197,0.12776,0.0,0.22115,0.0,0.0,0.0265
2025-09-13 19:25:00,Fresca C909,0.22826,0.00017999999999999998,0.10283,-0.00304,0.0,0.12749,0.0,-0.00115,0.04944,-2e-05,0.013210000000000001,-0.00202,0.09691,0.0,0.15652000000000002,0.0,0.0,0.015609999999999999
2025-09-13 19:30:00,Fresca C909,0.21666999999999997,0.00025,0.01366,-0.00312,0.0,0.11598,0.0,-0.00053,0.13419999999999999,0.0,0.01351,-0.0018700000000000001,0.09751,0.0,0.15225999999999998,-0.00122,0.0,0.01575
2025-09-13 19:35:00,Fresca C909,0.21344,0.0005600000000000001,0.013720000000000001,-0.00309,0.0,0.11391,0.0,-0.00209,0.13767,0.0,0.013550000000000001,-0.00157,0.09604,0.0,0.15584,-0.00092,0.0,0.01576
2025-09-13 19:40:00,Fresca C909,0.21337,0.0007199999999999999,0.01374,-0.0032,0.0,0.11302,0.0,-0.00198,0.13571,-4e-05,0.01044,-0.00195,0.09691,0.0,0.15358000000000002,-0.0006,0.0,0.01256
2025-09-13 19:45:00,Fresca C909,0.09839,0.00062,0.013779999999999999,-0.00316,0.0,0.0,0.0,-0.0020800000000000003,0.1376,-1e-05,0.011439999999999999,-0.00188,0.09647,0.0,0.15619999999999998,-0.00073,0.0,0.01354
2025-09-13 19:50:00,Fresca C909,0.09947,0.00054,0.013640000000000001,-0.0030499999999999998,0.0,0.0,0.0,-0.00152,0.1399,0.0,0.013810000000000001,-0.00124,0.09766,0.0,0.15868000000000002,-0.00111,0.0,0.01587
2025-09-13 19:55:00,Fresca C909,0.09955,0.00035999999999999997,0.013689999999999999,-0.00318,0.0,-7.000000000000001e-05,0.0,-0.00213,0.13851,-1e-05,0.01393,-0.00136,0.09778,0.0,0.15719999999999998,-0.00113,0.0,0.016
2025-09-13 20:00:00,Fresca C909,0.09973,0.0005,0.013720000000000001,-0.00326,0.0,-0.00029,0.0,-0.00212,0.13872,-5e-05,0.01397,-0.0012900000000000001,0.09789,0.0,0.15809,-0.00085,0.0,0.01594
2025-09-13 20:05:00,Fresca C909,0.09977,8e-05,0.013640000000000001,-0.00322,0.0,-1e-05,0.0,-0.0007,0.13926,-1e-05,0.01077,-0.00109,0.098,0.0,0.15803,-0.0008,0.0,0.0125
2025-09-13 20:10:00,Fresca C909,0.10012,0.00011,0.01365,-0.00311,0.0,-0.00020999999999999998,0.0,-0.00022,0.1379,-1e-05,0.014060000000000001,-0.0008100000000000001,0.09849,0.0,0.15716,-0.00133,0.0,0.01551
2025-09-13 20:15:00,Fresca C909,0.21433000000000002,5.9999999999999995e-05,0.013710000000000002,-0.00318,0.0,0.11302,0.0,-0.00182,0.13762,0.0,0.01436,-0.0011899999999999999,0.09787,0.0,0.15616,-0.00088,0.0,0.01568
2025-09-13 20:20:00,Fresca C909,0.21655000000000002,8.999999999999999e-05,0.01365,-0.00316,0.0,0.11558,0.0,-0.00015,0.13717,0.0,0.01438,-0.00088,0.09758,0.0,0.15711000000000003,-0.00076,0.0,0.0158
2025-09-13 20:25:00,Fresca C909,0.21562,0.0,0.013640000000000001,-0.00326,0.0,0.11467000000000001,0.0,-0.0008100000000000001,0.13658,0.0,0.01446,-0.00126,0.09773,0.0,0.15627000000000002,-0.0004,0.0,0.015619999999999998
2025-09-13 20:30:00,Fresca C909,0.21547,0.0,0.013640000000000001,-0.0032400000000000003,0.0,0.11381999999999999,0.0,-0.00075,0.13772,0.0,0.01112,-0.00115,0.09820000000000001,0.0,0.15696000000000002,-0.00041,0.0,0.01234
2025-09-13 20:35:00,Fresca C909,0.14758000000000002,2e-05,0.01366,-0.00313,0.0,0.1133,0.0,-0.00066,0.13681000000000001,0.0,0.01463,-0.0008900000000000001,0.03086,0.0,0.15743000000000001,-0.00027,0.0,0.01551
2025-09-13 20:40:00,Fresca C909,0.12531,5.9999999999999995e-05,0.013710000000000002,-0.0030600000000000002,0.0,0.0,0.0,-0.00175,0.13824,0.0,0.01452,-0.0005600000000000001,0.12362000000000001,0.0,0.1585,-0.00014000000000000001,0.0,0.015550000000000001
2025-09-13 20:45:00,Fresca C909,0.12318000000000001,2e-05,0.01376,-0.00311,0.0,0.0,0.0,-0.00166,0.1363,0.0,0.026269999999999998,-0.00099,0.12140999999999999,0.0,0.15596000000000002,-0.00011,0.0,0.027329999999999997
2025-09-13 20:50:00,Fresca C909,0.048670000000000005,0.0,0.01374,-0.0031,0.0,0.0159,0.0,-0.00047,0.13658,0.0,0.02625,-0.00116,0.02954,0.0,0.15613999999999997,-0.00011,0.0,0.02727
2025-09-13 20:55:00,Fresca C909,0.20095,0.0,0.0016899999999999999,-0.00309,0.0,0.01581,0.0,-1e-05,0.13742,0.0,0.02318,-0.0009,0.02721,0.0,0.14465,0.15322,0.0,0.02402
2025-09-13 21:00:00,Fresca C909,0.19094,0.0,0.0,-0.0030499999999999998,0.0,0.01575,0.0,-0.00063,0.13906,0.0,0.02632,-0.00083,0.016329999999999997,0.0,0.14532,0.15412,0.0,0.0272
2025-09-13 21:05:00,Fresca C909,0.29691,0.0,0.0,-0.00319,0.0,0.13216999999999998,0.0,-2e-05,0.13745,0.0,0.02647,-0.00093,0.005730000000000001,0.0,0.14374,0.15434,0.0,0.027399999999999997
2025-09-13 21:10:00,Fresca C909,0.30057999999999996,0.0,0.0,-0.00311,0.0,0.1356,0.0,-8e-05,0.13715,0.0,0.06939000000000001,-0.0009,0.00574,0.0,0.14279,0.15459,0.0,0.06972
2025-09-13 21:15:00,Fresca C909,0.29985,0.0,0.0,-0.00313,0.0,0.13463999999999998,0.0,-0.00023,0.13717,0.0,0.06634000000000001,-0.00106,0.005690000000000001,0.0,0.14306,0.15472,0.0,0.06670000000000001
2025-09-13 21:20:00,Fresca C909,0.14147,0.0,0.0,-0.00315,0.0,0.13202,0.0,-0.0009699999999999999,0.13662,0.0,0.06597,-0.0008900000000000001,0.0057,0.0,0.14241,0.0,0.0,0.06662
2025-09-13 21:25:00,Fresca C909,0.14179,0.0,0.0,-0.00313,0.0,0.13234,0.0,-0.0002,0.13757,0.0,0.0689,-0.00113,0.00562,0.0,0.14353,0.0,0.0,0.06931
2025-09-13 21:30:00,Fresca C909,0.14343,0.0,0.0,-0.00311,0.0,0.13401,0.0,-0.00016,0.13903000000000001,0.0,0.06845,-0.00092,0.0056,0.0,0.14594,0.0,0.0,0.06904
2025-09-13 21:35:00,Fresca C909,0.29283,0.0,0.0,-0.00312,0.0,0.12840000000000001,0.0,-0.00035,0.1565,0.0,0.01156,-0.00069,0.00563,0.0,0.16301,0.15409,0.0,0.01239
2025-09-13 21:40:00,Fresca C909,0.17806,0.0,0.0,-0.00309,0.0,0.01252,0.0,-0.00020999999999999998,0.15059,0.0,0.01482,-0.00069,0.005730000000000001,0.0,0.15736,0.15525,0.0,0.0156
2025-09-13 21:45:00,Fresca C909,0.17851,0.0,0.0,-0.0032,0.0,0.01249,0.0,0.0,0.15031,0.0,0.01494,-0.0008100000000000001,0.005679999999999999,0.0,0.15684,0.15569999999999998,0.0,0.01583
2025-09-13 21:50:00,Fresca C909,0.01487,0.0,0.00206,-0.00296,0.0,0.01255,0.0,0.0,0.14736000000000002,0.0,0.01503,-0.0005899999999999999,0.0,0.0,0.15678,0.0,0.0,0.015529999999999999
2025-09-13 21:55:00,Fresca C909,0.01473,0.0,0.0,-0.0029,0.0,0.01257,0.0,0.0,0.0582,0.0,0.011890000000000001,-0.00035,0.0,0.0,0.06595999999999999,0.0,0.0,0.01227
2025-09-13 22:00:00,Fresca C909,0.13278,0.0,0.0,-0.00292,0.0,0.13069,0.0,0.0,0.05722,0.0,0.015099999999999999,-0.00099,-2e-05,0.0,0.06512000000000001,0.0,0.0,0.01551
2025-09-13 22:05:00,Fresca C909,0.21878999999999998,0.0,0.0,-0.0028599999999999997,0.0,0.21678999999999998,0.0,0.0,0.05782,0.0,0.01514,-0.00015,0.0,0.0,0.06445999999999999,0.0,0.0,0.01551
2025-09-13 22:10:00,Fresca C909,0.21781999999999999,0.0,0.0,-0.00265,0.0,0.21600999999999998,0.0,0.0,0.05718,0.0,0.01507,-0.00011999999999999999,0.0,0.0,0.06385,0.0,0.0,0.01531
2025-09-13 22:15:00,Fresca C909,0.01564,0.0,0.0,-0.00275,0.0,0.01392,0.0,0.0,0.05752,0.0,0.01503,-0.00149,-4e-05,0.0,0.06584000000000001,0.0,0.0,0.01528
2025-09-13 22:20:00,Fresca C909,0.13536,0.0,0.0,-0.0027400000000000002,0.0,0.13369,0.0,0.0,0.056049999999999996,0.0,0.01176,-1e-05,0.0,0.0,0.06291,0.0,0.0,0.0121
2025-09-13 22:25:00,Fresca C909,0.13821,0.0,0.0,-0.00278,0.0,0.13666,0.0,0.0,0.05672,0.0,0.01511,-0.0005,0.0,0.0,0.06363,0.0,0.0,0.01534
2025-09-13 22:30:00,Fresca C909,0.1383,0.0,0.0,-0.00276,0.0,0.13666,0.0,0.0,0.05717,0.0,0.01494,-4e-05,0.0,0.0,0.06393,0.0,0.0,0.015529999999999999
2025-09-13 22:35:00,Fresca C909,0.1379,0.0,0.0,-0.0027,0.0,0.13638999999999998,0.0,0.0,0.0565,0.0,0.011630000000000001,-2e-05,0.0,0.0,0.06332,0.0,0.0,0.012199999999999999
2025-09-13 22:40:00,Fresca C909,0.13598,0.0,0.0,-0.0029500000000000004,0.0,0.13436,0.0,0.0,0.05714,0.0,0.0147,-4e-05,0.0,0.0,0.06404,0.0,0.0,0.015349999999999999
2025-09-13 22:45:00,Fresca C909,0.28661000000000003,0.0,0.0,-0.0028599999999999997,0.015619999999999998,0.1313,0.0,0.0,0.05654,0.0,0.01159,0.0,0.0,0.0,0.06420999999999999,0.15287,0.0,0.02917
2025-09-13 22:50:00,Fresca C909,0.28426,0.0,0.0,-0.0029100000000000003,0.0,0.12881,0.0,0.0,0.05572,0.0,0.01471,-8.999999999999999e-05,0.0,0.0,0.06336,0.15302000000000002,0.0,0.015470000000000001
2025-09-13 22:55:00,Fresca C909,0.28793,0.0,0.0,-0.00313,0.0,0.13168000000000002,0.0,0.0,0.05713,0.0,0.01469,-0.0004,0.0,0.0,0.06479,0.15372999999999998,0.0,0.01559
2025-09-13 23:00:00,Fresca C909,0.13687,0.0,0.0,-0.00298,0.0,0.13511,0.0,0.0,0.057210000000000004,0.0,0.01468,-0.0006,0.0,0.0,0.06426000000000001,0.0,0.0,0.01548
2025-09-13 23:05:00,Fresca C909,0.13647,0.0,0.0,-0.00285,0.0,0.13454,0.0,0.0,0.05558,0.0,0.01475,-0.00061,0.0,0.0,0.06302,0.0,0.0,0.015519999999999999
2025-09-13 23:10:00,Fresca C909,0.01777,0.0,0.0,-0.0027400000000000002,0.0,0.0162,0.0,0.0,0.055310000000000005,0.0,0.01494,-0.00066,0.0,0.0,0.06284000000000001,0.0,0.0,0.015390000000000001
2025-09-13 23:15:00,Fresca C909,0.01775,0.0,0.0,-0.0030800000000000003,0.0,0.016210000000000002,0.0,0.0,0.05527,0.0,0.014839999999999999,-0.00047,0.0,0.0,0.06281,0.0,0.0,0.01565
2025-09-13 23:20:00,Fresca C909,0.01783,0.0,0.0,-0.00298,0.0,0.01601,0.0,0.0,0.05597,0.0,0.01141,-0.00035999999999999997,0.0,0.0,0.06331,0.0,0.0,0.0123
2025-09-13 23:25:00,Fresca C909,0.0178,0.0,0.05291,-0.00298,0.0,0.01601,0.0,0.0,0.055409999999999994,0.0,0.02633,-0.00066,0.0,0.0,0.11597,0.0,0.0,0.02723
2025-09-13 23:30:00,Fresca C909,0.01778,0.0,0.13668,-0.0030499999999999998,0.0,0.01591,0.0,0.0,0.05552,0.0,0.02631,-0.00041999999999999996,0.0,0.0,0.19975,0.0,0.0,0.027149999999999997
2025-09-13 23:35:00,Fresca C909,0.00405,0.0,0.22757,-0.0030299999999999997,0.0,0.0022299999999999998,0.0,0.0,0.05547,0.0,0.023289999999999998,-0.00045,0.0,0.0,0.2909,0.0,0.0,0.02426
2025-09-13 23:40:00,Fresca C909,0.00411,0.0,0.23224,-0.00299,0.0,0.00222,0.0,0.0,0.0555,0.0,0.02625,-0.00032,0.0,0.0,0.29549000000000003,0.0,0.0,0.02716
2025-09-13 23:45:00,Fresca C909,0.11955,0.0,0.22922,-0.0029,0.0,0.11779,0.0,0.0,0.055240000000000004,0.0,0.02647,-0.00082,0.0,0.0,0.29252999999999996,0.0,0.0,0.027129999999999998
2025-09-13 23:50:00,Fresca C909,0.12251999999999999,0.0,0.22863999999999998,-0.00294,0.0,0.12095,0.0,0.0,0.05515,0.0,0.026600000000000002,-0.00063,0.0,0.0,0.29195,0.0,0.0,0.02729
2025-09-13 23:55:00,Fresca C909,0.1211,0.0,0.22707,-0.00278,0.0,0.11963,0.0,0.0,0.055240000000000004,0.0,0.02649,-0.00058,0.0,0.0,0.29031,0.0,0.0,0.0273
2025-09-14 00:00:00,Fresca C909,0.12126,0.0,0.20954,-0.0030499999999999998,-1e-05,0.11976,0.0,0.0,0.05526,0.0,0.02652,-0.00082,0.0,0.0,0.27303,0.0,0.0,0.02739
2025-09-14 00:05:00,Fresca C909,0.00404,0.0,0.22626,-0.00309,0.0,0.00249,0.0,0.0,0.05528,0.0,0.02646,-0.00047999999999999996,0.0,0.0,0.28931999999999997,0.0,0.0,0.02743
2025-09-14 00:10:00,Fresca C909,0.00404,0.0,0.22158,-0.0030299999999999997,0.0,0.0024100000000000002,0.0,0.0,0.05536,0.0,0.02643,-0.00067,0.0,0.0,0.28478,0.0,0.0,0.027399999999999997
2025-09-14 00:15:00,Fresca C909,0.00405,0.0,0.22773,-0.00294,0.0,0.00234,0.0,0.0,0.055170000000000004,0.0,0.02323,-0.00055,0.0,0.0,0.29072000000000003,0.0,0.0,0.02419
2025-09-14 00:20:00,Fresca C909,0.00398,0.0,0.21338,-0.0030099999999999997,0.0,0.00244,0.0,0.0,0.04938,0.0,0.02608,-0.0006,-1e-05,0.0,0.2706,0.0,0.0,0.02709
2025-09-14 00:25:00,Fresca C909,0.0039900000000000005,0.0,0.21534999999999999,-0.00292,0.0,0.0023799999999999997,0.0,0.0,0.04381,0.0,0.02644,-0.00068,0.0,0.0,0.26703,0.0,0.0,0.02754
2025-09-14 00:30:00,Fresca C909,0.00411,0.0,0.23408,-0.0030800000000000003,0.0,0.00237,0.0,0.0,0.04974,0.0,0.02314,-0.0005,0.0,0.0,0.29155000000000003,0.0,0.0,0.024210000000000002
2025-09-14 00:35:00,Fresca C909,0.004059999999999999,0.0,0.227,-0.0030299999999999997,0.0,0.0023599999999999997,0.0,0.0,0.04333,0.0,0.02318,-0.0007700000000000001,-1e-05,0.0,0.27818,0.0,0.0,0.02423
2025-09-14 00:40:00,Fresca C909,0.12279999999999999,0.0,0.22999,-0.00299,0.0,0.12114,0.0,0.0,0.04469,0.0,0.02643,-0.00087,0.0,0.0,0.28242,0.0,0.0,0.027420000000000003
2025-09-14 00:45:00,Fresca C909,0.13638999999999998,0.0,0.23117,-0.00297,-1e-05,0.13468,0.0,0.0,0.05004,0.0,0.02647,-0.00099,-1e-05,0.0,0.28907,0.0,0.0,0.02755
2025-09-14 00:50:00,Fresca C909,0.1359,0.0,0.22823,-0.00298,0.0,0.13434000000000001,0.0,0.0,0.053329999999999995,0.0,0.02653,-0.00113,-1e-05,0.0,0.28943,0.0,0.0,0.02757
2025-09-14 00:55:00,Fresca C909,0.13543,0.0,0.12896000000000002,-0.00292,0.0,0.13382,0.0,0.0,0.04572,0.0,0.026420000000000003,-0.00069,0.0,0.0,0.18272,0.0,0.0,0.027460000000000002
2025-09-14 01:00:00,Fresca C909,0.017929999999999998,0.0,0.12567,-0.00297,0.0,0.016210000000000002,0.0,0.0,0.05169,0.0,0.026629999999999997,-0.00033,-1e-05,0.0,0.18519,0.0,0.0,0.02767
2025-09-14 01:05:00,Fresca C909,0.01785,0.0,0.12875,-0.0030299999999999997,0.0,0.01617,0.0,0.0,0.05264,0.0,0.023219999999999998,-0.00092,0.0,0.0,0.18925,0.0,0.0,0.02437
2025-09-14 01:10:00,Fresca C909,0.01786,0.0,0.01872,-0.0029500000000000004,0.0,0.01618,0.0,0.0,0.05783,0.0,0.02677,-0.00101,0.0,0.0,0.08556,0.0,0.0,0.027809999999999998
2025-09-14 01:15:00,Fresca C909,0.03818,0.0,0.01798,-0.00296,0.0,0.01614,0.0,0.0,0.056600000000000004,0.0,0.02666,-0.00041,0.01918,0.0,0.08245000000000001,0.0,0.0,0.02779
2025-09-14 01:20:00,Fresca C909,0.00619,0.0,0.01871,-0.00299,0.0,0.0,0.0,0.0,0.054689999999999996,0.0,0.026600000000000002,-0.00063,0.00404,0.0,0.08141,0.0,0.0,0.02768
2025-09-14 01:25:00,Fresca C909,0.008039999999999999,0.0,0.0182,-0.00292,0.0,0.0,0.0,0.0,0.05398,0.0,0.02318,-0.00074,0.0058200000000000005,0.0,0.07998999999999999,0.0,0.0,0.02425
2025-09-14 01:30:00,Fresca C909,0.16811,0.0,0.02586,-0.00294,-1e-05,0.15934,0.0,0.0,0.05325,0.0,0.02664,-0.0009,0.005690000000000001,0.0,0.08709,0.0,0.0,0.02782
2025-09-14 01:35:00,Fresca C909,0.12734,0.0,0.01617,-0.00257,0.0,0.11893000000000001,0.0,0.0,0.05428,0.0,0.0,-0.0008100000000000001,0.0058,0.0,0.07862999999999999,0.0,0.0,0.0
2025-09-14 01:40:00,Fresca C909,0.14543,0.0,0.01408,-0.00276,-2e-05,0.11859,0.0,0.0,0.14668,0.0,0.0,-0.00019,0.02437,0.0,0.1692,0.0,0.0,0.0
2025-09-14 01:45:00,Fresca C909,0.12971000000000002,,,-0.00296,0.00731,0.1176,0.0,,,0.0,0.0,-0.00122,0.009460000000000001,0.0,,0.0,,0.0091
2025-09-14 01:50:00,Fresca C909,0.07472,0.0,0.01333,-0.00584,0.01464,0.0501,0.0,0.0,0.29257,0.0,0.0,-0.0011200000000000001,0.01898,0.0,0.32101999999999997,0.0,0.0,0.0181
2025-09-14 01:55:00,Fresca C909,0.03502,0.0,0.0,-0.0027,0.00725,0.024579999999999998,0.0,0.0,0.14975,0.0,0.0,-0.00041,0.007719999999999999,0.0,0.15709,0.0,0.0,0.00903
2025-09-14 02:00:00,Fresca C909,0.03467,0.0,0.0,-0.00294,0.00719,0.02435,0.0,0.0,0.14765999999999999,0.0,0.0,-0.00085,0.0077,0.0,0.15477000000000002,0.0,0.0,0.00897
2025-09-14 02:05:00,Fresca C909,0.02311,0.0,0.0,-0.00275,0.00713,0.01286,0.0,0.0,0.14830000000000002,0.0,0.0,-0.00041,0.00764,0.0,0.15555000000000002,0.0,0.0,0.00902
2025-09-14 02:10:00,Fresca C909,0.022920000000000003,0.0,0.11004000000000001,-0.00282,0.00717,0.01271,0.0,0.0,0.05411,0.0,0.0,-0.00029,0.00775,0.0,0.17193,0.0,0.0,0.00905
2025-09-14 02:15:00,Fresca C909,0.0229,0.0,0.09379000000000001,-0.00285,0.0,0.01253,0.0,0.0,0.05662,0.0,0.0,-0.00058,0.0077,0.0,0.15871000000000002,0.0,0.0,0.0
2025-09-14 02:20:00,Fresca C909,0.022789999999999998,0.0,0.09545000000000001,-0.0030099999999999997,0.0,0.01249,0.0,0.0,0.055170000000000004,0.0,0.0,-0.0008,0.007679999999999999,0.0,0.1585,0.0,0.0,0.0
2025-09-14 02:25:00,Fresca C909,0.14116,0.0,0.09494,-0.00294,0.0,0.13083,0.0,0.0,0.05647,0.0,0.0,-0.0009599999999999999,0.00756,0.0,0.15928,0.0,0.0,0.0
2025-09-14 02:30:00,Fresca C909,0.1442,0.0,0.0943,-0.00298,0.0,0.13386,0.0,0.0,0.05619,0.0,0.0,-0.00124,0.00763,0.0,0.1584,0.0,0.0,0.0
2025-09-14 02:35:00,Fresca C909,0.14309,0.0,0.095,-0.00302,-1e-05,0.13263,0.0,0.0,0.05577,0.0,0.0,-0.00111,0.00763,0.0,0.15891999999999998,0.0,0.0,0.0
2025-09-14 02:40:00,Fresca C909,0.14234,0.0,0.09570999999999999,-0.0030099999999999997,0.0,0.13202,0.0,0.0,0.05528,0.0,0.0,-0.00123,0.00758,0.0,0.15919999999999998,0.0,0.0,0.0
2025-09-14 02:45:00,Fresca C909,0.023399999999999997,0.0,0.09555,-0.00302,-1e-05,0.01234,0.0,0.0,0.055240000000000004,0.0,0.0,-0.0007199999999999999,0.00836,0.0,0.15882,0.0,0.0,0.0
2025-09-14 02:50:00,Fresca C909,0.023039999999999998,0.0404,0.09506999999999999,-0.0031,0.00739,0.01236,0.0,0.0,0.05582,0.0,0.0,-0.00122,0.00853,0.0,0.19815,0.0,0.0,0.00907
2025-09-14 02:55:00,Fresca C909,0.022969999999999997,0.7150700000000001,0.12279000000000001,-0.00257,-2e-05,0.01246,0.0,0.0,0.055380000000000006,0.0,0.0,-0.00079,0.00839,0.0,0.8998999999999999,0.0,0.0,0.0
2025-09-14 03:00:00,Fresca C909,0.14078,,,-0.0025099999999999996,0.0,0.13501,0.0,,,0.0,0.0,-0.00075,0.00392,0.0,,0.0,,0.0
2025-09-14 03:05:00,Fresca C909,0.28314,0.7441399999999999,0.24612,-0.00456,-2e-05,0.27177999999999997,0.0,0.0,0.11123999999999999,0.0,0.0,-0.00132,0.00786,0.0,1.1152,0.0,0.0,0.0
2025-09-14 03:10:00,Fresca C909,0.12329999999999999,0.00498,0.1148,-0.00281,-1e-05,0.12167,0.0,0.0,0.056049999999999996,0.0,0.0,-0.00131,0.0,0.0,0.18267,0.0,0.0,0.0
2025-09-14 03:15:00,Fresca C909,0.12819999999999998,0.0028399999999999996,0.11419,-0.00278,0.0,0.12073,0.0,0.0,0.056280000000000004,0.0,0.0,-0.00061,0.00563,0.0,0.17987,-1e-05,0.0,0.0
2025-09-14 03:20:00,Fresca C909,0.00587,0.00287,0.12395999999999999,-0.00296,-1e-05,0.0,0.0,0.0,0.055909999999999994,0.0,0.0,-0.00086,0.00441,0.0,0.18918000000000001,0.0,0.0,0.0
2025-09-14 03:25:00,Fresca C909,0.0060999999999999995,0.0028799999999999997,0.12501,-0.00292,0.0,0.0,0.0,0.0,0.00782,0.0,0.0,-0.00074,0.00464,0.0,0.14225,-2e-05,0.0,0.0
2025-09-14 03:30:00,Fresca C909,0.05246,0.0028799999999999997,0.12528,-0.00298,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,-0.00115,0.05062,0.0,0.14219,0.0,0.0,0.0
2025-09-14 03:35:00,Fresca C909,0.05123,0.00283,0.12526,-0.00302,0.0,0.0,0.0,0.0,0.007730000000000001,0.0,0.0,-0.00073,0.049409999999999996,0.0,0.14235,0.0,0.0,0.0
2025-09-14 03:40:00,Fresca C909,0.05071,0.0028399999999999996,0.12651,-0.00302,0.0,0.0,0.0,0.0,0.007730000000000001,0.0,0.0,-0.0008,0.04901,0.0,0.14342,0.0,0.0,0.0
2025-09-14 03:45:00,Fresca C909,0.05081,0.0029,0.12635,-0.0030099999999999997,0.0,0.0,0.0,0.0,0.00766,0.0,0.0,-0.00083,0.04904,0.0,0.14353,0.0,0.0,0.0
2025-09-14 03:50:00,Fresca C909,0.05054,0.0028599999999999997,0.11989,-0.0030800000000000003,0.0,0.0,0.0,0.0,0.00775,0.0,0.0,-0.00073,0.04872,0.0,0.13683,-1e-05,0.0,0.0
2025-09-14 03:55:00,Fresca C909,0.17218,0.00283,0.11244,-0.0030600000000000002,-1e-05,0.12188,0.0,0.0,0.007730000000000001,0.0,0.0,-0.0011,0.04843,0.0,0.1293,0.0,0.0,0.0
2025-09-14 04:00:00,Fresca C909,0.17264,0.0028399999999999996,0.10879000000000001,-0.00302,0.0,0.12240999999999999,0.0,0.0,0.00771,0.0,0.0,-0.00083,0.04818,0.0,0.12599,0.0,0.0,0.0
2025-09-14 04:05:00,Fresca C909,0.17134,0.0028399999999999996,0.10631,-0.00299,-1e-05,0.12125,0.0,0.0,0.00762,0.0,0.0,-0.0007199999999999999,0.04811,0.0,0.12317,0.0,0.0,0.0
2025-09-14 04:10:00,Fresca C909,0.17025,0.00277,0.10363,-0.0030099999999999997,-1e-05,0.12037,0.0,0.0,0.00762,0.0,0.0,-0.00047,0.047939999999999997,0.0,0.12024,0.0,0.0,0.0
2025-09-14 04:15:00,Fresca C909,0.0497,0.00281,0.09759999999999999,-0.00304,-1e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00058,0.04804,0.0,0.10696,0.0,0.0,0.0
