Timestamp,Apartment,Urabno Q606 - B Phase,Urabno Q606 - Bed1 AC,Urabno Q606 - Bed1 Bedroom and Toilet Lights,Urabno Q606 - Bed1 Geyser,Urabno Q606 - Bed1 Lights,Urabno Q606 - Kitchen Fridge,Urabno Q606 - Kitchen Lighting,Urabno Q606 - Living AC,Urabno Q606 - Master Bed Light,Urabno Q606 - Master Bed Toilet Lights,Urabno Q606 - Master Bedroom AC,Urabno Q606 - Master Bedroom Geyser,Urabno Q606 - No Load,Urabno Q606 - Oven,Urabno Q606 - Passage Dining Balcony Light,Urabno Q606 - R Phase,Urabno Q606 - Washing Machine,Urabno Q606 - Y Phase
2025-05-02 14:35:00,Urabno Q606,0.16111,,,,,0.11793000000000001,0.0,0.0,,,,,,0.0,0.04051,,,
2025-05-02 14:40:00,Urabno Q606,0.18550999999999998,,,,,0.1158,0.027489999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058,,,0.0
2025-05-02 14:45:00,Urabno Q606,0.18524000000000002,0.0,0.00562,0.0,0.09806999999999999,0.11647,0.02671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054,0.10462,0.0,0.0
2025-05-02 14:50:00,Urabno Q606,0.18442,0.0,0.005860000000000001,0.0,0.09877,0.11567,0.026510000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040549999999999996,0.10559,0.0,0.0
2025-05-02 14:55:00,Urabno Q606,0.18186000000000002,0.0,0.00575,0.0,0.09784999999999999,0.11311,0.02644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04075,0.1045,0.0,0.0
2025-05-02 15:00:00,Urabno Q606,0.18014,0.0,0.00505,0.0,0.03491,0.11162000000000001,0.02648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04059,0.04083,0.0,0.0
2025-05-02 15:05:00,Urabno Q606,0.12929,0.0,0.00507,0.0,0.03492,0.11142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01516,0.041030000000000004,0.0,0.0
2025-05-02 15:10:00,Urabno Q606,0.13394,0.0,0.00513,0.0,0.03504,0.11599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01509,0.04094,0.0,0.0
2025-05-02 15:15:00,Urabno Q606,0.20763,0.0,0.005,0.0,0.03491,0.11106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09412000000000001,0.04084,0.0,0.0
2025-05-02 15:20:00,Urabno Q606,0.21131,0.0,0.00487,0.0,0.04528,0.11961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08904999999999999,0.05096,0.0,0.0
2025-05-02 15:25:00,Urabno Q606,0.20087,0.0,0.00492,0.0,0.04397,0.11697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08114,0.05002,0.0,0.0
2025-05-02 15:30:00,Urabno Q606,0.1205,0.0,0.00501,0.0,0.12151999999999999,0.1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00309,0.12702,0.0,0.0
2025-05-02 15:35:00,Urabno Q606,0.11757,0.0,0.0049900000000000005,0.0,0.00156,0.11212000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275,0.00789,0.0,0.0
2025-05-02 15:40:00,Urabno Q606,0.10596,0.0,0.00498,0.0,0.0012,0.10027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030299999999999997,0.0077599999999999995,0.0,0.0
2025-05-02 15:45:00,Urabno Q606,0.10111,0.0,0.00501,0.0,0.00107,0.09536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00299,0.00785,0.0,0.0
2025-05-02 15:50:00,Urabno Q606,0.09942000000000001,0.0,0.0049299999999999995,0.0,0.00123,0.09364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030800000000000003,0.00788,0.0,0.0
2025-05-02 15:55:00,Urabno Q606,0.10235999999999999,0.0,0.00512,0.0,0.00087,0.09656999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00312,0.00792,0.0,0.0
2025-05-02 16:00:00,Urabno Q606,0.09878,0.0,0.00495,0.0,0.00079,0.09323000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275,0.00789,0.0,0.0
2025-05-02 16:05:00,Urabno Q606,0.11813,0.0,0.00495,0.0,0.00098,0.11236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.00782,0.0,0.0
2025-05-02 16:10:00,Urabno Q606,0.10840999999999999,0.0,0.00496,0.0,0.0009,0.10301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0077,0.0,0.0
2025-05-02 16:15:00,Urabno Q606,0.10708,0.0,0.0049900000000000005,0.0,0.00087,0.10129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.00783,0.0,0.0
2025-05-02 16:20:00,Urabno Q606,0.10635,0.0,0.00488,0.0,0.0456,0.10068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030499999999999998,0.05148,0.0,0.0
2025-05-02 16:25:00,Urabno Q606,0.10587,0.0,0.00509,0.0,0.04431,0.10017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00313,0.05069,0.0,0.0
2025-05-02 16:30:00,Urabno Q606,0.10548,0.0,0.004940000000000001,0.0,0.001,0.09966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030499999999999998,0.0077800000000000005,0.0,0.0
2025-05-02 16:35:00,Urabno Q606,0.10525,0.0,0.004940000000000001,0.0,0.00088,0.0994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030800000000000003,0.00782,0.0,0.0
2025-05-02 16:40:00,Urabno Q606,0.10475,0.0,0.0049299999999999995,0.0,0.00121,0.09893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00313,0.00789,0.0,0.0
2025-05-02 16:45:00,Urabno Q606,0.10432999999999999,0.0,0.0049900000000000005,0.0,0.00133,0.09845000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00315,0.00784,0.0,0.0
2025-05-02 16:50:00,Urabno Q606,0.11732,0.0,0.00498,0.0,0.00046,0.11175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0077800000000000005,0.0,0.0
2025-05-02 16:55:00,Urabno Q606,0.11888,0.0,0.00498,0.0,0.00103,0.11295000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00312,0.0077800000000000005,0.0,0.0
2025-05-02 17:00:00,Urabno Q606,0.11891,0.0,0.004940000000000001,0.0,0.00094,0.11313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030499999999999998,0.00775,0.0,0.0
2025-05-02 17:05:00,Urabno Q606,0.11861,0.0,0.00483,0.0,0.00086,0.1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0077,0.0,0.0
2025-05-02 17:10:00,Urabno Q606,0.10690999999999999,0.0,0.004860000000000001,0.0,0.0011200000000000001,0.10116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00313,0.00777,0.0,0.0
2025-05-02 17:15:00,Urabno Q606,0.10334,0.0,0.00488,0.0,0.02589,0.09748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00309,0.032,0.0,0.0
2025-05-02 17:20:00,Urabno Q606,0.05886,0.0,0.004889999999999999,0.0,0.10548,0.013900000000000001,0.02798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01537,0.11131,0.0,0.0
2025-05-02 17:25:00,Urabno Q606,0.03183,0.0,0.005,0.0,0.10373,0.013730000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01523,0.10969,0.0,0.0
2025-05-02 17:30:00,Urabno Q606,0.07603,0.0,0.00487,0.0,0.10232,0.05797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01523,0.10811,0.0,0.0
2025-05-02 17:35:00,Urabno Q606,0.13022,0.0,0.00492,0.0,0.10256,0.11231999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01525,0.10828,0.0,0.0
2025-05-02 17:40:00,Urabno Q606,0.12795,0.0,0.004889999999999999,0.0,0.10183,0.11011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515,0.10765999999999999,0.0,0.0
2025-05-02 17:45:00,Urabno Q606,0.1259,0.0,0.00495,0.0,0.10225,0.10793000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015269999999999999,0.10797,0.0,0.0
2025-05-02 17:50:00,Urabno Q606,0.12491,0.0,0.00483,0.0,0.10272,0.10689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01525,0.10854000000000001,0.0,0.0
2025-05-02 17:55:00,Urabno Q606,0.12544,0.0,0.00492,0.0,0.10198,0.10758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01508,0.10826000000000001,0.0,0.0
2025-05-02 18:00:00,Urabno Q606,0.11827,0.0,0.00492,0.0,0.1018,0.10044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015130000000000001,0.10819,0.0,0.0
2025-05-02 18:05:00,Urabno Q606,0.11333,0.0,0.004849999999999999,0.0,0.14868,0.09556999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01499,0.15472,0.0,0.0
2025-05-02 18:10:00,Urabno Q606,0.10853,0.0,0.004860000000000001,0.0,0.14768,0.09073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01529,0.15325999999999998,0.0,0.0
2025-05-02 18:15:00,Urabno Q606,0.10711,0.0,0.004860000000000001,0.0,0.10351,0.08904999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01523,0.10923999999999999,0.0,0.0
2025-05-02 18:20:00,Urabno Q606,0.10664,0.0,0.00483,0.0,0.10327,0.08864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015189999999999999,0.10898000000000001,0.0,0.0
2025-05-02 18:25:00,Urabno Q606,0.10604000000000001,0.0,0.00492,0.0,0.10309,0.08807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01511,0.10872,0.0,0.0
2025-05-02 18:30:00,Urabno Q606,0.10603,0.0,0.0048200000000000005,0.0,0.10321999999999999,0.08812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01523,0.10883,0.0,0.0
2025-05-02 18:35:00,Urabno Q606,0.11065000000000001,0.0,0.004860000000000001,0.0,0.10296,0.09254000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01523,0.10901000000000001,0.0,0.0
2025-05-02 18:40:00,Urabno Q606,0.14314,0.0,0.004860000000000001,0.0,0.10294,0.09819,0.02809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.10875,0.0,0.0
2025-05-02 18:45:00,Urabno Q606,0.14887,0.0,0.004849999999999999,0.0,0.10283,0.1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039420000000000004,0.10855,0.0,0.0
2025-05-02 18:50:00,Urabno Q606,0.14816,0.0,0.00478,0.0,0.10268000000000001,0.10583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03958,0.10864,0.0,0.0
2025-05-02 18:55:00,Urabno Q606,0.13482,0.0,0.00492,0.0,0.034570000000000004,0.10459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027469999999999998,0.040740000000000005,0.0,0.0
2025-05-02 19:00:00,Urabno Q606,0.12296,0.0,0.00488,0.0,0.03459,0.0927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027510000000000003,0.040729999999999995,0.0,0.0
2025-05-02 19:05:00,Urabno Q606,0.12585,0.0,0.004889999999999999,0.0,0.03474,0.08552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037380000000000004,0.0407,0.0,0.0
2025-05-02 19:10:00,Urabno Q606,0.12384999999999999,0.0,0.00492,0.0,0.03464,0.08389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03691,0.04081,0.0,0.0
2025-05-02 19:15:00,Urabno Q606,0.17431,0.0,0.00483,0.0,0.03468,0.13456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03699,0.04076,0.0,0.0
2025-05-02 19:20:00,Urabno Q606,0.17431,0.0,0.00488,0.0,0.03483,0.13465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03673,0.04064,0.0,0.0
2025-05-02 19:25:00,Urabno Q606,0.17481,0.0,0.00487,0.0,0.03452,0.13527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036770000000000004,0.04068,0.0,0.0
2025-05-02 19:30:00,Urabno Q606,0.17459,0.0,0.00481,0.0,0.05923,0.13496,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,0.037079999999999995,0.06504,0.0,0.04994
2025-05-02 19:35:00,Urabno Q606,0.28958,0.0,0.004860000000000001,0.0,0.0586,0.13366,0.02794,0.0,0.0,0.04607,0.0,0.0,0.0,0.0,0.12627,0.06492,0.0,0.046200000000000005
2025-05-02 19:40:00,Urabno Q606,0.26230000000000003,0.0,0.005019999999999999,0.0,0.05887,0.13369,0.0,0.0,0.0,0.04462,0.0,0.0,0.0,0.0,0.12587,0.0648,0.0,0.044840000000000005
2025-05-02 19:45:00,Urabno Q606,0.25993,0.0,0.00492,0.0,0.10368000000000001,0.13206,0.0,0.0,0.0,0.04428,0.0,0.0,0.0,0.0,0.12501,0.10951000000000001,0.0,0.04449
2025-05-02 19:50:00,Urabno Q606,0.12472,0.0,0.00487,0.0,0.10368000000000001,0.00949,0.0,0.0,0.0,0.04408,0.0,0.0,0.0,0.0,0.11231000000000001,0.10962000000000001,0.0,0.04426
2025-05-02 19:55:00,Urabno Q606,0.2521,0.0,0.00501,0.0,0.21112999999999998,0.13584000000000002,0.0,0.0,0.0,0.04413,0.0,0.0,0.0,0.0,0.11328,0.21728,0.0,0.04445
2025-05-02 20:00:00,Urabno Q606,0.23825,0.0,0.00487,0.0,0.21178999999999998,0.11819,0.0,0.0,0.0,0.04451,0.0,0.0,0.0,0.0,0.1169,0.21772,0.0,0.04474
2025-05-02 20:05:00,Urabno Q606,0.24103,0.0,0.00483,0.0,0.12732,0.12201999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1158,0.13349,0.0,0.0
2025-05-02 20:10:00,Urabno Q606,0.23381,0.0,0.00487,0.0,0.2093,0.11845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11245999999999999,0.21512,0.0,0.0
2025-05-02 20:15:00,Urabno Q606,0.23362,0.0,0.004849999999999999,0.0,0.10223,0.11546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11513,0.10823,0.0,0.0
2025-05-02 20:20:00,Urabno Q606,0.23179,0.0,0.00488,0.0,0.10171,0.11359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11498,0.10773,0.0,0.0
2025-05-02 20:25:00,Urabno Q606,0.23057,0.0,0.004860000000000001,0.0,0.10156,0.11109999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11606,0.1077,0.0,0.0
2025-05-02 20:30:00,Urabno Q606,0.22562000000000001,0.0,0.00508,0.0,0.10152,0.10972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11289,0.10781,0.0,0.0
2025-05-02 20:35:00,Urabno Q606,0.22384,0.0,0.004889999999999999,0.0,0.1014,0.10848000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11253,0.10759,0.0,0.0
2025-05-02 20:40:00,Urabno Q606,0.22377,0.0,0.00483,0.0,0.10159,0.10712999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134,0.10769,0.0,0.0
2025-05-02 20:45:00,Urabno Q606,0.22528,0.0,0.00513,0.0,0.10143,0.10662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11546,0.10782,0.0,0.0
2025-05-02 20:50:00,Urabno Q606,0.21950999999999998,0.0,0.005019999999999999,0.0,0.10106,0.10077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11572,0.10736,0.0,0.0
2025-05-02 20:55:00,Urabno Q606,0.21352000000000002,0.0,0.00487,0.0,0.10137,0.09405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11646,0.10757,0.0,0.0
2025-05-02 21:00:00,Urabno Q606,0.21026,,,,,0.09245,0.0,0.0,,,,,,0.0,0.11503000000000001,,,
2025-05-02 21:10:00,Urabno Q606,,0.0,0.00525,0.0,0.23227,,,,,,,,,,,0.23858000000000001,0.0,
2025-05-02 21:15:00,Urabno Q606,0.1305,0.0,0.00491,0.0,0.23313,0.0911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671,0.23905,0.0,0.0
2025-05-02 21:20:00,Urabno Q606,0.12666,0.0,0.00514,0.0,0.23308,0.09634999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02741,0.23931,0.0,0.0
2025-05-02 21:25:00,Urabno Q606,0.11829,0.0,0.00501,0.0,0.23213,0.08809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027370000000000002,0.23815,0.0,0.0
2025-05-02 21:30:00,Urabno Q606,0.11555,0.0,0.00498,0.0,0.23227,0.0854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027440000000000003,0.23825,0.0,0.0
2025-05-02 21:35:00,Urabno Q606,0.11470999999999999,0.0,0.00505,0.0,0.233,0.08438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027469999999999998,0.23915,0.0,0.0
2025-05-02 21:40:00,Urabno Q606,0.12017,0.0,0.0049900000000000005,0.0,0.23252,0.08989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02736,0.23857,0.0,0.0
2025-05-02 21:45:00,Urabno Q606,0.12782,0.0,0.00491,0.0,0.23194,0.09759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027370000000000002,0.23798,0.0,0.0
2025-05-02 21:50:00,Urabno Q606,0.12453,0.0,0.004889999999999999,0.0,0.2324,0.09434000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027440000000000003,0.23838,0.0,0.0
2025-05-02 21:55:00,Urabno Q606,0.12608,0.0,0.004940000000000001,0.0,0.18905000000000002,0.09579,0.0,0.0,0.0,0.04863,0.0,0.0,0.0,0.0,0.0275,0.19501,0.0,0.048729999999999996
2025-05-02 22:00:00,Urabno Q606,0.12554,0.0,0.00505,0.0,0.18922,0.09523999999999999,0.0,0.0,0.0,0.023809999999999998,0.0,0.0,0.0,0.0,0.027440000000000003,0.19532,0.0,0.024
2025-05-02 22:05:00,Urabno Q606,0.12583,0.0,0.004889999999999999,0.0,0.13551,0.09545999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027460000000000002,0.14128,0.0,0.0
2025-05-02 22:10:00,Urabno Q606,0.17584,0.0,0.004860000000000001,0.0,0.13347,0.09504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07812999999999999,0.13961,0.0,0.0
2025-05-02 22:15:00,Urabno Q606,0.17859,0.0,0.00513,0.0,0.13344,0.09693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.13937,0.0,0.0
2025-05-02 22:20:00,Urabno Q606,0.18656,0.0,0.0054,0.0,0.1336,0.09477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891,0.13974,0.0,0.0
2025-05-02 22:25:00,Urabno Q606,0.18492,0.0,0.00487,0.0,0.13290000000000002,0.09254000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08982,0.13903000000000001,0.0,0.0
2025-05-02 22:30:00,Urabno Q606,0.18469999999999998,0.0,0.0049900000000000005,0.0,0.13266,0.09107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09086,0.13877,0.0,0.0
2025-05-02 22:35:00,Urabno Q606,0.18244,0.0,0.00491,0.0,0.13307,0.09036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08942,0.1397,0.0,0.0
2025-05-02 22:40:00,Urabno Q606,0.18968000000000002,0.0,0.0049299999999999995,0.0,0.10906999999999999,0.09763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08940000000000001,0.11515,0.0,0.0
2025-05-02 22:45:00,Urabno Q606,0.19488,0.0,0.005030000000000001,0.0,0.10856,0.10208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09004999999999999,0.11467000000000001,0.0,0.0
2025-05-02 22:50:00,Urabno Q606,0.23648,0.0,0.0048,0.0,0.10923999999999999,0.09389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13996,0.11504,0.0,0.0
2025-05-02 22:55:00,Urabno Q606,0.11022,0.0,0.00487,0.0,0.13271,0.012150000000000001,0.02794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06862,0.13898,0.0,0.0
2025-05-02 23:00:00,Urabno Q606,0.07205,0.0,0.00492,0.0,0.13325,0.012119999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05709,0.1389,0.0,0.0
2025-05-02 23:05:00,Urabno Q606,0.07013,0.0,0.00492,0.0,0.13297,0.01208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05532,0.13874,0.0,0.0
2025-05-02 23:10:00,Urabno Q606,0.06959,0.0,0.004940000000000001,0.0,0.13288,0.01205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054689999999999996,0.13853000000000001,0.0,0.0
2025-05-02 23:15:00,Urabno Q606,0.11334000000000001,0.0,0.00491,0.0,0.13277,0.054920000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055670000000000004,0.13849,0.0,0.0
2025-05-02 23:20:00,Urabno Q606,0.16044999999999998,0.0,0.00491,0.0,0.14916,0.10327,0.0,0.0,0.0064800000000000005,0.0,0.0,0.0,0.0,0.0,0.05443,0.15494999999999998,0.0,0.00639
2025-05-02 23:25:00,Urabno Q606,0.15683000000000002,0.0,0.00483,0.0,0.10995,0.0997,0.0,0.0,0.00653,0.0,0.88117,0.0,0.0,0.0,0.05439,0.11616,0.0,0.8878400000000001
2025-05-02 23:30:00,Urabno Q606,0.11689,0.0,0.004849999999999999,0.0,0.10981,0.09903,0.0,0.0,0.00649,0.0,0.90263,0.0,0.0,0.0,0.01525,0.11596,0.0,0.90916
2025-05-02 23:35:00,Urabno Q606,0.10296999999999999,0.0,0.0048200000000000005,0.0,0.10976999999999999,0.09709000000000001,0.0,0.0,0.01984,0.0,0.91134,0.0,0.0,0.0,0.00316,0.11571,0.0,0.93132
2025-05-02 23:40:00,Urabno Q606,0.10095,0.0,0.00491,0.0,0.10966,0.09517,0.0,0.0,0.01952,0.0,0.90975,0.0,0.0,0.0,0.0030800000000000003,0.11547,0.0,0.92933
2025-05-02 23:45:00,Urabno Q606,0.09247,0.0,0.00487,0.0,0.045509999999999995,0.08660999999999999,0.0,0.0,0.019289999999999998,0.0,0.91177,0.0,0.0,0.0,0.00309,0.051340000000000004,0.0,0.9311
2025-05-02 23:50:00,Urabno Q606,0.08956,0.0,0.00491,0.0,0.045340000000000005,0.08383,0.0,0.0,0.01167,0.0,0.9147000000000001,0.0,0.0,0.0,0.00317,0.05128,0.0,0.9265
2025-05-02 23:55:00,Urabno Q606,0.08768000000000001,0.0,0.00481,0.0,0.04365,0.08181999999999999,0.0,0.0,0.01148,0.0,0.91749,0.0,0.0,0.0,0.00323,0.05027,0.0,0.92904
2025-05-03 00:00:00,Urabno Q606,0.08666,0.0,0.0049900000000000005,0.0,0.04403,0.0808,0.0,0.0,0.01141,0.0,0.9169700000000001,0.0,0.0,0.0,0.00314,0.05048,0.0,0.9285800000000001
2025-05-03 00:05:00,Urabno Q606,0.08678,0.0,0.004849999999999999,0.0,0.04385,0.08089,0.0,0.0,0.01145,0.0,0.9109299999999999,0.0,0.0,0.0,0.00315,0.04996,0.0,0.9223600000000001
2025-05-03 00:10:00,Urabno Q606,0.08594,0.0,0.0049900000000000005,0.0,0.043609999999999996,0.08005,0.0,0.0,0.011380000000000001,0.0,0.90708,0.0,0.0,0.0,0.00317,0.0501,0.0,0.91861
2025-05-03 00:15:00,Urabno Q606,0.0862,0.0,0.004860000000000001,0.0,0.04349,0.08027,0.0,0.0,0.01142,0.0,0.9014500000000001,0.0,0.0,0.0,0.00319,0.050140000000000004,0.0,0.9129400000000001
2025-05-03 00:20:00,Urabno Q606,0.08577,0.0,0.00487,0.0,0.0436,0.07986,0.0,0.0,0.01141,0.0,0.8946000000000001,0.0,0.0,0.0,0.00313,0.0499,0.0,0.9060199999999999
2025-05-03 00:25:00,Urabno Q606,0.08571,0.0,0.00488,0.0,0.04345,0.07993,0.0,0.0,0.011460000000000001,0.0,0.88718,0.0,0.0,0.0,0.0030499999999999998,0.04983,0.0,0.89864
2025-05-03 00:30:00,Urabno Q606,0.08566,0.0,0.0048200000000000005,0.0,0.04374,0.07987000000000001,0.0,0.0,0.00524,0.0,0.8902599999999999,0.0,0.0,0.0,0.00314,0.049909999999999996,0.0,0.89565
2025-05-03 00:35:00,Urabno Q606,0.08717,0.0,0.00492,0.0,0.04383,0.08134999999999999,0.0,0.0,0.00519,0.0,0.8873099999999999,0.0,0.0,0.0,0.00322,0.05021,0.0,0.8926900000000001
2025-05-03 00:40:00,Urabno Q606,0.09764,0.0,0.00491,0.0,0.04403,0.09185,0.0,0.0,0.005719999999999999,0.0,0.88887,0.0,0.0,0.0,0.00314,0.05034,0.0,0.89467
2025-05-03 00:45:00,Urabno Q606,0.09348999999999999,0.0,0.004849999999999999,0.0,0.04416,0.08758,0.0,0.0,0.0056500000000000005,0.0,0.88873,0.0,0.0,0.0,0.00316,0.05052,0.0,0.89452
2025-05-03 00:50:00,Urabno Q606,0.08518,0.0,0.0049900000000000005,0.0,0.044,0.07937999999999999,0.0,0.0,0.009789999999999998,0.0,0.00020999999999999998,0.0,0.0,0.0,0.0031,0.05052,0.0,0.01124
2025-05-03 00:55:00,Urabno Q606,0.08283,0.0,0.0051600000000000005,0.0,0.04438,0.07679000000000001,0.0,0.0,0.00715,0.0,0.0,0.0,0.0,0.0,0.00319,0.05083,0.0,0.0077
2025-05-03 01:00:00,Urabno Q606,0.08191,0.0,0.004889999999999999,0.0,0.04431,0.07587,0.0,0.0,0.00507,0.0,0.0,0.0,0.0,0.0,0.00322,0.05038,0.0,0.0055899999999999995
2025-05-03 01:05:00,Urabno Q606,0.09581999999999999,0.0,0.00511,0.0,0.04432,0.08992,0.0,0.0,0.00515,0.0,0.0,0.0,0.0,0.0,0.00309,0.05067,0.0,0.0057599999999999995
2025-05-03 01:10:00,Urabno Q606,0.09398000000000001,0.0,0.00507,0.0,0.04443,0.08804000000000001,0.0,0.0,0.00552,0.0,0.0,0.0,0.0,0.0,0.00313,0.0512,0.0,0.0060999999999999995
2025-05-03 01:15:00,Urabno Q606,0.10105,0.0,0.00498,0.0,0.04476,0.09541,0.0,0.0,0.0050999999999999995,0.0,0.0,0.0,0.0,0.0,0.0028799999999999997,0.0507,0.0,0.0057599999999999995
2025-05-03 01:20:00,Urabno Q606,0.10109,0.0,0.0048,0.0,0.04442,0.09514,0.0,0.0,0.00507,0.0,0.0,0.0,0.0,0.0,0.00326,0.05028,0.0,0.0057599999999999995
