Timestamp,Apartment,Lakeside O 1106 - B Phase,Lakeside O 1106 - Bedroom AC,Lakeside O 1106 - Bedroom Toilet Lights,Lakeside O 1106 - Common Toilet Geyser,Lakeside O 1106 - Dining Lights,Lakeside O 1106 - Fridge,Lakeside O 1106 - Living AC,Lakeside O 1106 - Living Room Lights,Lakeside O 1106 - Master Bed and Toilet Lights,Lakeside O 1106 - Master Bedroom AC,Lakeside O 1106 - Master Bedroom Geyser,Lakeside O 1106 - Master Bedroom Lights,Lakeside O 1106 - Oven,Lakeside O 1106 - R Phase,Lakeside O 1106 - Store and Pooja Lights,Lakeside O 1106 - Washing Machine,Lakeside O 1106 - Y Phase,P[5]
2025-05-06 18:25:00,Lakeside O 1106,,,,,0.055020000000000006,,0.0,0.0,,,,,,,0.01729,0.0,0.07524,
2025-05-06 18:30:00,Lakeside O 1106,0.02881,0.0,0.00937,0.0,0.05808,0.16218000000000002,0.0,0.018510000000000002,0.0,0.0,0.0,0.02856,0.0,0.17959,0.01719,0.0,0.09764,0.0
2025-05-06 18:35:00,Lakeside O 1106,0.02901,0.0,0.00933,0.0,0.039659999999999994,0.16286,0.0,0.0,0.0,0.0,0.0,0.02868,0.0,0.18137999999999999,0.0,0.0,0.04222,0.0
2025-05-06 18:40:00,Lakeside O 1106,0.02838,0.0,0.0,0.0,0.045840000000000006,0.16284,0.0,0.0,0.0,0.0,0.0,0.0281,0.0,0.17009,0.0,0.0,0.048310000000000006,0.0
2025-05-06 18:45:00,Lakeside O 1106,0.02871,0.0,0.0,0.0,0.03853,0.16188,0.0,0.0,0.0,0.0,0.0,0.02847,0.0,0.1692,0.0,0.0,0.04095,0.0
2025-05-06 18:50:00,Lakeside O 1106,0.02857,0.0,0.0,0.0,0.041659999999999996,0.16122999999999998,0.0,0.0,0.0,0.0,0.0,0.02828,0.0,0.16923,0.0,0.0,0.044039999999999996,0.0
2025-05-06 18:55:00,Lakeside O 1106,0.02845,0.0,0.0,0.0,0.04428,0.16216,0.0,0.0,0.0,0.0,0.0,0.02818,0.0,0.16941,0.0,0.0,0.046770000000000006,0.0
2025-05-06 19:00:00,Lakeside O 1106,0.02851,0.0,0.0,0.0,0.03968,0.16019,0.0,0.0,0.0,0.0,0.0,0.02844,0.0,0.16741999999999999,0.0,0.0,0.04211,0.0
2025-05-06 19:05:00,Lakeside O 1106,0.02885,0.0,0.0,0.0,0.042159999999999996,0.16105,0.0,0.0,0.0,0.0,0.0,0.02865,0.0,0.16811,0.0,0.0,0.04466,0.0
2025-05-06 19:10:00,Lakeside O 1106,0.028149999999999998,0.0,0.0,0.0,0.04167,0.16088999999999998,0.0,0.0,0.0,0.0,0.0,0.027960000000000002,0.0,0.16807,0.0,0.0,0.04415,0.0
2025-05-06 19:15:00,Lakeside O 1106,0.0285,0.0,0.0,0.0,0.039439999999999996,0.16141999999999998,0.0,0.0,0.0,0.0,0.0,0.02829,0.0,0.16879,0.0,0.0,0.04202,0.0
2025-05-06 19:20:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.041350000000000005,0.16005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16713,0.0,0.0,0.04375,0.0
2025-05-06 19:25:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.04338,0.16308,0.0,0.02579,0.0,0.0,0.0,0.0,0.0,0.18306999999999998,0.0,0.0,0.07208,0.0
2025-05-06 19:30:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.03544,0.16115000000000002,0.0,0.024579999999999998,0.0,0.0,0.0,0.0,0.0,0.16819,0.0,0.0,0.06334000000000001,0.0
2025-05-06 19:35:00,Lakeside O 1106,0.0,0.0,0.00738,0.0,0.03578,0.16177,0.0,0.02422,0.0,0.0,0.0,0.0,0.0,0.17708000000000002,0.0,0.0,0.06339,0.0
2025-05-06 19:40:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.039229999999999994,0.1672,0.0,0.02479,0.0,0.0,0.0,0.0,0.0,0.18713999999999997,0.00861,0.0,0.07646,0.0
2025-05-06 19:45:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.045270000000000005,0.16444999999999999,0.0,0.02452,0.0,0.0,0.0,0.0,0.0,0.18413,0.0,0.0,0.07297,0.0
2025-05-06 19:50:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.040619999999999996,0.16652,0.0,0.025160000000000002,0.0,0.0,0.0,0.0,0.0,0.18616999999999997,0.0,0.0,0.06925,0.0
2025-05-06 19:55:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.04231,0.16541999999999998,0.0,0.02514,0.0,0.0,0.0,0.0,0.0,0.18531999999999998,0.0,0.0,0.07081,0.0
2025-05-06 20:00:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.03946,0.16326,0.0,0.02502,0.0,0.0,0.0,0.0,0.0,0.1706,0.0,0.0,0.06786,0.0
2025-05-06 20:05:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.04197,0.1638,0.0,0.02512,0.0,0.0,0.0,0.0,0.0,0.17103,0.0,0.0,0.07031,0.0
2025-05-06 20:10:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.047049999999999995,0.16266999999999998,0.0,0.0257,0.0,0.0,0.0,0.0,0.0,0.18245,0.0,0.0,0.07614,0.0
2025-05-06 20:15:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.03935,0.16043000000000002,0.0,0.02341,0.0,0.0,0.0,0.0,0.0,0.18009999999999998,0.0,0.0,0.06591,0.0
2025-05-06 20:20:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.04014,0.16916,0.0,0.02293,0.0,0.0,0.0,0.0,0.0,0.22676,0.0,0.0,0.06628,0.0
2025-05-06 20:25:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.04155,0.16962,0.0,0.023170000000000003,0.0,0.0,0.0,0.0,0.0,0.17681,0.0,0.0,0.06785,0.0
2025-05-06 20:30:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.03767,0.18037,0.0,0.023280000000000002,0.0,0.0,0.0,0.0,0.0,0.18761000000000003,0.0,0.0,0.06420000000000001,0.0
2025-05-06 20:35:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.04044,0.17024,0.0,0.023370000000000002,0.0,0.0,0.0,0.0,0.0,0.17812,0.0,0.0,0.06722,0.0
2025-05-06 20:40:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.037380000000000004,0.17232,0.0,0.022670000000000003,0.0,0.0,0.0,0.0,0.0,0.18022,0.0,0.0,0.06318,0.0
2025-05-06 20:45:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.04179,0.16808,0.0,0.022949999999999998,0.0,0.0,0.0,0.0,0.0,0.17615,0.0,0.0,0.06795,0.0
2025-05-06 20:50:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.05557,0.18225,0.0,0.022969999999999997,0.0,0.0,0.0,0.0,0.0,0.20334,0.0,0.0,0.08165,0.0
2025-05-06 20:55:00,Lakeside O 1106,0.0297,0.0,0.0,0.0,0.0559,0.18453,0.0,0.02334,0.02926,0.0,0.0,0.0,0.0,0.1928,0.0,0.0,0.08245999999999999,0.0
2025-05-06 21:00:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.04489,0.18771000000000002,0.0,0.02451,0.0,0.0,0.0,0.0,0.0,0.19599,0.0,0.0,0.0726,0.0
2025-05-06 21:05:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.05607,0.18796000000000002,0.0,0.02497,0.0,0.0,0.0,0.0,0.0,0.19619999999999999,0.0,0.0,0.0844,0.0
2025-05-06 21:10:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.03829,0.0,0.0,0.02498,0.0,0.0,0.0,0.0,0.0,0.00914,0.0,0.0,0.06656000000000001,0.0
2025-05-06 21:15:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.040229999999999995,0.16571,0.0,0.024640000000000002,0.0,0.0,0.0,0.0,0.0,0.17389,0.0,0.0,0.06826,0.0
2025-05-06 21:20:00,Lakeside O 1106,0.0,0.0,0.0,0.0,0.03868,0.1707,0.0,0.02565,0.0,0.0,0.0,0.0,0.0,0.17912999999999998,0.0,0.0,0.06768,0.0
2025-05-06 21:25:00,Lakeside O 1106,0.047659999999999994,0.0,0.0,0.0,0.04271,0.17657,0.0,0.02558,0.00788,0.0,0.0,0.039049999999999994,0.0,0.19722,0.0,0.0,0.07163,0.0
2025-05-06 21:30:00,Lakeside O 1106,0.04725,0.0,0.0,0.0,0.04109,0.17431,0.0,0.02535,0.00784,0.0,0.0,0.03871,0.0,0.18219,0.0,0.0,0.06973,0.0
2025-05-06 21:35:00,Lakeside O 1106,0.038979999999999994,0.0,0.0,0.0,0.03059,0.1764,0.0,0.02599,0.0,0.0,0.0,0.038880000000000005,0.0,0.18431999999999998,0.0,0.0,0.06023,0.0
2025-05-06 21:40:00,Lakeside O 1106,0.03753,0.0,0.0075,0.0,0.01791,0.18206999999999998,0.0,0.02407,0.0,0.0,0.0,0.037399999999999996,0.0,0.21092,0.0,0.0,0.04537,0.0
2025-05-06 21:45:00,Lakeside O 1106,0.03846,0.0,0.009179999999999999,0.0,0.01803,0.17818,0.0,0.02622,0.0,0.0,0.0,0.03835,0.0,0.19582,0.0,0.0,0.04776,0.0
2025-05-06 21:50:00,Lakeside O 1106,0.037829999999999996,0.0,0.009210000000000001,0.0,0.01831,0.17527,0.0,0.0246,0.0,0.0,0.0,0.03766,0.0,0.19311,0.0,0.0,0.046439999999999995,0.0
2025-05-06 21:55:00,Lakeside O 1106,0.03779,0.0,0.009300000000000001,0.0,0.01806,0.17454,0.0,0.02437,0.0,0.0,0.0,0.03764,0.0,0.19174000000000002,0.0,0.0,0.045689999999999995,0.0
2025-05-06 22:00:00,Lakeside O 1106,0.97548,0.0,0.00934,0.0,0.030920000000000003,0.17468,0.0,0.025160000000000002,0.0,0.9462200000000001,0.0,0.02853,0.0,0.19194999999999998,0.0,0.0,0.05955,0.0
2025-05-06 22:05:00,Lakeside O 1106,1.02387,0.0,0.0,0.0,0.02867,0.1738,0.0,0.02451,0.0,0.9955499999999999,0.0,0.02818,0.0,0.18187,0.0,0.0,0.05659,0.0
2025-05-06 22:10:00,Lakeside O 1106,1.03687,0.0,0.0,0.0,0.02589,0.17329,0.0,0.02348,0.0,1.00767,0.0,0.02857,0.0,0.18087999999999999,0.0,0.0,0.05267,0.0
2025-05-06 22:15:00,Lakeside O 1106,1.04126,0.0,0.0,0.0,0.02914,0.17239,0.0,0.024489999999999998,0.0,1.01175,0.0,0.02885,0.0,0.17977,0.0,0.0,0.05699,0.0
2025-05-06 22:20:00,Lakeside O 1106,1.0314100000000002,0.0,0.0,0.0,0.04385,0.17056,0.0,0.02427,0.0,1.00243,0.0,0.02845,0.0,0.17786000000000002,0.0,0.0,0.07133,0.0
2025-05-06 22:25:00,Lakeside O 1106,1.0325799999999998,0.0,0.00756,0.0,0.04789,0.16956,0.0,0.0,0.0,1.00342,0.0,0.02856,0.0,0.18514,0.0,0.0,0.05024,0.0
2025-05-06 22:30:00,Lakeside O 1106,1.0385799999999998,0.0,0.0,0.0,0.041909999999999996,0.16987,0.0,0.0,0.0,1.00923,0.0,0.0288,0.0,0.17702,0.0,0.0,0.04439,0.0
2025-05-06 22:35:00,Lakeside O 1106,1.03217,0.0,0.0,0.0,0.045200000000000004,0.16927,0.0,0.0,0.0,1.00317,0.0,0.028300000000000002,0.0,0.17655,0.0,0.0,0.04776,0.0
2025-05-06 22:40:00,Lakeside O 1106,1.03197,0.0,0.0,0.0,0.02846,0.16976,0.0,0.0,0.0,1.00301,0.0,0.02828,0.0,0.17715999999999998,0.0,0.0,0.03096,0.0
2025-05-06 22:45:00,Lakeside O 1106,1.02098,0.0,0.0,0.0,0.02838,0.16885,0.0,0.0,0.0,0.99217,0.0,0.02775,0.0,0.17627,0.0,0.0,0.030879999999999998,0.0
2025-05-06 22:50:00,Lakeside O 1106,1.0283,0.0,0.0,0.0,0.03047,0.1671,0.0,0.0,0.0,0.99934,0.0,0.02829,0.0,0.17435,0.0,0.0,0.032909999999999995,0.0
2025-05-06 22:55:00,Lakeside O 1106,1.02952,0.0,0.0,0.0,0.028739999999999998,0.16804,0.0,0.0,0.0,1.0001900000000001,0.0,0.02863,0.0,0.1753,0.0,0.0,0.031,0.0
2025-05-06 23:00:00,Lakeside O 1106,1.0230599999999999,0.0,0.0076,0.0,0.02903,0.16575,0.0,0.0,0.0,0.99436,0.0,0.028030000000000003,0.0,0.18118,0.0,0.0,0.03145,0.0
2025-05-06 23:05:00,Lakeside O 1106,1.0188,0.0,0.0,0.0,0.0,0.16519999999999999,0.0,0.0,0.0,0.99015,0.0,0.027960000000000002,0.0,0.17237,0.0,0.0,0.00212,0.0
2025-05-06 23:10:00,Lakeside O 1106,1.01873,0.0,0.0,0.0,0.0,0.16528,0.0,0.0,0.0,0.9900800000000001,0.0,0.02793,0.0,0.17255,0.0,0.0,0.0021000000000000003,0.0
2025-05-06 23:15:00,Lakeside O 1106,1.00114,0.0,0.0,0.0,0.0,0.16482,0.0,0.0,0.0,0.9729,0.0,0.027530000000000002,0.0,0.17204,0.0,0.0,0.00197,0.0
2025-05-06 23:20:00,Lakeside O 1106,0.99588,0.0,0.0,0.0,0.0,0.16461,0.0,0.0,0.0,0.96749,0.0,0.02761,0.0,0.17175,0.0,0.0,0.0020499999999999997,0.0
2025-05-06 23:25:00,Lakeside O 1106,1.00455,0.0,0.0,0.0,0.0,0.1643,0.0,0.0,0.0,0.9764299999999999,0.0,0.02743,0.0,0.17156,0.0,0.0,0.0021000000000000003,0.0
2025-05-06 23:30:00,Lakeside O 1106,0.99402,0.0,0.0,0.0,0.0,0.16329,0.0,0.0,0.0,0.96596,0.0,0.02745,0.0,0.17096,0.0,0.0,0.002,0.0
2025-05-06 23:35:00,Lakeside O 1106,0.99725,0.0,0.0,0.0,0.0,0.16388,0.0,0.0,0.0,0.96984,0.0,0.02671,0.0,0.17165,0.0,0.0,0.0020299999999999997,0.0
2025-05-06 23:40:00,Lakeside O 1106,1.00008,0.0,0.0,0.0,0.0,0.16308,0.0,0.0,0.0,0.97265,0.0,0.02674,0.0,0.17019,0.0,0.0,0.002,0.0
2025-05-06 23:45:00,Lakeside O 1106,0.99942,0.0,0.0,0.0,0.0,0.16401,0.0,0.0,0.0,0.97184,0.0,0.027030000000000002,0.0,0.17113,0.0,0.0,0.00211,0.0
2025-05-06 23:50:00,Lakeside O 1106,0.99283,0.0,0.0,0.0,0.0,0.16263999999999998,0.0,0.0,0.0,0.9657,0.0,0.02652,0.0,0.16978000000000001,0.0,0.0,0.00204,0.0
2025-05-06 23:55:00,Lakeside O 1106,0.9866900000000001,0.0,0.0,0.0,0.0,0.16387000000000002,0.0,0.0,0.0,0.95984,0.0,0.026269999999999998,0.0,0.17103,0.0,0.0,0.0020299999999999997,0.0
2025-05-07 00:00:00,Lakeside O 1106,0.98156,0.0,0.0,0.0,0.0,0.16249,0.0,0.0,0.0,0.9547899999999999,0.0,0.02621,0.0,0.16943,0.0,0.0,0.002,0.0
2025-05-07 00:05:00,Lakeside O 1106,0.9783200000000001,0.0,0.0,0.0,0.0,0.16161,0.0,0.0,0.0,0.95186,0.0,0.02575,0.0,0.16872,0.0,0.0,0.0020499999999999997,0.0
2025-05-07 00:10:00,Lakeside O 1106,0.98885,0.0,0.0,0.0,0.0,0.16116,0.0,0.0,0.0,0.96202,0.0,0.02625,0.0,0.16825,0.0,0.0,0.0019199999999999998,0.0
2025-05-07 00:15:00,Lakeside O 1106,0.98739,0.0,0.0,0.0,0.0,0.16074000000000002,0.0,0.0,0.0,0.96041,0.0,0.02632,0.0,0.16793,0.0,0.0,0.0020299999999999997,0.0
2025-05-07 00:20:00,Lakeside O 1106,0.98826,0.0,0.0,0.0,0.0,0.16037,0.0,0.0,0.0,0.9612999999999999,0.0,0.02634,0.0,0.16746,0.0,0.0,0.00207,0.0
2025-05-07 00:25:00,Lakeside O 1106,0.99381,0.0,0.0,0.0,0.0,0.16069999999999998,0.0,0.0,0.0,0.967,0.0,0.026199999999999998,0.0,0.16777,0.0,0.0,0.0020299999999999997,0.0
2025-05-07 00:30:00,Lakeside O 1106,0.9838899999999999,0.0,0.0,0.0,0.0169,0.16068000000000002,0.0,0.0,0.0,0.95705,0.0,0.0261,0.0,0.16783,0.0,0.0,0.01916,0.0
2025-05-07 00:35:00,Lakeside O 1106,0.98373,0.0,0.0,0.0,0.01667,0.15946000000000002,0.0,0.0,0.0,0.95675,0.0,0.026359999999999998,0.0,0.16657,0.0,0.0,0.018940000000000002,0.0
2025-05-07 00:40:00,Lakeside O 1106,0.98803,0.0,0.0,0.0,0.016640000000000002,0.15891999999999998,0.0,0.0,0.0,0.96068,0.0,0.02677,0.0,0.16609000000000002,0.0,0.0,0.01889,0.0
2025-05-07 00:45:00,Lakeside O 1106,0.9900800000000001,0.0,0.0,0.0,0.01661,0.16021000000000002,0.0,0.0,0.0,0.96212,0.0,0.0269,0.0,0.16758,0.0,0.0,0.018920000000000003,0.0
2025-05-07 00:50:00,Lakeside O 1106,0.97709,0.0,0.0,0.0,0.01657,0.16024000000000002,0.0,0.0,0.0,0.95029,0.0,0.0261,0.0,0.16755,0.0,0.0,0.01884,0.0
2025-05-07 00:55:00,Lakeside O 1106,0.98645,0.0,0.0,0.0,0.016550000000000002,0.16165000000000002,0.0,0.0,0.0,0.9589500000000001,0.0,0.0268,0.0,0.16912,0.0,0.0,0.01884,0.0
2025-05-07 01:00:00,Lakeside O 1106,0.98288,0.0,0.0,0.0,0.016489999999999998,0.16081,0.0,0.0,0.0,0.9557599999999999,0.0,0.02656,0.0,0.16788,0.0,0.0,0.01896,0.0
2025-05-07 01:05:00,Lakeside O 1106,0.9813999999999999,0.0,0.0,0.0,0.016280000000000003,0.16063999999999998,0.0,0.0,0.0,0.95392,0.0,0.02673,0.0,0.16783,0.0,0.0,0.01872,0.0
2025-05-07 01:10:00,Lakeside O 1106,0.99265,0.0,0.0,0.0,0.01657,0.16056,0.0,0.0,0.0,0.96558,0.0,0.026420000000000003,0.0,0.16865,0.0,0.0,0.01889,0.0
2025-05-07 01:15:00,Lakeside O 1106,1.0018,0.0,0.0,0.0,0.01622,0.16129,0.0,0.0,0.0,0.97415,0.0,0.02691,0.0,0.1689,0.0,0.0,0.01857,0.0
2025-05-07 01:20:00,Lakeside O 1106,1.0001499999999999,0.0,0.0,0.0,0.01648,0.16016999999999998,0.0,0.0,0.0,0.9729099999999999,0.0,0.026609999999999998,0.0,0.16894,0.0,0.0,0.01884,0.0
2025-05-07 01:25:00,Lakeside O 1106,0.99991,0.0,0.0,0.0,0.01656,0.16058,0.0,0.0,0.0,0.9724400000000001,0.0,0.0268,0.0,0.16774,0.0,0.0,0.01882,0.0
2025-05-07 01:30:00,Lakeside O 1106,0.9980800000000001,0.0,0.0,0.0,0.01651,0.15975999999999999,0.0,0.0,0.0,0.9708600000000001,0.0,0.026629999999999997,0.0,0.16693,0.0,0.0,0.0188,0.0
2025-05-07 01:35:00,Lakeside O 1106,0.99602,0.0,0.0,0.0,0.01651,0.16015000000000001,0.0,0.0,0.0,0.96872,0.0,0.02668,0.0,0.16808,0.0,0.0,0.01886,0.0
2025-05-07 01:40:00,Lakeside O 1106,1.0061799999999999,0.0,0.0,0.0,0.016210000000000002,0.16041,0.0,0.0,0.008539999999999999,0.96996,0.0,0.026670000000000003,0.0,0.16766,0.0,0.0,0.018510000000000002,0.0
2025-05-07 01:45:00,Lakeside O 1106,0.0519,0.0,0.0,0.0,0.016550000000000002,0.16047,0.0,0.0,0.0,0.03917,0.0,0.012199999999999999,0.0,0.16759000000000002,0.0,0.0,0.01882,0.0
2025-05-07 01:50:00,Lakeside O 1106,0.9860599999999999,0.0,0.0,0.0,0.016460000000000002,0.15882,0.0,0.0,0.00793,0.96492,0.0,0.011980000000000001,0.0,0.16594,0.0,0.0,0.01868,0.0
2025-05-07 01:55:00,Lakeside O 1106,0.97745,0.0,0.0,0.0,0.01632,0.15935,0.0,0.0,0.00795,0.95627,0.0,0.01208,0.0,0.16649,0.0,0.0,0.01864,0.0
2025-05-07 02:00:00,Lakeside O 1106,0.06112,0.0,0.0,0.0,0.01623,0.15838,0.0,0.0,0.00796,0.03965,0.0,0.01226,0.0,0.16586,0.0,0.0,0.01852,0.0
2025-05-07 02:05:00,Lakeside O 1106,0.97693,0.0,0.0,0.0,0.01651,0.15879,0.0,0.0,0.0,0.9641799999999999,0.0,0.01225,0.0,0.16581,0.0,0.0,0.01886,0.0
2025-05-07 02:10:00,Lakeside O 1106,0.05228,0.0,0.0,0.0,0.01651,0.15797,0.0,0.0,0.0,0.039479999999999994,0.0,0.01217,0.0,0.16516,0.0,0.0,0.01878,0.0
2025-05-07 02:15:00,Lakeside O 1106,0.98142,0.0,0.0,0.0,0.01656,0.15891,0.0,0.0,0.0,0.9685,0.0,0.012230000000000001,0.0,0.16652,0.0,0.0,0.01884,0.0
2025-05-07 02:20:00,Lakeside O 1106,0.9753099999999999,0.0,0.0,0.0,0.016550000000000002,0.1589,0.0,0.0,0.0,0.96251,0.0,0.012230000000000001,0.0,0.16622,0.0,0.0,0.01882,0.0
2025-05-07 02:25:00,Lakeside O 1106,0.05253,0.0,0.0,0.0,0.01613,0.15844,0.0,0.0,0.0,0.03958,0.0,0.012369999999999999,0.0,0.16574,0.0,0.0,0.018510000000000002,0.0
2025-05-07 02:30:00,Lakeside O 1106,0.9713200000000001,0.0,0.0,0.0,0.01625,0.15897,0.0,0.0,0.0,0.9584,0.0,0.012199999999999999,0.0,0.16609000000000002,0.0,0.0,0.01843,0.0
2025-05-07 02:35:00,Lakeside O 1106,0.05281,0.0,0.0,0.0,0.01648,0.16005,0.0,0.02418,0.0,0.03972,0.0,0.01247,0.0,0.16737,0.0,0.0,0.04373,0.0
2025-05-07 02:40:00,Lakeside O 1106,0.98258,0.0,0.0,0.0,0.01622,0.15885,0.0,0.02413,0.0,0.96963,0.0,0.01234,0.0,0.16612000000000002,0.0,0.0,0.04357,0.0
2025-05-07 02:45:00,Lakeside O 1106,0.98497,0.0,0.0,0.0,0.01651,0.15782,0.0,0.02384,0.0,0.97188,0.0,0.01242,0.0,0.16490000000000002,0.0,0.0,0.04351,0.0
2025-05-07 02:50:00,Lakeside O 1106,0.98289,0.0,0.0,0.0,0.01614,0.15935,0.0,0.023989999999999997,0.0,0.96987,0.0,0.01226,0.0,0.16647,0.0,0.0,0.04337,0.0
2025-05-07 02:55:00,Lakeside O 1106,0.9926799999999999,0.0,0.0,0.0,0.02388,0.15963999999999998,0.0,0.02456,0.0,0.9796,0.0,0.01238,0.0,0.167,0.0,0.0,0.05067,0.0
2025-05-07 03:00:00,Lakeside O 1106,0.9916799999999999,0.0,0.0,0.0,0.02357,0.15811,0.0,0.02444,0.0,0.97881,0.0,0.01225,0.0,0.16538,0.0,0.0,0.05114,0.0
2025-05-07 03:05:00,Lakeside O 1106,0.99119,0.0,0.0,0.0,0.02393,0.15752000000000002,0.0,0.022449999999999998,0.0,0.97835,0.0,0.0123,0.0,0.16547,0.0,0.0,0.04951,0.0
2025-05-07 03:10:00,Lakeside O 1106,0.9926799999999999,0.0,0.0,0.0,0.01738,0.15936,0.0,0.02395,0.0,0.9795900000000001,0.0,0.01231,0.0,0.16728,0.0,0.0,0.04442,0.0
2025-05-07 03:15:00,Lakeside O 1106,0.98921,0.0,0.0,0.0,0.01734,0.15881,0.0,0.0247,0.0,0.97626,0.0,0.01234,0.0,0.16613,0.0,0.0,0.04511,0.0
2025-05-07 03:20:00,Lakeside O 1106,0.98619,0.0,0.0,0.0,0.01746,0.16004,0.0,0.02418,0.0,0.97333,0.0,0.01217,0.0,0.16722,0.0,0.0,0.04469,0.0
2025-05-07 03:25:00,Lakeside O 1106,0.05218,0.0,0.0,0.0,0.0,0.15922,0.0,0.0,0.0,0.03908,0.0,0.01247,0.0,0.16653,0.0,0.0,0.00282,0.0
2025-05-07 03:30:00,Lakeside O 1106,0.98326,0.0,0.0,0.0,0.0,0.15996000000000002,0.0,0.0,0.0,0.97012,0.0,0.01248,0.0,0.16713999999999998,0.0,0.0,0.00277,0.0
2025-05-07 03:35:00,Lakeside O 1106,0.05278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03965,0.0,0.01246,0.0,0.00728,0.0,0.0,0.00271,0.0
2025-05-07 03:40:00,Lakeside O 1106,0.97978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.01234,0.0,0.00725,0.0,0.0,0.00281,0.0
2025-05-07 03:45:00,Lakeside O 1106,0.98089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96803,0.0,0.01218,0.0,0.00705,0.0,0.0,0.00275,0.0
2025-05-07 03:50:00,Lakeside O 1106,0.052649999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039450000000000006,0.0,0.012539999999999999,0.0,0.0072699999999999996,0.0,0.0,0.00279,0.0
2025-05-07 03:55:00,Lakeside O 1106,0.97113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95825,0.0,0.01219,0.0,0.00844,0.0,0.0,0.00279,0.0
2025-05-07 04:00:00,Lakeside O 1106,0.052899999999999996,0.0,0.0,0.0,0.0,0.15683000000000002,0.0,0.0,0.0,0.03979,0.0,0.0124,0.0,0.16399,0.0,0.0,0.00285,0.0
2025-05-07 04:05:00,Lakeside O 1106,0.052899999999999996,0.0,0.0,0.0,0.0,0.15956,0.0,0.0,0.0,0.039729999999999994,0.0,0.01246,0.0,0.16688,0.0,0.0,0.00277,0.0
2025-05-07 04:10:00,Lakeside O 1106,0.9673200000000001,0.0,0.0,0.0,0.0,0.16081,0.0,0.0,0.0,0.95447,0.0,0.01211,0.0,0.16781000000000001,0.0,0.0,0.00279,0.0
2025-05-07 04:15:00,Lakeside O 1106,0.052590000000000005,0.0,0.0,0.0,0.0,0.15888999999999998,0.0,0.0,0.0,0.039380000000000005,0.0,0.012410000000000001,0.0,0.16605,0.0,0.0,0.00279,0.0
2025-05-07 04:20:00,Lakeside O 1106,0.97441,0.0,0.0,0.0,0.0,0.15963,0.0,0.0,0.0,0.9613700000000001,0.0,0.01234,0.0,0.16679,0.0,0.0,0.00285,0.0
2025-05-07 04:25:00,Lakeside O 1106,0.9660599999999999,0.0,0.0,0.0,0.0,0.15844999999999998,0.0,0.0,0.0,0.95301,0.0,0.012410000000000001,0.0,0.16547,0.0,0.0,0.00273,0.0
2025-05-07 04:30:00,Lakeside O 1106,0.97938,0.0,0.0,0.0,0.0,0.15906,0.0,0.0,0.0,0.96634,0.0,0.012369999999999999,0.0,0.16609000000000002,0.0,0.0,0.00271,0.0
2025-05-07 04:35:00,Lakeside O 1106,0.9623400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94945,0.0,0.01219,0.0,0.00714,0.0,0.0,0.0028599999999999997,0.0
2025-05-07 04:40:00,Lakeside O 1106,0.05279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039659999999999994,0.0,0.01252,0.0,0.00717,0.0,0.0,0.00268,0.0
2025-05-07 04:45:00,Lakeside O 1106,0.9873200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745,0.0,0.01219,0.0,0.00728,0.0,0.0,0.00275,0.0
2025-05-07 04:50:00,Lakeside O 1106,0.95104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93811,0.0,0.012150000000000001,0.0,0.00754,0.0,0.0,0.00282,0.0
